# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
2.998250019532178179e-01 1.244588993004950433e-02 6.558921146111218459e-01 2.805664583138340440e+00 8.412827170151854217e-01 2.317675656924102490e-01 8.057382851072189212e+00 5.265560791123036211e-01 -2.666956702203009399e-01 7.209688519535681905e-01 8.800799629751798747e-01 8.926964603067060189e-01 -1.172479508664147119e+01 -8.150081874953855277e+00
2.600861975395348802e-01 3.802114480149823561e-02 8.564346829114675153e-01 2.692850506821503398e+00 8.317611037110802519e-01 4.161997705860655539e-01 7.940230422754802397e+00 6.665506265452663115e-01 -1.710713927053189032e+00 7.212392790256139108e-01 1.082229664634697386e+00 4.476671849881426191e-01 -1.227585347566842700e+01 -8.701140263980812861e+00
2.654732113398943216e-01 3.282968334600922661e-02 5.947560219429571804e-01 3.375153838842924969e+00 9.985715792083884601e-01 2.843100637199086900e-01 8.291788733719975824e+00 8.649987181193985464e-02 2.211362578400665413e+00 7.248374866608333633e-01 7.441775319767609531e-01 1.614743682191885688e+00 -1.313774696873473147e+01 -9.563033757047117334e+00
2.733184393235691401e-01 2.225619455998295235e-02 9.145960811281833580e-01 2.343643397991227673e+00 7.376826260098539034e-01 6.705216383271989100e-02 7.662705676786710995e+00 2.108632219460373491e-01 2.090771107277950236e+00 1.092213751089618157e+00 -2.963090915746153797e-01 1.161818893105483586e+00 -1.148759115247251117e+01 -7.912877940784893482e+00
2.760483549820581528e-01 2.878047201245934744e-02 9.088440616726275456e-01 2.403866902093841240e+00 8.026727393200290273e-01 3.622032345787494778e-01 8.014939936005562870e+00 1.310979905000495549e-01 2.485016377854721625e+00 7.859567660141886236e-01 2.330263120382083386e-01 1.282473407300474211e+00 -1.061135245761700219e+01 -7.036639245929387165e+00
2.452623868699101151e-01 4.510231587820141830e-02 8.433768470761131564e-01 2.881221897080711969e+00 8.826632863891290537e-01 4.978897687658214721e-01 8.043664886170159178e+00 1.062714680800604938e+00 -3.989818327474203841e+00 8.869893741076140259e-01 8.691028528528468300e-01 3.024600734468347873e-01 -1.084389587212791639e+01 -7.269182660440301369e+00
2.808707048551298824e-01 3.611680214092535118e-02 7.602485388867985527e-01 2.709835303723773237e+00 8.659897289778996088e-01 1.906121436242375622e-01 8.145732122783318374e+00 1.803008729367725493e-01 1.065047638961335252e+00 1.126034647317607273e+00 6.564003389227046625e-02 1.459945787661758976e+00 -1.165031688246196495e+01 -8.075603670774349041e+00
2.889044567822158238e-01 2.223171330452258093e-02 5.604488126732630748e-01 3.320081996316853523e+00 1.011614561669115009e+00 3.814209228722569289e-01 8.258022913853057645e+00 1.139265095557586704e-01 1.824594220252551580e+00 8.200645126325314394e-01 6.015238768895025956e-01 1.749818698592293664e+00 -1.532227505364194542e+01 -1.174756184195432596e+01
2.996070381260176885e-01 2.396196216487735814e-02 7.065874267067648873e-01 2.713400656741922656e+00 8.615377152063056210e-01 3.105230674290411774e-01 8.079272509805136337e+00 4.548307886304039371e-01 7.487562666147695722e-01 4.262658458505974579e-01 5.994476869288494214e-01 1.017677041029606988e+00 -1.511957693846753159e+01 -1.154486372677991568e+01
2.427172701117994436e-01 6.467381383369898151e-02 7.080320746676463939e-01 3.236255938405380839e+00 1.057821792835135000e+00 4.250243116883607453e-01 8.014112082335424603e+00 3.088429604380404925e-01 -8.565881731235513996e-02 8.356208528365911548e-01 6.914317646827647934e-01 1.035476614588457522e-01 -1.709635824810366955e+01 -1.352164503641605009e+01
2.420293758639444626e-01 4.229360947032262397e-02 7.759176677553257795e-01 2.952453728983896575e+00 9.553124017182191841e-01 2.231826649214451175e-01 8.241910372382198702e+00 3.230760618220660518e-01 -5.596794160585059075e-01 9.316878037173168536e-01 7.081969103837657542e-01 2.669860317111636405e-01 -1.355809003112923250e+01 -9.983376819441614813e+00
2.569739892999622910e-01 4.869218484050114037e-02 9.645205160511299836e-01 2.611552321253927111e+00 7.635340804784901403e-01 4.890538346846151074e-01 7.758396515539511817e+00 2.761230910057381749e-01 1.220481362118855273e+00 8.125773857987494964e-01 4.376329216276904077e-01 1.098159627341032785e+00 -1.114780425833195920e+01 -7.573091046644345070e+00
2.672745290694309439e-01 3.431573064654198923e-02 8.333570708928961235e-01 2.652836959859838917e+00 7.953929036205945602e-01 2.523414781760087711e-01 7.736695781695289931e+00 2.515113849415797631e-01 1.231288342251858126e+00 9.229504469295770619e-01 1.856508881121143872e-02 1.166294168675122034e+00 -1.318903264209760096e+01 -9.614319430409983269e+00
2.947846786167469535e-01 2.301307748835725031e-02 7.481740787165505058e-01 2.663507149158210296e+00 8.190785730076916016e-01 3.601490854906418959e-01 8.038883737294153065e+00 1.034726853307734729e-01 2.924525023725664141e+00 2.023048185008267552e+00 -1.994800862270678099e+00 1.945812679517828325e+00 -8.996357966840015763e+00 -5.421644755152400741e+00
2.698597604916053716e-01 2.377530947010781520e-02 9.193505503268432077e-01 2.413860194927458735e+00 7.652659194038259338e-01 3.762574217003731292e-01 7.963556950682500357e+00 3.918861856455171377e-01 -1.089977943607101096e-01 8.414623652675814469e-01 8.554395002570567286e-01 5.512739546343197183e-01 -1.095140367079012123e+01 -7.376690459102503539e+00
2.690524783729930647e-01 3.226464562029600358e-02 6.842005216403885814e-01 2.935129184603717967e+00 9.420146177075703342e-01 1.513429102381721458e-01 8.113934615280053109e+00 1.121561100853529780e-01 2.197460604165054399e+00 8.448710325316337588e-01 7.966197757553477032e-01 1.115470848218007793e+00 -1.280158742307108355e+01 -9.226874211383467639e+00
2.426387547481862195e-01 7.540724040680085727e-02 8.408704317414614771e-01 2.911585431487233144e+00 9.135045323834856124e-01 1.001077104926595407e-01 7.639845625889996938e+00 1.103601324129499517e-01 3.100652764088483337e+00 1.816653116015798375e+00 -1.687758378158611627e+00 1.631113321034089569e+00 -1.485962638973003891e+01 -1.128491317804242122e+01
2.640800474495983430e-01 4.101587044315063713e-02 9.172597095253088861e-01 2.453457832947131934e+00 8.043446882139937415e-01 5.262061146482904794e-02 7.734245822215621402e+00 5.364055609796123392e-01 -3.253355582393258061e-02 4.011078085964783213e-01 1.515958706722624783e+00 7.405950997476709041e-01 -1.133739803928745005e+01 -7.762684827599833248e+00
2.351586664522053449e-01 4.610025026733734904e-02 7.804009162946992095e-01 3.082499305769022868e+00 9.633774836569415356e-01 4.950680449806006411e-01 8.030154272787411784e+00 5.897893876191249163e-01 -1.357842010480505568e+00 7.257398543724224993e-01 9.908599319579503018e-01 2.567408318416974922e-01 -1.043764137538285297e+01 -6.862928163695238837e+00
3.124215440514312991e-01 3.308336244565073664e-02 7.210778478715844653e-01 2.473739201350353412e+00 9.070847303746063517e-01 1.829725480312571761e-02 8.070489929788843497e+00 3.907759304085960395e-01 1.349763927152004328e+00 9.414561599113628887e-01 -3.838042216093295877e-01 2.700570358529961190e-01 -9.343744051868796419e+00 -5.769030840181178732e+00
2.184131108032245361e-01 7.291618958115092530e-02 7.140297705678044782e-01 3.369007870412171535e+00 9.889091256256808959e-01 2.646850672308553865e-02 7.683710874329063856e+00 2.673843588630022694e-01 -1.199821631144493139e+00 7.174382511615009506e-01 1.164440375558194241e+00 1.973200580515733327e+00 -9.537068481214888038e+00 -5.962355269527268575e+00
2.099030938449427675e-01 8.385263741378463920e-02 9.465776581798993616e-01 3.056824294767736205e+00 8.915608308857845277e-01 1.286108283090846571e-01 7.617639787619864933e+00 1.611200104818486523e-01 1.404852392228230329e+00 6.440968280949075364e-01 1.282939071371556494e+00 1.611416838810665109e+00 -1.217744274378281233e+01 -8.602729532095198195e+00
2.572938940444051692e-01 4.027591635761623018e-02 8.235135696225590607e-01 2.771241501327029955e+00 8.866856183078271059e-01 4.286635457171859565e-01 7.914188396367975997e+00 6.147034877118446872e-01 -6.005454017407725331e-01 7.633716330634658931e-01 8.546821470734409232e-01 2.671304421635773974e-01 -1.061524739128135764e+01 -7.040534179593740838e+00
2.867296334584467088e-01 3.578360922023732238e-02 7.356121909917257007e-01 2.785924965757237359e+00 8.615684290324842065e-01 3.949064742992723920e-01 7.692424388490426423e+00 2.084823760471756771e-01 2.110492739829994413e+00 1.274723951596655525e+00 -1.533004604814048655e+00 1.405913514851917512e+00 -1.003248587568967309e+01 -6.457772664002057184e+00
2.736325697899780751e-01 3.866793009119161989e-02 8.308264417413190328e-01 2.549149941245262951e+00 8.708880294900023245e-01 1.341123078892340059e-01 8.135401579925456872e+00 7.159873476672355963e-01 -1.837259158635777823e-01 4.426527997947440340e-01 1.194571821488342955e+00 7.448257817842751649e-02 -1.103686621503530318e+01 -7.462153003347688163e+00
2.441397758442504229e-01 4.882137846427008626e-02 8.016967008575157649e-01 2.910095690337621832e+00 9.302485079322735384e-01 2.469252943071724715e-01 7.943817284893610164e+00 1.084986382640797942e-01 2.656644718944754402e+00 1.722212445428885630e+00 -8.828084733824681507e-01 4.957165728572514585e-01 -1.160596184862583158e+01 -8.031248636938215668e+00
2.526059389195021154e-01 5.881253380393335756e-02 8.838175272732112786e-01 2.667153508874187562e+00 8.800596991518229162e-01 1.461185828704719691e-01 7.676300677724595900e+00 2.182810899665383886e-01 1.617516900665978419e+00 7.043626029459009175e-01 3.561639820586659511e-02 1.219565774569459915e+00 -1.271217170317430600e+01 -9.137458491486688317e+00
2.657780239970554681e-01 3.108291035743219327e-02 6.853537573160071172e-01 3.056175172153616337e+00 9.098932873787193287e-01 3.454722173603175239e-01 8.075462142570133395e+00 3.895066419633588239e-01 -5.076625348971610663e-01 4.463060993689662581e-01 1.663123805111867526e+00 1.480454432671111098e+00 -1.212068066547333700e+01 -8.545967453785722867e+00
2.835680760173063253e-01 4.155811040922222782e-02 7.582480333124604899e-01 2.708366160336320938e+00 8.321075019791734917e-01 9.452272963026503438e-02 7.890382148507692150e+00 2.389434072301437340e-01 9.523955900015064202e-01 7.543369853534063196e-01 8.395713514271383460e-01 1.299100583603306491e+00 -9.717570140003672918e+00 -6.142856928316055232e+00
2.290359709390273613e-01 6.805589332543322822e-02 5.568305517351054279e-01 3.911428003939871445e+00 1.119849172632727097e+00 2.694966970472464363e-01 7.905582335502124636e+00 5.192097532655060022e-01 -1.492844965390787149e+00 9.022124198939742712e-01 7.653483028899987772e-01 2.776336993587942281e-01 -9.604742502919734193e+00 -6.030029291232114730e+00
2.530095251319485761e-01 5.006033992476565525e-02 7.814245147570844097e-01 2.962096356644991157e+00 9.125874665308040257e-01 4.721962063881087746e-01 7.871456324645563996e+00 7.204595785317629009e-01 -1.739337917786860643e+00 6.468046874869077811e-01 1.310466435142366493e+00 7.231144302868461882e-01 -1.026000011030768633e+01 -6.685286898620066864e+00
2.429665869029391800e-01 4.590444463055428498e-02 9.543887891455592465e-01 2.569308096566178534e+00 8.724854352075144259e-01 2.277474893878920215e-01 8.039215998420834453e+00 2.803393399025413402e-01 1.807687682975235077e+00 1.023763897588761296e+00 -5.045330697952001842e-01 1.132389269973179680e-01 -1.126140545771416868e+01 -7.686692246026551878e+00
2.730750037768397975e-01 5.550342472588026127e-02 8.432611466455212090e-01 2.566535937958059232e+00 8.764321008907856037e-01 1.445360393875660954e-02 7.841614517458795675e+00 3.526372466688307838e-01 1.454214427119736364e+00 5.899447578047229968e-01 -8.022394437992996785e-02 7.293798579157799722e-01 -1.200555541294353645e+01 -8.430842201255922319e+00
2.865742427166741435e-01 4.117929892595569713e-02 8.179346619161412812e-01 2.572313206191287893e+00 8.400585211245292783e-01 3.670679886720714657e-01 7.677280533272257124e+00 4.222504729410569979e-01 2.505998374153062258e-01 7.376812691859591098e-01 7.911877670911504623e-01 1.027048268298301759e+00 -1.067213621866071094e+01 -7.097423006973092363e+00
2.894289824275206868e-01 2.952597769574362430e-02 9.289556195151240647e-01 2.306640662711803458e+00 7.746436361574597917e-01 3.929293501161337243e-01 8.077786940312726927e+00 2.767047915295091087e-01 1.818922935906711835e+00 1.304084307407370247e+00 -1.599115231438577034e+00 7.550596634108375227e-01 -9.958705038230057482e+00 -6.383991826542441572e+00
2.301414042334551102e-01 6.637787856742352610e-02 8.340244628673409988e-01 2.944941456650019163e+00 9.725596098479030172e-01 4.791173320752895037e-02 7.874940712141881072e+00 2.548912219896379838e-01 1.557680856176750339e+00 1.093054042154594008e+00 -3.537841395435155079e-01 2.423852825298045133e-01 -1.376605537652266520e+01 -1.019134216483504929e+01
2.164201628871440242e-01 7.621044202179823313e-02 9.152326105600470108e-01 2.992383797528328060e+00 9.789298995125663705e-01 2.901307551477836366e-01 7.873378049569266679e+00 1.839916398227803285e-01 8.357035357172515333e-01 1.199969437819856211e+00 -1.181126165870516331e-01 7.496732417904312662e-01 -1.467320971385071715e+01 -1.109849650216310124e+01
2.731388548600541810e-01 3.107690188058122305e-02 9.061714830140452648e-01 2.496771753086564072e+00 7.524832277947541836e-01 3.985252304224331521e-01 7.717772544600896900e+00 2.913632592050285908e-01 1.608233577218056709e+00 3.329221044885546377e-01 7.139588855926248812e-02 1.491325063669424189e+00 -1.248844499320529167e+01 -8.913731781517672204e+00
2.124508775490449031e-01 7.850951396612561306e-02 7.073447441683315962e-01 3.550440912980007191e+00 1.073385909837099916e+00 3.415334236540996660e-01 7.834236483805113949e+00 1.276780288600019020e-01 -1.343500288029446654e+00 8.679306999145905976e-01 8.999392967583901282e-01 1.579027547358340833e+00 -1.216211782052820922e+01 -8.587404608840596865e+00
2.384861821483926503e-01 5.847344526822172150e-02 7.357728827824625562e-01 3.031818253957882625e+00 9.860609726769029582e-01 6.716555720694405984e-03 7.771789557255160297e+00 1.799737922800614953e-01 1.563375005071688584e+00 7.410288603305463795e-01 8.226128339063931705e-01 8.444727986696944910e-01 -1.427181232063538374e+01 -1.069709910894776606e+01
2.367556960819250655e-01 6.610080155600742136e-02 7.670694036042984276e-01 3.098376566855279624e+00 1.003727243345554854e+00 2.957136901560281084e-01 7.829852517829123393e+00 1.667241412923514687e-01 2.613772407812935406e+00 1.332178566220933114e+00 -1.043191389987150330e+00 2.548133750523384755e-01 -1.299159403027049109e+01 -9.416880818582878732e+00
2.414256985554666390e-01 7.364042689246745599e-02 8.727422151555401797e-01 2.927991749052196724e+00 8.773590650311607897e-01 2.732099546308742188e-01 7.725795141543567723e+00 1.023696316085072056e-01 2.230404847138145463e+00 1.312682913802437845e+00 -1.837423246960341316e-01 1.735311438037069998e+00 -9.797349868583772547e+00 -6.222636656896153973e+00
2.388035312147400446e-01 5.060171810748249205e-02 6.034321422854366235e-01 3.508952156262780786e+00 1.047233508938869129e+00 1.600067703016821996e-01 7.851324853995341968e+00 1.076706855841784716e-01 2.614972010322133222e+00 1.312425421451518304e+00 -8.566209405930997889e-01 1.323882294918774960e+00 -1.433376250223580683e+01 -1.075904929054819270e+01
1.998008749906144410e-01 8.579347601410539093e-02 7.697715696490141646e-01 3.455320503429599732e+00 1.052387178008873603e+00 7.138773943177040282e-02 7.835888969533477244e+00 1.261819868061078154e-01 5.143463104399748076e-01 9.679407602412908318e-01 6.977010873846678507e-01 8.668468441212042741e-01 -1.120933446630872510e+01 -7.634621254621106523e+00
2.946917354672392575e-01 3.429556376448610749e-02 9.096808882067257684e-01 2.356087396978360449e+00 7.389935051420699619e-01 3.777786329215755412e-01 7.622844444495207483e+00 3.422643698875855733e-01 8.841415875285552062e-01 3.917579839212459447e-01 1.526534912168435731e+00 1.299028751663334535e+00 -7.848710060197632288e+00 -4.273996848510013713e+00
2.730220980898640515e-01 3.133891738835980351e-02 6.660433334043804887e-01 3.032600640467433273e+00 9.138511286856914051e-01 2.337095183214220606e-01 8.257827500777391805e+00 1.745872889723498744e-01 9.522974242794246535e-01 7.982039032418821733e-01 8.873249167689092332e-01 1.789489568249962304e+00 -1.099208377777622303e+01 -7.417370566088607120e+00
2.269929059541404837e-01 8.472988843250020552e-02 9.338789067266868305e-01 2.909034617896203656e+00 9.372045062814038374e-01 2.995218818878085387e-01 7.714358470113420907e+00 3.132879082625663614e-01 7.385525364839402584e-01 8.886454704308111019e-01 3.732437176419844960e-01 2.271454117087898794e-01 -1.137094990067406286e+01 -7.796236688986444285e+00
2.184853487033791564e-01 9.044192830483660517e-02 6.901070406642023647e-01 3.590367215718913485e+00 1.107003054567777589e+00 4.020820070870686491e-01 7.795550467191745270e+00 5.164346515156577055e-01 -1.575618395804732064e+00 7.430979911040509478e-01 9.452524341011416809e-01 5.720342384385355139e-01 -1.133694122640204682e+01 -7.762228014714430913e+00
2.331167130012384570e-01 7.477695069735831868e-02 8.566273302335126738e-01 2.953609372508093411e+00 9.645727335537497282e-01 2.861965454639969764e-01 7.722893912497171165e+00 1.836697742433734959e-01 2.023734875553254042e+00 4.772290414744571052e-01 6.490454026723373460e-01 1.423922205849002864e+00 -1.062247743106819797e+01 -7.047764219380583839e+00
3.118154697032446410e-01 2.461177788640752512e-02 7.454817094327714777e-01 2.484447472373915389e+00 8.329709478478809492e-01 1.545199595392173775e-01 8.157121738507683517e+00 1.824269859951872519e-01 1.915522946809561589e+00 1.245839877959891595e+00 -3.906710277323632852e-01 8.192536573956330503e-01 -1.307870029493635400e+01 -9.503987083248741641e+00
2.355601219500900456e-01 4.387324025380501952e-02 9.298160899864990059e-01 2.650372411094280789e+00 8.486502528446941973e-01 5.333370127082148748e-02 7.981817018314224299e+00 2.986988184445138472e-01 4.006955019027937936e-01 7.719166417279428316e-01 8.494458424066122504e-01 5.757491823384204288e-01 -9.692685856861913862e+00 -6.117972645174300617e+00
2.493716256843799828e-01 4.646233129208875157e-02 9.323881965682951911e-01 2.594317290030145884e+00 8.317366458561809006e-01 1.386997525803407294e-01 8.044231516282204453e+00 1.859006130359928122e-01 1.030579768198328416e+00 9.562120331537897755e-01 4.510698601721143675e-01 6.795118482839588303e-01 -9.427016293676309999e+00 -5.852303081988696754e+00
2.383200519476568191e-01 5.371169756618714847e-02 8.210736478899768320e-01 2.972551168598303484e+00 9.427402619547056162e-01 4.170400509622805840e-01 7.964373716682954907e+00 3.285542057830115326e-01 -3.024514421000763509e+00 9.696194806424482948e-01 6.979247227000362486e-01 1.397092934574092116e+00 -1.355142040685628047e+01 -9.976707195168668107e+00
2.354152192888710471e-01 8.299495584905081103e-02 9.777268884722519759e-01 2.698998186068141791e+00 9.430425307238980981e-01 1.408679417935397304e-01 7.807474381977500322e+00 2.320085223334125146e-01 2.271949607376702041e+00 1.556354284981201985e+00 -1.581952822446679452e+00 1.691678014630371152e-01 -1.029116124869501903e+01 -6.716448037007400451e+00
1.966521139240434146e-01 8.638566850774771766e-02 9.499305862264393330e-01 3.166369361126035731e+00 9.452107588847871167e-01 1.904496179752682150e-01 7.691069139180216396e+00 2.946998428457634489e-01 -1.114760804761512070e+00 1.133238156089189985e+00 4.192720731086154728e-01 1.465338899995605848e+00 -1.080937790552273725e+01 -7.234664693835122229e+00
2.745201955835162577e-01 4.670112226316013027e-02 7.829978252301623698e-01 2.733426228642264366e+00 8.521655381908210813e-01 2.168952656967397807e-01 7.624648621409414240e+00 2.205876754387769978e-01 1.276105322464687220e+00 6.937461224158916195e-01 1.121407681975378878e+00 1.203827325926645875e+00 -1.379815158902705718e+01 -1.022343837733944305e+01
2.536766092637539605e-01 6.868486139749191421e-02 9.392090181447256825e-01 2.644523588992236718e+00 8.937971544005973712e-01 4.752329627401407075e-01 7.688578673478049907e+00 3.969684890376434794e-01 9.662901485554336034e-01 5.071346683152766488e-01 7.767394844710580060e-01 8.643615132139195190e-01 -1.378157589855492660e+01 -1.020686268686731246e+01
2.476597619503118630e-01 6.184768860008506980e-02 7.196117813554853138e-01 3.098624082967629700e+00 9.410563709673042121e-01 7.175774435080972680e-02 7.684841519585206449e+00 1.444563853107752038e-01 2.468351507253880861e+00 1.280296460035945216e+00 -3.605484429374055111e-01 1.541910601730309915e+00 -2.048115003779678034e+01 -1.690643682610916088e+01
3.025899876577341496e-01 2.606555986454221069e-02 7.610448075578470917e-01 2.512696141788932636e+00 8.689805077391176136e-01 3.473879782701899677e-01 7.765436628696066990e+00 3.134957424392386116e-01 1.485159411864120926e+00 1.132400513387471719e+00 -7.093422774120945462e-01 7.438540797412656058e-01 -1.132691090671472267e+01 -7.752197695027104984e+00
2.846107779580184238e-01 5.931320010820368555e-02 8.932785171926804768e-01 2.414667164603325755e+00 8.961523467350296368e-01 1.838062842771023275e-01 7.985319905373200022e+00 4.298588200378086199e-01 1.264190727559530991e+00 5.331445116261406270e-01 3.700071074571544827e-01 2.017130348401900974e-01 -1.075323509104218545e+01 -7.178521879354572199e+00
2.619388536757164543e-01 5.419540715006242182e-02 8.005557772995535171e-01 2.883627220469781705e+00 8.781555671261288554e-01 4.377529004247136535e-01 7.617746519643715075e+00 1.540855932192872757e-01 2.361776316521147834e+00 1.035481031474261293e+00 -3.396790969284690931e-01 1.996590811673193189e+00 -1.512595862703840766e+01 -1.155124541535078997e+01
2.825067511426211930e-01 2.673612771652519871e-02 5.565453793704047136e-01 3.238953731906221378e+00 1.027095618760529128e+00 1.022639599361722107e-01 8.142486205999095006e+00 9.591029436858455881e-02 2.640149763424465057e+00 7.091977731661884832e-01 5.120516271640571659e-01 1.669976112420770153e+00 -1.158834100857477978e+01 -8.013627796887162091e+00
2.325394083325869332e-01 5.800818597358336354e-02 9.358007626714273108e-01 2.796861702557809970e+00 8.449828693679894975e-01 2.936307375845435552e-01 7.628126813730083278e+00 1.658021030966603249e-01 1.196616269469003235e+00 8.602673037172925419e-01 9.508532507354017227e-01 1.608441742756020254e+00 -1.422278560956692672e+01 -1.064807239787930904e+01
2.434732971301471760e-01 5.935500062523015041e-02 9.779332027273488492e-01 2.536410448740804569e+00 8.683707182970199501e-01 3.883792912862321645e-02 7.711056263017805890e+00 1.326156084463603335e-01 2.770087889807256509e+00 1.276364496017381001e+00 -4.405188961145238835e-01 5.289038867671502775e-01 -9.458960772727110111e+00 -5.884247561039492425e+00
2.786008489537927790e-01 5.491014567274727504e-02 6.795092019550524887e-01 2.897610953566115199e+00 1.034132922012352740e+00 8.568535419439160528e-02 8.196022838219626294e+00 3.450849098074817434e-01 1.675277904707602517e+00 4.705287207500123969e-01 7.363738616600539189e-01 1.969117195628844463e-02 -1.368060655939016357e+01 -1.010589334770254588e+01
2.476813488435096466e-01 4.472938629269204019e-02 6.191266693284958045e-01 3.367031491481422112e+00 1.034811150786215439e+00 2.008357905051638692e-01 7.985504113474922505e+00 5.099624343530129167e-01 -1.332435448314247317e+00 9.845272515971936755e-01 7.230038614449476597e-01 7.902208814976341422e-02 -1.213771370112119286e+01 -8.563000489433576945e+00
2.414604125036618754e-01 5.128796772433381196e-02 6.693632610279465212e-01 3.297310813337013258e+00 9.984044478737594819e-01 1.857262475079888286e-01 7.995252572901263122e+00 4.290341472073073703e-01 3.841527642977480284e-01 6.375313510260127714e-01 9.353433898897662857e-01 5.039271253928521155e-01 -1.057175121718064759e+01 -6.997038005493035229e+00
2.534476393627058122e-01 5.692806953664053538e-02 7.067671751413727721e-01 3.001641341526475326e+00 1.004459806130829191e+00 2.770550920891734492e-02 7.863062716199987534e+00 1.323634884287621105e-01 2.657955313647168971e+00 1.009732804450966803e+00 -9.492398538976942746e-01 1.138420448713936661e+00 -1.032515572132123793e+01 -6.750442509633618471e+00
2.316525626676586014e-01 7.084304196595417324e-02 7.338510168450850246e-01 3.213943161744844179e+00 9.674486298718640853e-01 9.381779591145844588e-02 7.731757360709434757e+00 4.017980013853446053e-01 -9.344507904888903482e-01 7.119479692532149073e-01 1.057580973553758241e+00 7.296279030274825939e-01 -1.227750668399959011e+01 -8.702793472311972423e+00
2.601100463815052555e-01 4.349172840509987759e-02 7.795291089252154304e-01 2.849433052778912234e+00 9.311030692220649829e-01 4.330881884985224861e-01 7.944912042014737885e+00 4.160667706391585341e-01 3.444044766510252487e-01 8.358039197460565006e-01 8.369966247327518261e-01 1.092906712184560369e-01 -1.265046175877435530e+01 -9.075748547086742946e+00
2.847354116419493764e-01 2.615345528413592219e-02 7.814841007817110441e-01 2.660912254276093236e+00 8.075128740003385541e-01 3.846883731141786944e-01 7.725102293757044158e+00 1.749707728243361515e-01 2.327291485601139520e+00 8.828396530742175230e-01 -1.103008465277852679e-01 1.827753112684477932e+00 -1.379601879120330921e+01 -1.022130557951569330e+01
3.047675116448542720e-01 3.829732052040620005e-02 8.255026919526575746e-01 2.414849941011195433e+00 8.763625991427570483e-01 4.879683784178626138e-01 7.992933952533809006e+00 3.301822730046621857e-01 1.720360511009336513e+00 4.884316183671657541e-01 1.810709099114236054e-01 5.222176539462026756e-01 -1.170617333037054664e+01 -8.131460118682932503e+00
2.583451217291724555e-01 4.225240223384432725e-02 9.174731416861204858e-01 2.501838754223358663e+00 8.440349940745933699e-01 1.470339115548196518e-01 7.887578860628979172e+00 4.384799541467385708e-01 8.645959732988837132e-01 3.787842733205497581e-01 1.281924612306481137e+00 7.011863450925890362e-01 -1.314524818521691429e+01 -9.570534973529298384e+00
2.667023399802584405e-01 4.483567060748944177e-02 7.598972276151245708e-01 2.889706907576417017e+00 9.227285346808860034e-01 4.921714846425771506e-01 7.803021452866724772e+00 2.106240120542839378e-01 1.136099159647734780e+00 3.344657886188393547e-01 1.706470161847306599e+00 1.910491954238462409e+00 -1.182270711378159689e+01 -8.247993902093979202e+00
