# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.140174795883869385e-01 6.886245803797474974e-01 2.968287354499952180e+00 7.437900091052185303e-02 3.394051756981612655e+00 1.082351766274651794e-01 -2.090361202665569351e-02 1.289728456447958305e-01 -9.569416352055132080e+00 -7.474463689929895516e+00
3.230254392037379962e-01 6.631202525643485890e-01 3.027682407276606646e+00 2.123334851056126737e-01 1.287688424545327948e+00 -8.675984251792279167e-02 -1.338292925800148581e+00 7.483456761932250068e-02 -9.054930547589474799e+00 -6.959977885464234681e+00
3.022765411952718084e-01 6.811489009367279746e-01 3.105244691183115968e+00 1.439960855432165232e-01 2.373255540476717940e+00 1.361858540515736848e-02 7.292005414921440831e-01 4.123127626297762305e-02 -1.070329119012454910e+01 -8.608338527999308099e+00
3.036908383779617915e-01 6.983643740058731453e-01 3.000361246659325687e+00 1.113406336679698683e-01 2.292555422036759438e+00 5.994308592762465082e-02 -4.083914346902989934e+00 2.596051495946016807e-01 -9.051043423703095669e+00 -6.956090761577855552e+00
3.042771723944364681e-01 6.620635064886460919e-01 3.190136527478833806e+00 1.427732321334307386e-01 1.926869975248717282e+00 -1.179304043491757881e-02 -3.102250643947118469e+00 1.267393288130760354e-01 -9.472066416871694372e+00 -7.377113754746455143e+00
3.085722231184962472e-01 6.642628252413385059e-01 3.140732758149309412e+00 1.184809549220364744e-01 2.165926900869910909e+00 -8.821069693144334423e-02 -1.292402488061660470e+00 4.555956046839124696e-01 -9.754653662259602953e+00 -7.659701000134369053e+00
3.067450606221104326e-01 6.673501932715982798e-01 3.146451160137237579e+00 7.621002070332583145e-02 3.267291670947948035e+00 1.445565946583720063e-01 -3.376494492833272965e+00 1.452598670532001535e-01 -9.658500626719469295e+00 -7.563547964594232731e+00
2.978471664005079012e-01 6.998732205951589957e-01 3.044052767822069239e+00 1.574207701974383866e-01 1.971087492311487388e+00 -4.538751042485245080e-02 2.264588384252621545e+00 1.048010734340802941e-01 -1.159703472386611978e+01 -9.502082061740878771e+00
3.223158332420770211e-01 6.710293911888950413e-01 2.994546474750344078e+00 1.118682125074546008e-01 2.547648880144397054e+00 8.813487025285127174e-02 -2.327276308574706132e+00 2.528563849953870957e-01 -9.741660743346688633e+00 -7.646708081221447628e+00
3.135196413473435584e-01 6.645652232228759226e-01 3.100059291187796440e+00 1.828043710764042373e-01 1.459669072360634701e+00 -2.497282370131710394e-01 -2.805768286484142671e+00 2.970351159702011579e-01 -1.051040240129336567e+01 -8.415449739168128218e+00
3.119478521109652625e-01 6.788131652510049907e-01 3.032138787104734945e+00 1.064001123354785250e-01 2.896664178295980996e+00 1.816320607569199552e-02 -1.437777812609213335e+00 1.706407054520067135e-01 -1.082749992265189931e+01 -8.732547260526663635e+00
3.060927457020533593e-01 6.906359507987841484e-01 3.021906553697667697e+00 1.771316192454230887e-01 1.716665301631942420e+00 -3.304880576074831211e-01 -3.323883179486327499e+00 1.467597737157431137e-01 -1.054251830366533582e+01 -8.447565641540100145e+00
2.995401872820797062e-01 6.716522189034731527e-01 3.179843643332634251e+00 1.064833451718092405e-01 2.444351553540041522e+00 -4.576160998291278759e-02 -3.905197283890147197e+00 3.296343042748945962e-01 -9.818836958222188827e+00 -7.723884296096949598e+00
3.080567862171592619e-01 6.702469982200796039e-01 3.113552722093306357e+00 6.294955618119146834e-02 3.413169906342600868e+00 8.070475261032505898e-02 -3.925733234306556518e+00 2.959866342134276351e-01 -8.970293407803357155e+00 -6.875340745678120591e+00
3.114311223180688537e-01 6.876897397171652937e-01 2.993863026035487707e+00 2.391136651936500712e-01 1.557144597138973907e+00 -1.172333122122566351e-01 -1.906022250444650012e-02 4.188061488036298741e-03 -8.522941299980903551e+00 -6.427988637855665210e+00
3.095652409275726491e-01 6.705519028830966288e-01 3.103487906296706456e+00 1.024398366613255007e-01 2.208231477599396975e+00 2.388353492311701132e-02 2.596135356385388171e+00 3.224852211520279344e-01 -9.373629744818035903e+00 -7.278677082692799338e+00
3.094268092624290478e-01 6.645528936749546256e-01 3.129656248237798977e+00 8.765821116919259026e-02 2.992812932449101737e+00 6.465515741877680966e-02 6.746573583487993631e-01 7.602611945073034505e-02 -1.074073479747255888e+01 -8.645782135347324981e+00
3.055981253372465067e-01 6.816456759102541563e-01 3.065719916164606929e+00 1.620614120333385699e-01 2.173869828366954415e+00 -9.445934597567706703e-02 2.213762457690434005e+00 1.241963282220934772e-01 -9.208434180625818755e+00 -7.113481518500583078e+00
3.161288124526146492e-01 6.752392583588209263e-01 3.017391864142573432e+00 2.549641634385837463e-01 8.938964466004968301e-01 -1.548926501470688777e-01 -1.049257614092988788e+00 7.173032256338984780e-02 -1.032640050063914217e+01 -8.231447838513901161e+00
3.154156334749307899e-01 6.593638859221157000e-01 3.110128947773400654e+00 2.035270600538598984e-01 1.536245444653681069e+00 -2.647264171979468728e-01 -4.441788646902509186e+00 8.449951208404882230e-02 -9.305069493508167255e+00 -7.210116831382932467e+00
3.111915342775037896e-01 6.726421133583537770e-01 3.075404878058807689e+00 1.859720811273710694e-01 1.435217486531014330e+00 2.415979503278986584e-02 -1.110039225495060844e+00 4.230562252218028618e-02 -1.033926240151286535e+01 -8.244309739387629676e+00
3.089071413072922434e-01 6.730971063392914289e-01 3.090335569542303595e+00 2.213000136071174850e-01 1.707748521426779575e+00 -1.762287793529360158e-01 -4.777072479650730230e-01 4.542272570784433583e-05 -1.000261699601173504e+01 -6.175577690193908786e+00
3.151795161922652522e-01 6.654817674526366522e-01 3.081400551575545599e+00 9.441330487955834627e-02 2.443465920860353080e+00 1.446521057141127997e-01 -1.809348235385365378e+00 1.399921517215969580e-01 -1.072292141249307562e+01 -6.895882106675252032e+00
3.220522598614182219e-01 6.674523675948129675e-01 3.018140944004410908e+00 1.313165978281425339e-01 2.403420741608808697e+00 -8.106458757909607016e-03 2.591378862490057777e+00 1.651492492876320828e-01 -9.352587157258863471e+00 -5.525547851441041658e+00
3.003958287069807831e-01 6.813791835023093046e-01 3.117894904706625780e+00 8.005835184112797265e-02 2.973019127283067498e+00 -3.702977369983884159e-02 3.337757537543915021e-01 3.704043064334818780e-01 -1.021215313139995473e+01 -6.385113825582128477e+00
3.085136166562227888e-01 6.812337609012960593e-01 3.050953037145454516e+00 8.314151606007058604e-02 2.810356267247737350e+00 2.530702964944353539e-02 -1.771062593958072640e-01 5.071082572617156004e-01 -1.024097235651576554e+01 -6.413933050697939287e+00
3.111981611956161076e-01 6.710415104767359917e-01 3.084452851208127733e+00 1.340833772745408936e-01 2.030778264093483720e+00 -4.014233707160386189e-02 -3.024048796327848621e+00 3.110694038102730374e-01 -9.571289005617455103e+00 -5.744249699799630626e+00
3.042348491631094998e-01 6.960786188741928671e-01 3.004792940057813055e+00 1.307186348557101141e-01 2.019930839562981362e+00 -6.226771414783449643e-02 -1.467536549657216582e+00 1.877782238478391541e-01 -9.433688107039753135e+00 -5.606648801221930434e+00
3.163398372544939385e-01 6.597918883595490502e-01 3.101470666624060790e+00 1.084411209689184474e-01 2.666976741963750008e+00 6.000670406221786379e-02 -1.830433815896289396e+00 1.712024809120511470e-01 -9.661103188428722177e+00 -5.834063882610900365e+00
3.253612954286095871e-01 6.645736828547350594e-01 3.003864092250271511e+00 1.465185895470257904e-01 2.302431573661374742e+00 -5.415730851980704585e-02 -2.791197373628417910e+00 1.674493555243321552e-01 -1.084426255827808561e+01 -7.017223252460262017e+00
3.009783775360025393e-01 6.805059309703197501e-01 3.113093182911838230e+00 1.479212466666171011e-01 1.904333314783860587e+00 -1.536187459501210384e-01 -2.573348639216862743e+00 1.317503237929793514e-01 -1.003536365416920617e+01 -6.208324348351379918e+00
3.124627733709409716e-01 6.665117072261778075e-01 3.099589882632351134e+00 1.184394437480573714e-01 2.514260646887161776e+00 9.235474306857049953e-02 -4.956142429816800643e+00 2.094978962630280606e-01 -9.662410092882229407e+00 -5.835370787064405818e+00
3.133844212140952656e-01 6.761527989908383551e-01 3.041077593713758187e+00 1.162099930102256096e-01 2.436236317431959009e+00 -8.227571831445068540e-03 -1.698501405393819663e+00 3.484096348720369107e-01 -9.812371936818262697e+00 -5.985332631000436443e+00
3.086938222570376200e-01 6.840842408725564816e-01 3.037222857798107967e+00 8.316146633982857139e-02 2.754923148851371906e+00 7.029440329122138564e-02 1.839339333668984722e+00 1.516292272367905092e-01 -9.547206295439860213e+00 -5.720166989622035736e+00
3.075233436897325534e-01 6.966229451496105396e-01 2.978251179392084502e+00 1.357067408888958937e-01 2.445185804637218574e+00 -1.166144233307147005e-01 7.296666729982828059e-01 2.411987928864616215e-01 -1.045604396252573665e+01 -6.629004656707913057e+00
2.996572525874546811e-01 6.861424505273615582e-01 3.102312486937566227e+00 1.007776701060691948e-01 2.729328034932708036e+00 -7.972252038050342549e-02 -3.276896948960436262e+00 3.326206858201927741e-01 -9.632160275017763951e+00 -5.805120969199941250e+00
3.103418721674381375e-01 6.605446813270280382e-01 3.149026840184629528e+00 7.501001746838209527e-02 3.043789256410539323e+00 2.362769581597081725e-01 -3.945496997312388565e+00 1.320082828628108551e-01 -1.017739860867262891e+01 -6.350359302854805321e+00
3.078972425015247261e-01 6.689032226778433010e-01 3.124863606155918738e+00 1.136691449107178897e-01 2.512132853023000045e+00 -1.331893531826384702e-01 -1.538806995775359177e+00 3.640940789201430050e-01 -1.020332497586449350e+01 -6.376285670046669019e+00
3.111720890142363194e-01 6.893487985256736561e-01 2.984912108347248960e+00 1.020044642734694307e-01 2.648183465632802935e+00 -1.873012983128585773e-02 2.586104088681965507e+00 2.307970972858370828e-01 -1.034656005818294844e+01 -6.519520752365125738e+00
2.996984837273953262e-01 6.821076718623083623e-01 3.125643150489048949e+00 7.035893851609653638e-02 3.459038452011714782e+00 1.649006594496409406e-01 -2.438049320455595304e+00 1.812759270183541549e-01 -1.010421695259818264e+01 -6.277177646780361719e+00
3.025396872414733984e-01 6.704913711179589786e-01 3.161503742953034823e+00 1.084363495933429178e-01 2.347472840735288280e+00 -1.989870481883215803e-02 -2.556933058142395687e+00 3.128769450946695674e-01 -9.938218655057060147e+00 -6.111179349239233005e+00
3.049834893054464424e-01 6.664327957860208818e-01 3.160520977491024119e+00 1.589846761706024125e-01 1.567300574398441171e+00 -5.573088483961541328e-03 3.064901980720497576e+00 4.714845442542392462e-02 -1.218336030708144690e+01 -8.356321001263625092e+00
3.015077718776691951e-01 6.888126293032413860e-01 3.064569224222626787e+00 1.243498449286475349e-01 2.435601871930664686e+00 -6.010487671627817718e-02 -4.386255287765568056e-01 5.569073674031699284e-02 -1.025073744445870361e+01 -6.423698138640879129e+00
2.944557869486216783e-01 6.823280990283284719e-01 3.163936251199801930e+00 1.087985140795382222e-01 2.446613749798459025e+00 -2.079972276797459330e-02 -4.517985598884576071e+00 1.048089623244179425e-01 -9.939009137794176496e+00 -6.111969831976351131e+00
3.138999905071039875e-01 6.740263556623479202e-01 3.040634805367957050e+00 2.330489649528297846e-01 1.112887763519364803e+00 -2.223345530274967174e-01 -2.930066682381038401e+00 1.236150729034770634e-01 -1.057117405119108966e+01 -6.744134745373264295e+00
3.170619535567026914e-01 6.646083573023749969e-01 3.069591756589065579e+00 1.352050815935887940e-01 1.965308916714707976e+00 -2.172967965768801690e-02 1.215110391395478828e+00 3.379072026116203276e-01 -1.016933311829270892e+01 -6.342293812474884440e+00
3.027551501548275126e-01 6.874308024469240053e-01 3.060199809718470831e+00 2.153459646339488387e-01 1.015039051598817466e+00 -1.030155056711015149e-01 -2.513095768525243301e+00 1.703389376830055646e-02 -1.048177472617879502e+01 -6.654735420360971432e+00
3.013307077390315336e-01 6.862146016527795878e-01 3.080144396363134085e+00 1.341534263256676240e-01 1.666143592813881469e+00 -3.260912853394337674e-02 -2.176648071934059736e+00 2.380268146216044656e-01 -1.061636638360878848e+01 -6.789327077790964893e+00
3.070411436619985279e-01 6.847618887794735265e-01 3.044852877749855580e+00 6.614015908584125469e-02 2.984504862320168428e+00 9.913395005863634424e-02 -1.214933503819461968e+00 4.014804124241659888e-01 -9.709463068874452318e+00 -5.882423763056630506e+00
3.108777795493711804e-01 6.855758479119713478e-01 3.001695013124125566e+00 2.428198627600011150e-01 8.810812704263888406e-01 -1.766598808531769649e-01 -2.301327761255959281e+00 1.642208474304385213e-02 -1.065957764313915490e+01 -6.832538337321333088e+00
3.206647052883934701e-01 6.786200330015164095e-01 2.966945842036730507e+00 1.629675721428931467e-01 2.191182416824468682e+00 -8.040627880721018528e-03 -1.299718039804091063e+00 8.683046786723713772e-02 -1.065299546387523222e+01 -6.825956158057410406e+00
3.075100112031701194e-01 6.911695224535562287e-01 3.010906393830977024e+00 9.354410738245455548e-02 3.024490240022579712e+00 -6.857478271052297458e-02 -1.645921176054527812e+00 2.826385950661174373e-01 -1.036480319873603761e+01 -6.537763892918216690e+00
3.166894106219503846e-01 6.594402940888673958e-01 3.099769768851571072e+00 1.640529161924666468e-01 1.826234769838591454e+00 -5.445974222071114923e-02 1.554781085538312624e+00 2.371813695078892614e-01 -1.063535049146344491e+01 -6.808311185645621322e+00
3.046998394590783032e-01 6.974104009687784878e-01 3.000259360810216158e+00 1.171982326434974908e-01 2.968342780570825568e+00 -2.322653990306022820e-02 2.693230048601032323e+00 2.937175866696417614e-02 -1.053637712998532194e+01 -6.709337824167497466e+00
3.200727441586247446e-01 6.730689118227978218e-01 2.998214035041701031e+00 1.792881054068429236e-01 1.701519376774463410e+00 -1.625585248750880396e-01 -2.028878127375629781e+00 8.174440608163635602e-02 -9.914844571969009479e+00 -6.087805266151185002e+00
3.167406522562655757e-01 6.669715774586972845e-01 3.055744126910290070e+00 1.533159242173987025e-01 1.818940547827595289e+00 -4.030020220348173865e-02 -3.676170839052161909e-02 2.391537382523831745e-01 -9.825860841787626754e+00 -5.998821535969805829e+00
3.141651990906532133e-01 6.823011775018046343e-01 2.994965490703897171e+00 2.231844445151134337e-01 1.140721605895143931e+00 -2.565471439157356315e-01 -2.788860112058586527e+00 6.805593200241055740e-02 -1.027488787029603046e+01 -6.447848564478205979e+00
2.961619533686370431e-01 6.935327859220172808e-01 3.093350147851661625e+00 1.173568573435437301e-01 2.703664445058975296e+00 -7.664217168524167789e-02 -2.144874174010232615e+00 1.112539476727498755e-01 -1.058953484637812537e+01 -6.762495540560301777e+00
3.091765703838549872e-01 6.687314225797732492e-01 3.115966615311235977e+00 1.044049827081305892e-01 2.331584149643494364e+00 4.744167451778480427e-02 3.704592519560851116e+00 1.436374650130134434e-02 -2.157291929689357701e+01 -1.774587999107575698e+01
3.035878161882590298e-01 6.976051138833284648e-01 3.006323825525796245e+00 7.298635928380559079e-02 3.403402992655667703e+00 4.689191415003257646e-02 -9.721332937231075277e-02 1.761402267188714177e-01 -1.037776491169348603e+01 -6.550725605875661550e+00
3.199930506123217500e-01 6.701641536124731680e-01 3.018002306723582162e+00 1.146778801636516576e-01 2.718015123642551600e+00 -5.165201911168182392e-02 -4.832962561205085272e+00 7.402311589792565094e-02 -1.035725826147390549e+01 -6.530218955656079238e+00
3.049596962004385015e-01 6.883367648240805714e-01 3.040123134458138310e+00 1.845914431119251020e-01 1.299634295990939492e+00 -1.628067943129440920e-02 -1.470909944979705841e+00 6.539709916618252628e-02 -1.031807010574943106e+01 -6.491030799931608364e+00
3.112994664190880112e-01 6.644655180480832923e-01 3.122898486206202140e+00 7.213321796629035276e-02 3.309573205397144946e+00 1.428132039630769512e-01 -4.808430379002473387e+00 3.978877498772841470e-01 -1.019325353208604312e+01 -6.366214226268220422e+00
3.074741206715079778e-01 6.602538279215670602e-01 3.173844527429080742e+00 8.020409167879360979e-02 2.960434948357075768e+00 9.506957902642376723e-02 -2.803762121979577415e+00 1.319037086659475833e-01 -1.063024177786557445e+01 -6.803202472047749971e+00
3.072194203102350252e-01 7.017371572124835311e-01 2.956594906178264370e+00 1.499776198414650707e-01 2.456829104477725956e+00 -1.569441578844159579e-01 -3.641580077448969277e+00 2.206680058803289768e-02 -1.037228448258719382e+01 -6.545245176769368456e+00
3.202860478343459993e-01 6.806500187631621124e-01 2.957126198927340965e+00 1.517625352733027455e-01 2.106144741901135653e+00 -1.711775219550348837e-01 -1.825937632100476105e+00 2.131939226454842018e-01 -1.006367881406835707e+01 -6.236639508250533481e+00
3.028153942952835354e-01 6.633300747617533188e-01 3.199276425697748394e+00 7.962211424174103769e-02 2.971798161291903106e+00 9.843928030073190172e-02 -6.201462147786171997e-01 1.163952199241677921e-01 -1.074386452719138774e+01 -6.916825221373565924e+00
3.144297303345451877e-01 6.746339113163187795e-01 3.038491024243811456e+00 1.622151273731660126e-01 2.137299552776015688e+00 -3.319178872296921767e-01 -4.376328167700441085e+00 2.012543875176060482e-01 -1.103441608720951095e+01 -7.207376781391686471e+00
3.039536193983481405e-01 6.914465993312128855e-01 3.034106032605595082e+00 9.150365052762587936e-02 3.048840639369219119e+00 -2.521981547158702597e-02 1.698474620271915647e+00 1.971020494997470784e-01 -9.426662042232411665e+00 -5.599622736414586299e+00
3.127433545512960933e-01 6.901142552636241323e-01 2.970971002604303024e+00 1.576832131062104736e-01 2.105736190605888680e+00 -1.450831171366750993e-01 -1.154093307620404296e+00 1.348012923365300431e-01 -9.619883604465986338e+00 -5.792844298648166301e+00
3.124590140882096412e-01 6.828054360225029873e-01 3.004352116796525252e+00 1.609605479963978070e-01 2.182846300188066913e+00 -1.089567303761729278e-01 1.729820461509046226e-02 1.430485073677820740e-01 -1.008347207528503375e+01 -6.256432769467209276e+00
3.165311918657903179e-01 6.863303988178091064e-01 2.961475806728604887e+00 1.252095353318409821e-01 2.895660836766312585e+00 -1.725804077273629389e-02 1.870156400679495512e+00 5.095263037767661096e-02 -1.042467540813433047e+01 -6.597636102316504214e+00
3.145988980283808134e-01 6.596485772246110102e-01 3.113098552762453508e+00 1.544908490307319582e-01 1.890037052815890739e+00 -1.873219012202120837e-02 -1.341335961713483460e+00 1.006503041018926847e-01 -9.901686934783558769e+00 -6.074647628965736068e+00
3.122453057252205233e-01 6.903717335838562841e-01 2.971647945855721673e+00 1.533333176572115875e-01 2.008453073202744577e+00 -6.379226526050985058e-02 5.708753436271774007e-01 3.007596337445459511e-01 -1.060513630863038159e+01 -6.778097002812559779e+00
3.039660968031699939e-01 6.771376800570213517e-01 3.109269411024361052e+00 8.573303578404445346e-02 2.714998401316773169e+00 3.752310949276340679e-01 -4.684307676597408765e+00 1.711822761330261677e-02 -9.791192068862418552e+00 -5.964152763044598515e+00
3.164773701093926972e-01 6.690271953334279154e-01 3.049211853226984736e+00 1.165197859345781239e-01 2.255560889714325334e+00 4.903586323282027593e-02 -2.986134415403267628e+00 3.219781167955826362e-02 -1.085739690788952672e+01 -7.030357602071701351e+00
3.053305830052604475e-01 6.646305847272986345e-01 3.167964683943634174e+00 1.096919474185042986e-01 2.408134675867028562e+00 1.026289231379671207e-01 -5.613048292003339768e-01 9.531155894035348020e-02 -1.067416431695492562e+01 -6.847125011137103812e+00
2.986411984432980060e-01 6.913608329601620417e-01 3.078331608184946333e+00 1.036645834047327241e-01 2.362647114495441514e+00 -5.316832140928617889e-02 -3.789688686278695151e+00 1.782414386592792166e-01 -1.012499282277176249e+01 -6.297953516953939790e+00
3.075884432961987214e-01 6.732417507216936770e-01 3.100642970949263777e+00 8.506186031755724741e-02 2.967562096080651912e+00 -8.532518554234691521e-02 -4.031935020113190049e+00 3.007022633000491219e-01 -1.038949639027401517e+01 -6.562457084456194245e+00
3.090416525394004132e-01 6.956788265871863830e-01 2.970933544023321105e+00 1.466874693447204336e-01 2.321186044749539157e+00 2.364296829696765911e-02 2.434972122338749045e+00 9.336713717386535549e-03 -1.268342345228850476e+01 -8.856384146470681173e+00
3.147718637961353649e-01 6.875707829167045926e-01 2.967825799516481400e+00 1.347781904967462197e-01 2.419482451006802037e+00 -2.034755471684368544e-01 -3.315090378196240195e+00 1.760999298133334445e-01 -1.057967075864096174e+01 -6.752631452823139924e+00
3.109537106803585971e-01 6.884447480074973313e-01 2.995610796741546622e+00 1.060254680319303588e-01 2.757283673807298996e+00 -1.641642976263826270e-01 -4.875027352848074536e+00 3.020915279809843756e-01 -9.439354969365677306e+00 -5.612315663547855493e+00
3.041924025084851158e-01 6.881561125561376224e-01 3.056786406665189748e+00 5.915168444317853158e-02 3.653759125576771183e+00 1.679555747652328179e-01 -1.942986751361775788e+00 2.740224534480473206e-01 -1.111954825972017957e+01 -7.292508953902359536e+00
3.250742188421131273e-01 6.661110827871107309e-01 2.996880446498910722e+00 1.329497439196440922e-01 2.656414357434435658e+00 -2.652227530755890683e-02 2.954547955776209989e+00 8.798041898385289272e-02 -1.080347252961765392e+01 -6.976433223799827665e+00
3.139818985860466372e-01 6.833529831712842340e-01 2.994199576551105135e+00 6.938534717349309489e-02 3.262536232961695148e+00 1.426332473720339777e-01 -3.240417181868425978e+00 2.837101117744240675e-01 -9.761470178434951350e+00 -5.934430872617125097e+00
2.971439309451736621e-01 6.901070257202757130e-01 3.097288222976921190e+00 1.569094726175714882e-01 1.902649870226294837e+00 -3.128700127348782445e-02 -3.355212756674674779e-01 8.630740699683836503e-02 -1.060659685856819934e+01 -6.779557552750373972e+00
3.067572079368976468e-01 6.827201500692853253e-01 3.053174515480761464e+00 1.042526621939874332e-01 2.559721001339098301e+00 -1.223803081848551244e-01 -4.597930941289991580e+00 2.831252698242585630e-01 -1.033484641528285053e+01 -6.507807109465028716e+00
3.006417628299468126e-01 6.818348233428631611e-01 3.114049297165940366e+00 1.140953709753498302e-01 2.337649339753191668e+00 -9.382659204198429137e-02 -1.847594058235324521e+00 3.863773181516374500e-01 -9.715057405624396125e+00 -5.888018099806570760e+00
3.113099351393827652e-01 6.894304814422549388e-01 2.987923382675035544e+00 1.857957428503373976e-01 1.724421255884128534e+00 -2.928386740921951059e-01 -4.832557344556357215e+00 1.478189141163435139e-01 -1.076806772506733623e+01 -6.941028419249515302e+00
3.085570068670899779e-01 6.590504961026806274e-01 3.170797309462943137e+00 8.248231725476706799e-02 3.094414639539003531e+00 1.970418980896528893e-01 -3.108901492118751886e+00 1.142368795813464288e-02 -9.924948649566356806e+00 -6.097909343748532329e+00
3.017255903246265913e-01 6.760073289049584044e-01 3.139838774103774988e+00 7.872998591356950016e-02 3.246106035486008068e+00 2.823235520397293641e-02 -4.211474846771654512e+00 3.080942635556283005e-01 -9.814131150955862637e+00 -5.987091845138035495e+00
3.068432323739798684e-01 6.734000303936864551e-01 3.103023492861618937e+00 1.052312631623770756e-01 2.215486838199060671e+00 1.866355665965180322e-01 -3.011706071444433253e+00 1.592660211754142185e-01 -1.039601490863681832e+01 -6.568975602818994730e+00
3.035002601192615113e-01 6.984549850914749669e-01 2.998782832629996342e+00 1.453108398025673154e-01 1.906711325588153372e+00 -1.742847113687950866e-01 -4.155672207685112696e+00 1.342482870617369706e-01 -1.007733124166610494e+01 -6.250291935848281355e+00
3.218078604263547859e-01 6.642234196958732850e-01 3.034150437127382638e+00 9.554044154849172799e-02 2.723418235988623870e+00 1.579554332149193385e-01 -4.955046079812931659e+00 2.995843209221273895e-01 -1.032954742590513675e+01 -6.502508120087316712e+00
3.163082371008581473e-01 6.663075395474342688e-01 3.070033310547066296e+00 1.292805033098654022e-01 2.676604194408471749e+00 -1.412614677388734918e-02 3.663788069973843875e+00 3.701673275206673885e-02 -1.022155565387018683e+01 -6.394516348052361465e+00
3.101734469712874587e-01 6.893612917642968352e-01 2.999844482020088243e+00 1.234292861427377375e-01 2.754653063128619017e+00 4.391335186569733651e-02 -3.450654460611223051e+00 5.728182843276297120e-02 -9.743010675723272840e+00 -5.915971369905445698e+00
2.974332663938167864e-01 6.970941546799499511e-01 3.062271514668087669e+00 7.595150419844642897e-02 3.147536732778116075e+00 1.635143425103748882e-01 -1.786847849062789262e+00 4.360179018789711591e-03 -9.135424560652506187e+00 -5.308385254834685263e+00
3.231210435785862312e-01 6.715030452532807503e-01 2.983490907909051693e+00 1.195967193996843037e-01 2.794391899275137092e+00 1.690790338844117002e-02 -4.290257875126029852e+00 6.337822118293434670e-02 -1.034987305975355909e+01 -6.522833753935736389e+00
2.973926772382184947e-01 6.899493404915316708e-01 3.094883390628285547e+00 1.243549868506015343e-01 2.284914977790027280e+00 -5.978579524357918729e-02 -1.878445521707210464e+00 8.382595518732061102e-02 -9.389811242362537058e+00 -5.562771936544711693e+00
3.099798862459260396e-01 6.683062840946499827e-01 3.104134941642089807e+00 1.774820401656542757e-01 1.533284749616328213e+00 -4.113695658712401837e-02 -1.786720174259789573e+00 1.091009556725310858e-01 -9.547770226099462576e+00 -5.720730920281635434e+00
3.176466127181520882e-01 6.563778989163344679e-01 3.112189372720165270e+00 9.362645679317527225e-02 2.944959116688513845e+00 1.318160589512329395e-01 -4.072991052951666191e+00 6.829105961835901795e-02 -1.082027598281181824e+01 -6.993236676993996426e+00
3.099993099306145861e-01 6.590422851198755039e-01 3.159334456110886702e+00 8.359633448706826897e-02 2.873426505810838805e+00 4.409404733826427503e-02 -3.118816022936499177e+00 2.367091592279424450e-01 -1.036953966691833173e+01 -6.542500361100507256e+00
3.160694163750213392e-01 6.641244804300133753e-01 3.075508651872719490e+00 1.770085640754022194e-01 1.934668091618448216e+00 -1.295051611920339241e-01 -2.704566908145134896e+00 2.278150311251536664e-02 -1.073445643791800919e+01 -6.907417132100183821e+00
3.126779716268442422e-01 6.634521910360016150e-01 3.110244827336691387e+00 8.779215700670306433e-02 2.770560242399113804e+00 9.856980016382355103e-02 -2.117977406766264004e+00 6.798142786924743497e-02 -9.840228909849802363e+00 -6.013189604031979663e+00
