# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.039057901776958115e-01 2.282158994389220028e-02 8.678289987691251151e-01 2.265784317100154155e+00 9.717400464390040238e-01 -2.327974798768656512e+02 -2.360388842341095312e+02
3.196440675089510797e-01 2.247004264865985410e-02 5.791699281083039219e-01 3.546256180646411682e+00 9.633655188167177252e-01 -2.666236984671889445e+02 -2.698651028244328245e+02
3.630556902208952330e-01 2.273346364585768567e-02 5.379121659529484401e-01 3.508033950403872225e+00 9.654824604226898144e-01 -3.185933126059798610e+02 -3.218347169632237410e+02
3.280487778015448996e-01 2.314931182938830684e-02 6.988347795097078485e-01 2.774311539774634738e+00 9.687704886241258473e-01 -2.767019475092424727e+02 -2.799433518664863527e+02
3.262318961406198703e-01 2.276503644397865483e-02 7.459675371883216499e-01 2.628505630331422704e+00 9.673342433511671334e-01 -2.818779658282144851e+02 -2.851193701854583651e+02
3.157744778118907192e-01 2.302122533176889294e-02 6.930493043314663870e-01 2.979346435515240366e+00 9.680781187136047183e-01 -3.001715470272360449e+02 -3.034129513844799249e+02
3.993684850564546696e-01 2.275075382953766281e-02 6.765610349896978848e-01 2.397611483985428560e+00 9.735443366987684977e-01 -2.823343660341592454e+02 -2.855757703914031254e+02
3.200644670693895688e-01 2.328517380073565762e-02 5.486605116237032176e-01 3.802019159488580158e+00 9.719981198595406546e-01 -3.352867188138185384e+02 -3.385281231710624184e+02
3.295724463661265924e-01 2.251469013101142086e-02 8.464756547252063612e-01 2.171747002425163053e+00 9.700516161441026242e-01 -4.174648289311680855e+02 -4.207062332884119655e+02
3.548573230316863225e-01 2.288396567203943716e-02 6.294939225271691807e-01 2.938378135901430710e+00 9.712083678993974623e-01 -3.477129832750005676e+02 -3.509543876322444476e+02
2.789024285158130945e-01 2.317644277364740851e-02 7.641815243244161060e-01 2.949399153815918773e+00 9.697227052874459741e-01 -3.113477819030499631e+02 -3.145891862602938431e+02
3.965847656707526814e-01 2.244733396043119972e-02 7.682764582170987788e-01 2.016056919235544420e+00 9.661456096944166516e-01 -3.430793754361889683e+02 -3.463207797934328482e+02
2.635388047850653614e-01 2.292685406783347493e-02 6.952022362887878559e-01 3.350959067303480587e+00 9.711616736935141381e-01 -4.230920662611532634e+02 -4.263334706183971434e+02
3.871679963479048858e-01 2.280312018571071034e-02 8.189833570683113795e-01 1.890683146217630339e+00 9.639584680053699950e-01 -4.258935332151818329e+02 -4.291349375724257129e+02
2.654502652138359675e-01 2.289928121339513539e-02 8.830532630814682538e-01 2.510110414074863350e+00 9.685342873546642917e-01 -3.137802334069003791e+02 -3.170216377641442591e+02
3.316590837271583547e-01 2.260503989621797868e-02 6.410520347917484374e-01 3.121404742552351674e+00 9.778409194269160887e-01 -4.228399278948272695e+02 -4.260813322520711495e+02
3.668191794054155297e-01 2.234814668479160465e-02 5.327760271035821837e-01 3.519625459993133809e+00 9.759439278867702017e-01 -2.551483999432417704e+02 -2.583898043004856504e+02
2.609587471733034181e-01 2.301062279301514107e-02 7.775490897591869066e-01 2.973846681865573771e+00 9.792735187353102111e-01 -2.576884995244265610e+02 -2.609299038816704410e+02
3.870894695234553540e-01 2.228414586452991814e-02 5.443184530369857832e-01 3.301993086402785771e+00 9.730936186408244426e-01 -2.967365006840335582e+02 -2.999779050412774382e+02
3.788801039992006903e-01 2.262624608858149894e-02 7.016751106321242881e-01 2.453408922762838618e+00 9.677149947645619088e-01 -2.654931701656691985e+02 -2.687345745229130785e+02
3.234264564777334927e-01 2.285768894484630637e-02 8.778921054914599065e-01 2.088559970772354557e+00 9.739129850539439692e-01 -3.662191187815878948e+02 -3.694605231388317748e+02
3.950304011532586035e-01 2.215062723242217438e-02 6.959379220679168254e-01 2.383049929470582917e+00 9.649588857473160308e-01 -4.381208542368059398e+02 -4.413622585940498197e+02
2.950787659378968364e-01 2.202635662322489918e-02 7.851497433403560322e-01 2.609050454688037313e+00 9.729554864757099519e-01 -2.726669968699294486e+02 -2.759084012271733286e+02
2.624564353154976715e-01 2.230317203046580307e-02 8.805809395546240204e-01 2.577024133027169928e+00 9.733848377963846277e-01 -3.023887967808181543e+02 -3.056302011380620343e+02
3.827408324797416661e-01 2.284347104266094136e-02 7.824992999827971030e-01 2.024251661198774421e+00 9.634907685517479781e-01 -4.154017589269555515e+02 -4.186431632841994315e+02
2.519956166021781185e-01 2.279089576351211316e-02 6.462313965743409216e-01 3.803144287085527431e+00 9.700292564912650350e-01 -2.642504973206096679e+02 -2.674919016778535479e+02
3.680465432783312507e-01 2.353644495648020071e-02 8.606866366025398563e-01 1.833459995205424464e+00 9.686218045868389970e-01 -4.248933653004792177e+02 -4.281347696577230977e+02
3.543714569269448833e-01 2.252329159586952817e-02 6.792255811225265116e-01 2.743009650355998197e+00 9.653676943271036759e-01 -2.826358997882866788e+02 -2.858773041455305588e+02
3.815184865942871095e-01 2.262755212535773330e-02 7.021297837482776139e-01 2.389808036458120455e+00 9.686376707630490746e-01 -2.214671209542680401e+02 -2.247085253115119201e+02
3.424639410484571211e-01 2.246843939815690305e-02 8.205889526218630436e-01 2.159032000427219877e+00 9.695942540739462823e-01 -2.559117621443738813e+02 -2.591531665016177612e+02
3.901285043436870659e-01 2.212477991307176817e-02 7.651293268164319761e-01 2.050770567555075807e+00 9.679647270289882810e-01 -3.250176024198428877e+02 -3.282590067770867677e+02
3.986699898218842852e-01 2.317139118062700939e-02 7.269146820498915140e-01 2.207679007093795498e+00 9.615323215703878157e-01 -2.626791638657757062e+02 -2.659205682230195862e+02
2.839240529960445070e-01 2.237744467266925344e-02 7.743995741434333002e-01 2.846346776856184313e+00 9.623459307713509991e-01 -3.056289275641943277e+02 -3.088703319214382077e+02
2.768262465728658084e-01 2.186792866445891673e-02 6.026973722122858090e-01 3.813637615123001368e+00 9.696228596730799287e-01 -4.256097395448875318e+02 -4.288511439021314118e+02
2.746974710938714370e-01 2.281025471472755001e-02 6.394269581948442971e-01 3.637473403349057666e+00 9.739823442311658086e-01 -4.076039628436626003e+02 -4.108453672009064803e+02
2.553556099736422058e-01 2.262994180108289163e-02 8.613457321466622130e-01 2.740947431891817221e+00 9.660281618096794309e-01 -3.200318288687137169e+02 -3.232732332259575969e+02
3.195232082448737354e-01 2.283843580777229418e-02 7.702766672011694959e-01 2.485184059368366505e+00 9.725128953725999947e-01 -4.016305072939712772e+02 -4.048719116512151572e+02
3.411947856554128911e-01 2.291274533606371677e-02 8.992743162004597224e-01 1.852752101975573940e+00 9.704722367750032719e-01 -4.454302147435833490e+02 -4.486716191008272290e+02
3.266988087802920049e-01 2.289192365836149531e-02 8.070595236854720689e-01 2.286248103628319761e+00 9.769978121667152182e-01 -2.908144239549256440e+02 -2.940558283121695240e+02
3.143510741342171455e-01 2.219449095027819022e-02 8.381076961491703559e-01 2.259351273914516955e+00 9.686429105653503457e-01 -2.605722639705940082e+02 -2.638136683278378882e+02
3.212630332906483699e-01 2.316157727826402210e-02 6.019281668212587144e-01 3.460160670658249948e+00 9.721869049141895758e-01 -3.492393914475625252e+02 -3.524807958048064052e+02
3.588427632853521398e-01 2.235319675474493548e-02 6.987340000766153469e-01 2.534146119895582139e+00 9.645700303085843474e-01 -3.485128486464656703e+02 -3.517542530037095503e+02
3.156408716495728850e-01 2.183517316746528061e-02 6.661089914946037860e-01 3.098005978870962629e+00 9.735051785212338604e-01 -5.340679124777992683e+02 -5.373093168350432052e+02
3.683159184047404833e-01 2.286248648156484833e-02 6.291731127521758005e-01 2.919817894138211578e+00 9.711629128118737242e-01 -2.878547004242253138e+02 -2.910961047814691938e+02
3.454439834887380045e-01 2.309802385183164219e-02 7.120665942494235345e-01 2.565298417125084107e+00 9.727435666684167703e-01 -4.101927444611594638e+02 -4.134341488184033437e+02
2.873335145542731950e-01 2.304999890150134442e-02 8.326963513431433483e-01 2.573311639493485181e+00 9.666588484200835385e-01 -2.909755528711687589e+02 -2.942169572284126389e+02
2.629942021556542220e-01 2.286353208863118811e-02 7.112120762929599049e-01 3.348304148163977700e+00 9.724240834809110279e-01 -3.119196242583091703e+02 -3.151610286155530503e+02
3.470420064156380380e-01 2.342916398632160016e-02 8.792165915539633669e-01 1.894297270070611994e+00 9.674128246415134580e-01 -4.253876038590641997e+02 -4.286290082163080797e+02
2.673281223757227876e-01 2.273913884058164497e-02 7.403874243213373063e-01 3.156763966569492652e+00 9.703934473834225916e-01 -2.923406036519249938e+02 -2.955820080091688737e+02
3.323973219951155134e-01 2.221336660351259235e-02 5.606396722388382603e-01 3.559838825641008064e+00 9.622155829135563554e-01 -3.108503619362399490e+02 -3.140917662934838290e+02
2.726359891425230719e-01 2.257323454645826163e-02 6.301608948479757721e-01 3.653166826059968564e+00 9.688974247846516841e-01 -2.299612841596783426e+02 -2.332026885169222226e+02
2.551787372898101647e-01 2.280920706199954587e-02 6.842764802684992986e-01 3.502424996457185635e+00 9.692204806544975071e-01 -3.946939733313051306e+02 -3.979353776885490106e+02
3.119972325789099332e-01 2.343876283210744038e-02 5.604387876229893761e-01 3.782140066984278626e+00 9.720745674923905177e-01 -3.606787750043495748e+02 -3.639201793615934548e+02
3.272559610709424027e-01 2.225256338642104745e-02 8.769749256584127295e-01 2.033079984521121375e+00 9.741950830456020949e-01 -3.142440107130020692e+02 -3.174854150702459492e+02
3.534880196224460258e-01 2.270145725939338305e-02 5.948897074994574652e-01 3.155656572655114012e+00 9.703240476647706503e-01 -3.856637460997697531e+02 -3.889051504570136331e+02
3.159019610095323838e-01 2.223962107355846596e-02 7.504422161673147684e-01 2.594264668599312706e+00 9.748355427401106388e-01 -2.750717639021753484e+02 -2.783131682594192284e+02
3.637750670043018442e-01 2.216306886294395345e-02 7.756026048016028129e-01 2.157752894013859724e+00 9.672222593560791948e-01 -3.276310790208362960e+02 -3.308724833780801760e+02
2.600913055112977768e-01 2.257481265438570500e-02 6.523448756785065195e-01 3.697443247571796654e+00 9.696954540597644279e-01 -3.728895662571605385e+02 -3.761309706144044185e+02
3.823054398830222911e-01 2.236978627466879727e-02 7.908584363225683589e-01 2.011692042260850855e+00 9.703457772164293393e-01 -3.523940856805659791e+02 -3.556354900378098591e+02
3.105562616005212440e-01 2.278327760441181335e-02 6.174222454242841440e-01 3.434398859363340772e+00 9.725956676870153306e-01 -2.493400980085789911e+02 -2.525815023658228995e+02
2.621684225184744976e-01 2.296066900089045390e-02 8.737514950407039294e-01 2.561769393828776220e+00 9.719407056264781630e-01 -4.161376101421860199e+02 -4.193790144994298998e+02
2.662544834904735369e-01 2.299137021789397425e-02 8.313275537798265891e-01 2.778899529675795677e+00 9.663727902200175413e-01 -4.503543305057784778e+02 -4.535957348630223578e+02
2.589847335943045725e-01 2.320990145749669137e-02 8.344041942131519285e-01 2.757522156284911929e+00 9.751184068460008181e-01 -2.939263775006824631e+02 -2.971677818579263430e+02
2.779804597023986523e-01 2.241781872526032310e-02 8.267084937675216461e-01 2.592078508897423639e+00 9.740618377787071402e-01 -3.026509597102981388e+02 -3.058923640675420188e+02
2.662292323458145815e-01 2.253980830723883305e-02 6.601073276952241775e-01 3.583530347026875340e+00 9.680516248537520685e-01 -2.651238061588265396e+02 -2.683652105160704195e+02
3.325875445016207577e-01 2.320451150912017022e-02 6.584246999977385606e-01 2.952683082257410163e+00 9.701295624156642816e-01 -2.961126087671649429e+02 -2.993540131244088229e+02
3.424301097931470861e-01 2.259187608350014462e-02 8.862599430316189242e-01 1.903069590012518741e+00 9.693058375759926459e-01 -3.709637316238015501e+02 -3.742051359810454301e+02
2.584836202299268249e-01 2.236921718396616202e-02 6.129396846763571771e-01 3.934349966762675344e+00 9.702059085029870467e-01 -3.505254511570587965e+02 -3.537668555143026765e+02
3.767733788658780281e-01 2.283191639180724014e-02 5.947097753822996324e-01 3.067515674199534637e+00 9.683099774032324358e-01 -2.863377600051400123e+02 -2.895791643623838922e+02
3.920565420836656934e-01 2.295162376238370910e-02 6.850152601909671457e-01 2.410209231445742617e+00 9.719591978731288995e-01 -2.415198499682176418e+02 -2.447612543254615218e+02
2.770829100080676177e-01 2.317069620787948550e-02 6.191726188553652310e-01 3.747882411601326957e+00 9.764809960541434020e-01 -3.911181492003268545e+02 -3.943595535575707345e+02
2.911651587303067945e-01 2.219584803016342103e-02 5.739788399586345236e-01 3.847611671651288034e+00 9.651747548744898930e-01 -3.019171848698503595e+02 -3.051585892270942395e+02
3.155113112569055134e-01 2.200699583775295176e-02 8.246541793587437441e-01 2.348071806561859987e+00 9.774855393056915975e-01 -4.408128731467438115e+02 -4.440542775039876915e+02
2.512701671285555993e-01 2.322510595473279912e-02 8.641163295256861776e-01 2.769588848632615452e+00 9.667536894665657021e-01 -2.313719978660064669e+02 -2.346134022232503469e+02
3.785468150467695136e-01 2.272866283151795536e-02 5.852101378323526504e-01 3.108138331572846802e+00 9.786760759725642300e-01 -3.648357669066125482e+02 -3.680771712638564281e+02
3.416518408842629251e-01 2.207782123931238336e-02 7.669560424097533469e-01 2.344442740578864814e+00 9.675955175872441583e-01 -2.381499330861955741e+02 -2.413913374434394541e+02
3.809924077687789623e-01 2.311346299456032427e-02 5.316959132888897654e-01 3.425471151365165667e+00 9.722119963780275764e-01 -3.711567603980207650e+02 -3.743981647552646450e+02
2.967376164400636340e-01 2.322358822352529883e-02 7.462728911345385407e-01 2.793560486805774623e+00 9.720374784265460866e-01 -3.069534914603386255e+02 -3.101948958175825055e+02
3.111487862353716216e-01 2.263999521182441174e-02 5.598045157699645946e-01 3.760843489260429884e+00 9.679905764186590433e-01 -3.918210066879680085e+02 -3.950624110452118884e+02
2.534669513500046878e-01 2.321051103263835694e-02 8.351145645309783205e-01 2.796023843153915500e+00 9.715484409946314459e-01 -5.102058936432297855e+02 -5.134472980004736655e+02
3.565241274861448151e-01 2.256685992443525218e-02 8.214448650279294606e-01 2.036362751588301823e+00 9.653041884419426566e-01 -3.371631950456731488e+02 -3.404045994029170288e+02
2.709163216210613290e-01 2.300337586289109490e-02 8.987147604709779802e-01 2.431530332963669494e+00 9.723244281515273091e-01 -2.453346012196799961e+02 -2.485760055769238761e+02
3.656139903898546484e-01 2.265851581414682694e-02 6.365825189146594454e-01 2.898112046352537607e+00 9.690851922059223744e-01 -3.544162556717465122e+02 -3.576576600289903922e+02
2.980206784000186682e-01 2.229348818788148834e-02 6.359992161791102605e-01 3.336248133131682891e+00 9.732020526362122892e-01 -4.003960924180886423e+02 -4.036374967753325222e+02
3.195038407939406744e-01 2.237790326495423671e-02 7.639006668184067372e-01 2.514818181541146558e+00 9.684120549505687015e-01 -3.102248450573703735e+02 -3.134662494146142535e+02
2.694894543321512126e-01 2.286603511047504214e-02 7.639144453420425585e-01 2.957739125500925326e+00 9.706964777750715090e-01 -2.470577570691192477e+02 -2.502991614263631277e+02
2.981404752318708717e-01 2.214984141735143117e-02 7.676633940521321309e-01 2.668136553909699948e+00 9.686734469207969322e-01 -2.490003527484007009e+02 -2.522417571056446093e+02
3.040214394428106259e-01 2.239290269316468115e-02 8.151040028699862994e-01 2.483472978959989863e+00 9.743741507650856004e-01 -3.210250684687825924e+02 -3.242664728260264724e+02
3.065804226535568389e-01 2.294770541917650827e-02 8.676296695285410365e-01 2.232501262709218892e+00 9.725947063622943922e-01 -2.312691260858049702e+02 -2.345105304430488502e+02
3.358672826775687681e-01 2.308883846130388787e-02 5.799914566725580256e-01 3.455997380875108327e+00 9.773168855986491543e-01 -1.480629268358878790e+02 -1.507876571501483625e+02
3.538575983680590231e-01 2.268485347641655686e-02 5.649840830782981715e-01 3.403555332795678900e+00 9.705524374593657022e-01 -1.640756260531144619e+02 -1.668003563673749454e+02
3.726110308862731757e-01 2.242765834930888352e-02 6.714028963952898277e-01 2.604126816369249919e+00 9.657306821482272152e-01 -1.422839104692246224e+02 -1.450086407834851059e+02
3.292174436808047444e-01 2.221089792306606830e-02 7.231152439927526210e-01 2.631308599868433795e+00 9.738341575430715658e-01 -1.508350973495327878e+02 -1.535598276637932713e+02
3.599806110667989056e-01 2.237821624923026428e-02 5.667417625121758951e-01 3.305756807608742687e+00 9.650288771674921939e-01 -2.507688126706418075e+02 -2.534935429849022910e+02
3.675954276824598965e-01 2.301297855131383477e-02 5.969152091997489418e-01 3.060061322205195999e+00 9.769472201997079219e-01 -1.954528505034946591e+02 -1.981775808177551426e+02
2.651430550441807865e-01 2.242484865865367397e-02 8.466244005015457486e-01 2.657174231944414267e+00 9.667249860929633121e-01 -1.881567997822823770e+02 -1.908815300965428605e+02
2.969462434407279527e-01 2.259364105758940311e-02 6.884735738304683661e-01 3.069217555645877837e+00 9.727037132085659676e-01 -2.228370690518715946e+02 -2.255617993661320781e+02
3.389060984272285748e-01 2.252411957057367728e-02 8.152171625289637014e-01 2.199392536509317875e+00 9.694526703839041470e-01 -2.146650354738091266e+02 -2.173897657880696102e+02
2.528666696701690197e-01 2.246198274805796119e-02 8.713709231111226305e-01 2.676382213061996751e+00 9.777501544026719893e-01 -2.262921942703328284e+02 -2.290169245845933119e+02
3.030145545908558558e-01 2.237896319054664615e-02 6.638115985839289079e-01 3.157540729128935464e+00 9.656608885410621346e-01 -1.605841231696623197e+02 -1.633088534839228032e+02
3.722242279144744037e-01 2.224534510209094651e-02 7.358815323961764854e-01 2.303868451527273375e+00 9.683113174423360059e-01 -1.880612699197686766e+02 -1.907860002340291601e+02
3.054187857874560708e-01 2.284594715361483105e-02 7.663662375378625935e-01 2.633665169279310714e+00 9.712579772553431301e-01 -1.833356620498101677e+02 -1.860603923640706512e+02
3.056055333404805729e-01 2.275401564508242741e-02 7.309977319981166843e-01 2.850947631653616199e+00 9.718313134091903782e-01 -1.727621014544281195e+02 -1.754868317686886030e+02
2.745038201571089465e-01 2.210507997269592004e-02 8.321498745144763065e-01 2.619836032369276424e+00 9.722574283774576553e-01 -1.544054705622959318e+02 -1.571302008765564153e+02
3.496276869289734468e-01 2.322310233542817723e-02 6.504913623095477382e-01 2.933108133778559612e+00 9.741381902670828152e-01 -1.773113921222448539e+02 -1.800361224365053374e+02
3.312053783858849298e-01 2.343613764395072879e-02 6.510552220217156183e-01 3.020782854073411183e+00 9.642356349908637325e-01 -2.622726723470308912e+02 -2.649974026612914031e+02
3.557969220915532804e-01 2.286800856732076892e-02 6.009193944147012134e-01 3.128404695289825010e+00 9.655599871306181914e-01 -1.778033975560264537e+02 -1.805281278702869372e+02
3.549295094717869747e-01 2.257231100143320193e-02 7.501132353268262776e-01 2.378165285407845442e+00 9.629811838921932265e-01 -1.551046898876633406e+02 -1.578294202019238242e+02
2.743032211970047318e-01 2.329746893640187791e-02 6.764950803134172075e-01 3.431607641823852362e+00 9.729109991362582255e-01 -2.283330426785904592e+02 -2.310577729928509427e+02
2.589011078107011365e-01 2.274054598966091661e-02 7.466226859330497012e-01 3.136038853996115705e+00 9.785980832528614615e-01 -2.302260002264970069e+02 -2.329507305407574904e+02
3.364289330072385842e-01 2.246975365570980793e-02 6.585433032594630864e-01 2.911145925705031168e+00 9.705864350607742441e-01 -1.824684009502981610e+02 -1.851931312645586445e+02
3.342001121614578962e-01 2.240041603086464356e-02 8.138041195822471874e-01 2.237249038281530211e+00 9.633424629755273916e-01 -1.839000168486829239e+02 -1.866247471629434074e+02
3.672142077085908118e-01 2.242521781322907859e-02 6.506187255334309194e-01 2.782424770848607842e+00 9.723661705097295105e-01 -1.726689987972766005e+02 -1.753937291115370840e+02
2.810493833435243616e-01 2.244921244488043768e-02 8.399813382362506520e-01 2.534378558572152329e+00 9.713441430781353247e-01 -1.790910778901474885e+02 -1.818158082044079720e+02
3.426800202298161402e-01 2.281253930970166335e-02 7.316419058243794904e-01 2.502278365902826263e+00 9.739361974345772666e-01 -2.107018776071350885e+02 -2.134266079213955720e+02
3.863747806120845230e-01 2.269339953970972087e-02 5.865175926775141324e-01 3.005701733313437707e+00 9.686513178757014675e-01 -1.726484190799066596e+02 -1.753731493941671431e+02
3.642668036700017486e-01 2.201325354231707665e-02 5.444622214432748297e-01 3.428011806609365664e+00 9.668150259989986006e-01 -2.399990286455715989e+02 -2.427237589598320824e+02
3.115509335226936405e-01 2.312005716067510111e-02 7.886891627194594356e-01 2.537928304650179712e+00 9.730901970522651823e-01 -1.647746033973652970e+02 -1.674993337116257806e+02
3.093670698851110901e-01 2.279160490834970451e-02 8.043451443002953560e-01 2.439576289279272281e+00 9.741859981315554862e-01 -1.931512739486162218e+02 -1.958760042628767053e+02
3.623410708491431320e-01 2.212829046917879489e-02 6.969799028871013213e-01 2.528857686985499065e+00 9.683470425094948819e-01 -1.677861593757707794e+02 -1.705108896900312629e+02
2.997257683223208957e-01 2.313773659679375580e-02 8.353548046090819579e-01 2.410918842516792449e+00 9.710060023739330859e-01 -1.749201986692976334e+02 -1.776449289835581169e+02
3.890288899304209513e-01 2.271903840883446671e-02 5.977537127626473268e-01 2.952500615565005759e+00 9.697368537168187252e-01 -2.307044158729315200e+02 -2.334291461871920035e+02
3.693356428635130029e-01 2.242593291132529559e-02 6.400485746841799717e-01 2.833535597616915425e+00 9.644883882511022799e-01 -1.612002231494064404e+02 -1.639249534636669239e+02
2.528068544094623782e-01 2.276628774434025226e-02 7.773867937461239608e-01 3.068430611192019875e+00 9.697941595602505016e-01 -2.072668233726259928e+02 -2.099915536868864763e+02
2.818960227082555337e-01 2.303930608160196722e-02 6.603715965489025397e-01 3.439280772431799083e+00 9.709442251808588775e-01 -1.737731887441461538e+02 -1.764979190584066373e+02
2.586596315112902889e-01 2.261399419472305550e-02 7.329454294498398692e-01 3.274364791252863949e+00 9.619118939551294378e-01 -2.080639321143987672e+02 -2.107886624286592507e+02
3.279589146841455083e-01 2.210795544299157256e-02 6.891722805457584089e-01 2.799871240225939584e+00 9.723757287520370385e-01 -2.003200571294924544e+02 -2.030447874437529379e+02
3.507728544082162614e-01 2.330802649836564294e-02 7.036918267574624464e-01 2.603033348824230764e+00 9.698718582360457141e-01 -1.346224559038443545e+02 -1.373471862181048380e+02
2.716017654304425655e-01 2.267630897962963007e-02 7.050911064015652485e-01 3.229299792382421153e+00 9.660593115323348190e-01 -2.135971757459897447e+02 -2.163219060602502282e+02
2.964958829646452410e-01 2.266408614896433388e-02 8.624422657935322256e-01 2.331390556617757515e+00 9.733179917613293819e-01 -2.026826248438825075e+02 -2.054073551581429911e+02
2.700637815145572884e-01 2.315343570059779157e-02 8.102242234562564427e-01 2.804884587196371015e+00 9.768007780004569485e-01 -2.228878078361203734e+02 -2.256125381503808569e+02
3.297713616370004375e-01 2.306189920622621695e-02 8.121311859275769374e-01 2.299446881307429802e+00 9.691488106027550398e-01 -2.087939125777664913e+02 -2.115186428920269748e+02
2.923034301959251402e-01 2.318199106741905893e-02 6.100884948461589019e-01 3.652284759781410983e+00 9.692814483538736425e-01 -2.242986777769975220e+02 -2.270234080912580055e+02
3.262745617281749833e-01 2.313773033364627599e-02 6.601291254347435578e-01 3.063090582238677584e+00 9.705838715964135721e-01 -1.832516850638586163e+02 -1.859764153781190998e+02
3.603232325554548421e-01 2.233385491578802201e-02 6.230197625344574552e-01 2.995369270127870909e+00 9.680584061024325448e-01 -2.127236743406321580e+02 -2.154484046548926415e+02
2.586126993358667803e-01 2.224850489652451316e-02 8.291370199075454028e-01 2.808096781609479287e+00 9.725948330223057603e-01 -1.869556148242305085e+02 -1.896803451384909920e+02
2.548734164180193051e-01 2.272551571335644852e-02 6.615142558656909033e-01 3.666821156443440533e+00 9.700605270474850217e-01 -1.918683555482667771e+02 -1.945930858625272606e+02
3.841264858654096503e-01 2.282879133442719879e-02 6.447848825044892873e-01 2.679065083260296465e+00 9.696997715994324363e-01 -1.463179082032816041e+02 -1.490426385175420876e+02
3.900450095277552820e-01 2.335779759854658341e-02 6.347009604744719979e-01 2.712729249536200093e+00 9.728854971639895322e-01 -1.428493052592504284e+02 -1.455740355735109119e+02
2.787407311047208625e-01 2.244549336584188148e-02 8.762823389488596515e-01 2.449640469082809524e+00 9.671407419177732168e-01 -2.334045010816273589e+02 -2.361292313958878424e+02
2.849814850610363770e-01 2.257794242115498604e-02 6.154881356715765639e-01 3.650425578934503257e+00 9.695342931333534864e-01 -1.469105972567910783e+02 -1.496353275710515618e+02
3.882606243659819101e-01 2.355511311588162626e-02 6.969925384032654714e-01 2.395958479902891014e+00 9.713049688614617816e-01 -2.054773787655098829e+02 -2.082021090797703664e+02
2.921946447640703659e-01 2.266769068790337738e-02 6.119054640618424301e-01 3.583116562503974478e+00 9.730077241829934165e-01 -1.574413960465444688e+02 -1.601661263608049524e+02
2.554582602287092663e-01 2.301253636307092065e-02 7.540662806379390126e-01 3.164940764962903330e+00 9.677279322230529779e-01 -1.536756978940571230e+02 -1.564004282083176065e+02
3.134997831569771298e-01 2.285065675014652173e-02 7.621690487987671236e-01 2.650480717884108994e+00 9.673399446644005417e-01 -2.150888186047103261e+02 -2.178135489189708096e+02
3.278592477486903523e-01 2.269785021620773779e-02 6.340143283569097399e-01 3.117661996809157010e+00 9.759098325067968593e-01 -2.028926098067389603e+02 -2.056173401209994438e+02
2.633317260908282775e-01 2.261847031738524472e-02 8.391238902677877753e-01 2.716618829477341457e+00 9.733848255024756257e-01 -1.550103866531533185e+02 -1.577351169674138021e+02
3.223956523828310772e-01 2.159740513986356525e-02 7.539986648104126665e-01 2.581306108101580676e+00 9.725157232569781041e-01 -2.199113993433738017e+02 -2.226361296576342852e+02
2.841883595864824752e-01 2.241208787433408844e-02 6.770050231213643466e-01 3.251962096106866262e+00 9.693691600902665240e-01 -1.677787237665433508e+02 -1.705034540808038344e+02
3.696787956263549169e-01 2.237349943575755659e-02 7.510537843129170277e-01 2.268291376937509263e+00 9.664144822898188547e-01 -2.238177698944122085e+02 -2.265425002086726920e+02
3.180114394994991156e-01 2.262420868405635652e-02 6.799792947976623925e-01 2.948477610697300300e+00 9.651856148188724394e-01 -1.860251888549748003e+02 -1.887499191692352838e+02
