# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.3
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
3.219883733647685986e-01 2.289203169137631055e-02 6.938199946562414455e-01 2.880999595103292066e+00 9.701801945886965317e-01 1.519920664401586130e-01 2.113318601623999982e+00 -9.828051310397881934e+00 -5.599581907198276198e+00
3.110605717977106832e-01 2.266532951450061367e-02 6.823190095980027348e-01 3.009338607531751641e+00 9.767233772020568194e-01 1.570380692960593461e-01 2.224955706934768962e+00 -1.105004240359932055e+01 -6.821573000399718367e+00
2.944205609110379096e-01 2.260924767090151735e-02 6.784570482289722371e-01 3.176777549843428972e+00 9.752388289736201310e-01 1.347549395433769170e-01 1.831665154196308265e+00 -8.947015667713714038e+00 -4.718546264514110966e+00
2.960753233669837226e-01 2.224776884964216675e-02 6.936068923447682444e-01 3.078434151973067134e+00 9.697006175963228669e-01 1.417088829304800068e-01 2.456307439701502560e+00 -1.005633509904675904e+01 -5.827865695847154193e+00
3.135780297835001340e-01 2.300395923051283889e-02 6.721311009241687229e-01 3.061688758943589050e+00 9.754545323108192445e-01 1.060586085981201077e-01 2.632583816866058690e+00 -1.035322176716505282e+01 -6.124752363965450641e+00
3.025082509058921731e-01 2.305232584773041216e-02 7.010413412371379049e-01 3.000151714651091872e+00 9.734412643967951251e-01 1.861439089619776333e-01 1.507937905744846319e+00 -9.307900961061218226e+00 -5.079431557861614266e+00
3.140646011832280982e-01 2.269729425299079825e-02 6.914128228831954992e-01 2.952924444235053070e+00 9.701363691319555560e-01 1.392474628741533493e-01 2.069940173115409010e+00 -9.951090466108588828e+00 -5.722621062908983092e+00
3.028965086502718451e-01 2.304814592310040419e-02 6.724593028926502125e-01 3.159143247088063156e+00 9.659585479398458130e-01 1.711657747174575306e-01 1.833215067401821052e+00 -9.578021641629188565e+00 -5.349552238429585493e+00
3.146924205742031577e-01 2.295191576782164289e-02 6.916629826673799109e-01 2.947019468019603128e+00 9.674487718980878670e-01 1.732233101018694210e-01 1.885402053389267252e+00 -1.094958155022546364e+01 -6.721112147025859684e+00
3.093937537512773117e-01 2.314438047634379686e-02 6.610947201194976586e-01 3.161570429497125190e+00 9.687625425327810458e-01 1.552923900816165492e-01 1.514135878082708331e+00 -9.788706047854560666e+00 -5.560236644654955818e+00
3.218986885785035668e-01 2.312218647581837719e-02 6.683935255340582859e-01 3.027933378177983137e+00 9.674471513875656514e-01 1.540510018803951109e-01 1.891588712491815372e+00 -1.043422461662832745e+01 -6.205755213428722605e+00
3.180525142609215705e-01 2.315816620315527471e-02 6.824670074611989268e-01 2.974612863085905445e+00 9.664741007703289144e-01 1.671995227207172530e-01 1.569739902980449742e+00 -9.491912783667874720e+00 -5.263443380468269872e+00
3.027458026349977294e-01 2.243648877536142880e-02 7.099473196104175710e-01 2.948741321595056863e+00 9.619413296691375903e-01 1.812157602894559627e-01 1.651534768217224780e+00 -9.617060318344922365e+00 -5.388590915145319293e+00
2.954783457048486550e-01 2.268597814267420826e-02 7.169341384173752996e-01 2.981987776378063337e+00 9.641232135970589923e-01 1.246408702059436102e-01 2.255619188892328708e+00 -9.799202542996258813e+00 -5.570733139796655742e+00
2.922478212043742030e-01 2.239857781040559270e-02 6.976670365556659759e-01 3.102095630455480979e+00 9.645575657651997981e-01 1.455529697076631823e-01 2.257891609094587970e+00 -1.026424976743932049e+01 -6.035780364239715645e+00
3.003272552141305063e-01 2.233122500596248713e-02 6.931295244399517941e-01 3.045215532987388229e+00 9.728292280264200231e-01 9.525686172306868649e-02 3.228260543322297949e+00 -9.279620556920626484e+00 -5.051151153721023412e+00
2.977416446313819742e-01 2.282743273220979099e-02 6.665563856959411115e-01 3.225131940092976990e+00 9.712349951790049118e-01 1.046391763288412324e-01 2.753002357498479213e+00 -1.050795862936295322e+01 -6.279489226163348370e+00
3.191897091272407061e-01 2.310764855139493465e-02 6.773199773765787857e-01 3.002437536645477856e+00 9.636004592652149814e-01 1.875688128433912194e-01 1.904454393349697128e+00 -8.444591608853645681e+00 -4.216122205654041721e+00
3.312915370436451123e-01 2.237679306895820272e-02 6.529910837320517247e-01 3.008042165134973800e+00 9.728410629779982166e-01 1.823133068298223858e-01 1.621945057666155598e+00 -1.067067516230343216e+01 -6.442205759103829088e+00
2.954734027984354250e-01 2.309119214428441424e-02 6.990458081647897837e-01 3.074807934868215575e+00 9.723273222196000543e-01 1.135720628490333173e-01 2.214732152953629019e+00 -1.018130916490797588e+01 -5.952839761708371036e+00
3.244984494906922867e-01 2.303004496623639596e-02 6.771230751031821482e-01 2.947083716097308681e+00 9.705091093228130905e-01 1.966918599026898917e-01 1.672312581472617410e+00 -9.799711407503906457e+00 -5.571242004304304274e+00
3.017353735324645458e-01 2.312518087594707741e-02 6.659455135081986388e-01 3.201492521801650781e+00 9.738459174110400962e-01 1.820610164389071528e-01 1.601197068779876886e+00 -1.092842477505241661e+01 -6.699955371852811759e+00
3.272308067251104013e-01 2.265426802365603717e-02 6.821549776826507649e-01 2.896500870575010822e+00 9.712227136227633562e-01 1.732582631082340008e-01 1.982455703400032299e+00 -1.079811541350789383e+01 -6.569646010308289874e+00
3.200943283737817113e-01 2.283370665301406519e-02 6.959562283235429803e-01 2.880273010345334228e+00 9.734314536903515558e-01 1.715942512981902812e-01 1.928155530530081485e+00 -9.770782157118560463e+00 -5.542312753918954726e+00
3.256508789226309486e-01 2.255656167902542891e-02 6.833706958482628213e-01 2.897429609633200620e+00 9.668516066223786787e-01 1.391291234789129305e-01 2.365600040501814938e+00 -9.981263911042624670e+00 -5.752794507843020710e+00
2.975837350344334720e-01 2.246404485644828974e-02 7.025738412155957402e-01 3.023617209951058982e+00 9.685466720189580547e-01 1.073105533452323179e-01 2.547255748454735347e+00 -9.276305385748390364e+00 -5.047835982548787293e+00
2.947035890919318391e-01 2.282694474869286991e-02 6.995028900034138131e-01 3.077265049690796062e+00 9.646466823245232192e-01 1.667066780965331674e-01 1.363864056061268926e+00 -9.542523026387897289e+00 -5.314053623188293329e+00
3.293405757315689408e-01 2.306344283079237237e-02 6.694101000932834999e-01 2.957990602995178797e+00 9.696498851900441363e-01 1.959015688539149647e-01 1.728327880629231039e+00 -9.699369335213919641e+00 -5.470899932014314793e+00
3.179814812154950765e-01 2.292361795750864906e-02 7.024092831254562519e-01 2.878232174779117969e+00 9.656890600103900102e-01 1.256619267368810355e-01 2.767769507377996874e+00 -9.729903101764275419e+00 -5.501433698564671460e+00
3.086138843750738658e-01 2.255702915316077847e-02 6.768122008094737962e-01 3.070894488979795334e+00 9.608049774535892817e-01 2.120632970868583378e-01 8.480114307298691756e-01 -1.096707271256662253e+01 -6.738603309367017680e+00
3.070442688911353413e-01 2.231977613264325006e-02 6.983920207590588181e-01 2.964689062980252032e+00 9.648867470863456974e-01 1.166299459367732272e-01 2.277137695663348005e+00 -1.013240776914157948e+01 -5.903938365941976407e+00
3.126409983555581418e-01 2.308920276502549399e-02 6.619799447366154777e-01 3.134340859396303358e+00 9.705833791454369086e-01 1.905634875410124884e-01 1.430349339591632685e+00 -1.022186655431936941e+01 -5.993397151119766342e+00
2.995208495974955865e-01 2.295311853505151503e-02 6.883861637666864874e-01 3.101152257445715321e+00 9.701264227257357931e-01 1.273572097526542990e-01 2.189684719391664203e+00 -1.125302122310983322e+01 -7.024551819910229256e+00
3.140838012107670107e-01 2.256453048330969713e-02 6.982312506083838688e-01 2.924504655452372148e+00 9.660539572065425240e-01 1.214801646325684992e-01 2.875963832203690451e+00 -1.093703380974933026e+01 -6.708564406549724524e+00
3.069392828722137256e-01 2.242103064085385067e-02 6.582716231838071641e-01 3.173534690046500018e+00 9.727197081710536875e-01 1.527564505700880204e-01 1.301698126630968844e+00 -1.128621218816189042e+01 -7.057742784962285576e+00
3.198513274790273364e-01 2.305982365510947721e-02 6.684787032753010116e-01 3.046740569255758757e+00 9.673034787901040321e-01 1.412947340510026795e-01 2.413697249702155823e+00 -1.089760619686660092e+01 -6.669136793666996077e+00
2.996193816543258337e-01 2.253230524803813764e-02 6.887155075865607490e-01 3.090038411821474540e+00 9.635774525782332400e-01 1.767820946879332666e-01 1.904293573735760248e+00 -1.056910511108444695e+01 -6.340635707884843875e+00
3.061129793165520141e-01 2.291015183124964910e-02 6.698439659491467468e-01 3.133814965000716768e+00 9.716380549808744105e-01 1.466891378487378272e-01 1.478877135569525159e+00 -9.919550234767221752e+00 -5.691080831567619569e+00
3.153091625543130161e-01 2.248801153431418884e-02 6.915830310008008741e-01 2.942524675687556712e+00 9.671096190247437940e-01 1.560664686858665995e-01 2.002359556377106387e+00 -9.779978099054957852e+00 -5.551508695855354780e+00
3.128595214665819135e-01 2.269691838398562450e-02 6.949574711337471733e-01 2.932725375015903690e+00 9.728007860869466450e-01 1.455959050297761515e-01 2.239050044659990135e+00 -1.123598219774550699e+01 -7.007512794545903922e+00
3.199805150235397466e-01 2.307480079566890871e-02 6.759756883719402198e-01 2.992978113485939229e+00 9.728449717456618684e-01 2.096648230333924001e-01 1.602601558239033608e+00 -9.490233411920179663e+00 -5.261764008720576591e+00
3.162163677713010768e-01 2.266678058562815803e-02 6.748542464981521771e-01 3.010375463931856288e+00 9.711335751943545036e-01 1.814412997576915210e-01 1.239282306081191720e+00 -1.084131415210471161e+01 -6.612844748905106762e+00
3.077079140120073664e-01 2.239853752375714838e-02 7.040912516941423283e-01 2.929950105272433269e+00 9.701004281810203800e-01 1.510347050550062686e-01 1.936100942098870625e+00 -9.165186405009130510e+00 -4.936717001809527439e+00
3.148402461781278916e-01 2.253890069598811496e-02 6.935274978804595314e-01 2.923946883165579269e+00 9.701352221518678709e-01 1.299375199238199663e-01 2.217761084263473847e+00 -1.115081324424378550e+01 -6.922343841044179769e+00
3.243252126219982046e-01 2.212834418522065250e-02 6.739827437320123904e-01 2.949155978716755389e+00 9.615332420086889487e-01 1.282503982460954095e-01 2.503845918044611096e+00 -1.087000574620227056e+01 -6.641536343002665710e+00
3.026160049725313828e-01 2.285871843615532029e-02 6.609901673948107570e-01 3.207239040115739126e+00 9.778762339405643322e-01 1.062266204913793199e-01 2.719071917596787458e+00 -8.953711577769801977e+00 -4.725242174570197129e+00
3.295965081224028204e-01 2.317244534883569629e-02 6.734470939882980511e-01 2.931232218907639631e+00 9.745897431173311531e-01 1.938128136148002945e-01 1.851786985486797654e+00 -1.000367787578838019e+01 -5.775208472588775344e+00
2.980367458252990431e-01 2.272028061634377705e-02 6.799165110833614856e-01 3.139900285611698649e+00 9.756521992870575977e-01 8.969370456295622240e-02 3.067735474994128353e+00 -9.695148654792852483e+00 -5.466679251593250299e+00
3.141152251544726548e-01 2.227676136550214500e-02 7.028607268175059986e-01 2.883837077504186830e+00 9.659434984010759617e-01 1.892442357569170674e-01 1.471349349024246855e+00 -1.071183779547730452e+01 -6.483368392277701453e+00
3.190440759698625062e-01 2.242488173451723243e-02 6.789103319701061956e-01 2.967032285778704370e+00 9.650302062310733842e-01 1.827720597887330101e-01 1.417036115797011497e+00 -9.650070359054392810e+00 -5.421600955854789738e+00
2.913955275298660830e-01 2.346054103326095791e-02 7.077257284056106545e-01 3.075897204144922625e+00 9.698387300774163888e-01 1.043289427482796405e-01 2.658306180174056621e+00 -1.110063390315318799e+01 -6.872164499953585803e+00
3.017633503803471839e-01 2.216424768368914847e-02 6.811779230501103788e-01 3.095946004437469590e+00 9.686540622965970071e-01 1.836946728434576404e-01 1.460405158170584805e+00 -9.038914312535759166e+00 -4.810444909336155206e+00
3.039420314786343003e-01 2.227509663531116596e-02 6.696484221548137938e-01 3.129179089789736246e+00 9.713633157016157149e-01 1.983819541531777197e-01 1.039137824440308222e+00 -1.152926868452234288e+01 -7.300799281322738032e+00
3.252192966279594533e-01 2.258389033395418605e-02 6.739181718263411724e-01 2.952900464355117549e+00 9.693050389964064095e-01 1.966400859404231483e-01 1.490833711595184852e+00 -9.663715950033839874e+00 -5.435246546834235915e+00
2.969811257770834101e-01 2.284510807750465486e-02 6.924882987897611475e-01 3.083466409275485098e+00 9.742956636328381492e-01 1.512454752147682768e-01 2.041383671618918427e+00 -9.893974885592349722e+00 -5.665505482392745762e+00
3.281746254096629123e-01 2.271643175365384293e-02 6.689760003605097483e-01 2.961573967732437307e+00 9.711548774509841664e-01 1.784850113560700891e-01 2.149824009605739938e+00 -1.051261939035182280e+01 -6.284149987152220618e+00
3.093057305993165973e-01 2.266352961462764562e-02 6.568168544071557591e-01 3.185220269214221744e+00 9.605227891142064101e-01 1.282541476186012108e-01 2.409086114915179877e+00 -1.134976715055375251e+01 -7.121297747354150331e+00
2.989596484548637800e-01 2.279923133142978953e-02 6.823317497563640144e-01 3.116539541121998713e+00 9.759730620567402815e-01 1.869269391264161140e-01 1.149688981100080554e+00 -9.619107205348903733e+00 -5.390637802149301550e+00
3.005658552669748240e-01 2.212452120692078028e-02 6.832202846254824546e-01 3.096344998269993987e+00 9.658000644217343833e-01 9.654042040512345046e-02 3.193891818805859373e+00 -8.942286229557531385e+00 -4.713816826357929202e+00
3.217557852518000416e-01 2.261298329547885982e-02 6.541184027572838344e-01 3.074064453929000074e+00 9.789772860519696529e-01 1.714393270513057121e-01 1.837029001429071329e+00 -7.884809136973892407e+00 -3.656339733774288447e+00
3.228338964693960866e-01 2.248583850655594060e-02 6.483250672980485074e-01 3.109771816276078571e+00 9.683408130684937332e-01 1.832880326181700603e-01 1.544213339162886278e+00 -1.054290168164592956e+01 -6.314432278446324709e+00
3.069584113626633304e-01 2.264467941143062657e-02 6.860570216187327208e-01 3.035909072762764893e+00 9.676089404327371524e-01 2.151992274269252103e-01 8.467488325658649728e-01 -1.009407396416972702e+01 -5.865604560970122172e+00
2.925060797387920575e-01 2.220548937596690531e-02 6.878914479676908611e-01 3.139365996780396628e+00 9.701715593114990099e-01 1.206101065754470181e-01 2.675893952419863275e+00 -9.483635999773824210e+00 -5.255166596574218474e+00
3.167359742556693503e-01 2.280121791243418933e-02 7.028687296112074989e-01 2.876188945419968057e+00 9.629500131114400174e-01 1.767751454475534612e-01 1.554657848461853398e+00 -1.078765241957951915e+01 -6.559183016379916076e+00
3.007860907482811097e-01 2.250491717201623040e-02 6.617431191014274683e-01 3.215773272430229923e+00 9.679113103015845043e-01 1.562840626194332838e-01 1.572631871624388111e+00 -1.017199942416721115e+01 -5.943530020967606298e+00
3.153255857385914851e-01 2.241384484734067900e-02 6.859550229295041657e-01 2.970820579371003856e+00 9.602413726402326821e-01 1.745801032096092609e-01 1.431680244563890092e+00 -8.437428731436888540e+00 -4.208959328237283692e+00
3.183695093092842043e-01 2.190185446920361184e-02 6.652661707654811130e-01 3.027051690392617012e+00 9.715969343743323661e-01 1.288140150118173288e-01 2.138696815759294267e+00 -9.572421783231195747e+00 -5.343952380031590899e+00
3.323179552487208754e-01 2.238548454197750517e-02 6.564087001848565306e-01 2.976184011645728322e+00 9.741137288857276699e-01 1.947663482910468868e-01 1.672043845142483498e+00 -1.211604078416223018e+01 -7.887571380962627998e+00
3.204873818745543890e-01 2.310382486163293364e-02 6.602737473313831096e-01 3.080200123714810001e+00 9.685089942547305819e-01 1.981102366360980582e-01 1.268749324425360037e+00 -1.064809645091485990e+01 -6.419627047715255053e+00
3.109567374518129590e-01 2.256950590980169244e-02 6.550098750532648006e-01 3.169188650651764583e+00 9.702017670163830543e-01 1.985177219556835126e-01 1.187184093715796251e+00 -1.059555332262949889e+01 -6.367083919429895822e+00
2.935854230954351163e-01 2.289616103992501636e-02 6.718194280279108366e-01 3.231677352982443630e+00 9.743767752685124073e-01 1.333938261633584865e-01 1.968385907578768190e+00 -1.027381459932756869e+01 -6.045345196127964726e+00
2.920912439796269355e-01 2.341447250320979195e-02 7.070179033242073308e-01 3.080926196261100536e+00 9.648647543276208660e-01 1.073148378046722140e-01 2.545824844875066439e+00 -8.860461751114016238e+00 -4.631992347914413166e+00
3.095991368500009000e-01 2.256511187230962612e-02 6.666048249788737445e-01 3.115901734716377547e+00 9.671985725765784858e-01 1.334243754699242501e-01 1.821524618099404691e+00 -9.255558087272945045e+00 -5.027088684073342861e+00
2.926351265874813645e-01 2.207228667299547531e-02 6.661821395586813299e-01 3.240292484578945142e+00 9.753158912107380285e-01 1.361146246854327835e-01 2.002357909549591142e+00 -1.218372545173711785e+01 -7.955256048537515667e+00
3.125692620298120561e-01 2.293341413596504397e-02 7.089393012164884045e-01 2.880174285213350949e+00 9.699018580792541089e-01 1.199205875090214590e-01 2.718849284887955520e+00 -1.052832887260849759e+01 -6.299859469408893631e+00
2.969510576401422353e-01 2.333880555301933585e-02 7.099049745731945693e-01 3.009480379932616856e+00 9.751960376622286208e-01 1.264015020161153302e-01 2.421118848888505148e+00 -9.175421278087966925e+00 -4.946951874888362966e+00
3.165879547595717436e-01 2.297549487486270567e-02 6.799771352060046681e-01 2.996319835958990652e+00 9.717230632424723735e-01 1.641851048069240537e-01 2.337511379879895657e+00 -9.142526886721931589e+00 -4.914057483522329406e+00
3.062701570138999241e-01 2.225129754094385542e-02 6.970641297751967169e-01 2.984799892264077492e+00 9.642748777425709239e-01 9.744086479204128182e-02 2.942800287583531293e+00 -1.135078672567171054e+01 -7.122317322472108359e+00
3.046733032035364719e-01 2.255015648373739565e-02 6.646796998009840696e-01 3.155417178003780965e+00 9.757365716392222277e-01 1.188093640382288374e-01 2.175580522329825683e+00 -1.047553536471047408e+01 -6.247065961510871901e+00
2.922283985565430897e-01 2.248939782423149680e-02 6.893504005404247348e-01 3.144499821471167245e+00 9.635088475353197346e-01 1.503275155736600865e-01 1.613984560493869402e+00 -9.629002248171865119e+00 -5.400532844972261159e+00
3.192195751556467509e-01 2.291241390788002069e-02 6.881023481219378235e-01 2.928314260783416501e+00 9.695161490622212774e-01 1.660002378876936913e-01 2.112753948678661509e+00 -9.633507959474364668e+00 -5.405038556274759820e+00
3.296926338822193658e-01 2.296428891824368532e-02 6.582489759946732466e-01 3.013619354488136892e+00 9.677222846643929177e-01 1.801441862364263624e-01 1.610731939937119606e+00 -1.065241719412190236e+01 -6.423947790922299284e+00
3.014734372383522376e-01 2.263665638709201622e-02 6.866802597436698630e-01 3.071688734685481315e+00 9.742852292750563414e-01 1.293499932073574055e-01 1.817116368346155753e+00 -1.002205796152795614e+01 -5.793588558328351290e+00
3.160665942271332352e-01 2.266722871005814183e-02 7.051939705509029377e-01 2.865790489911902217e+00 9.647626388795103036e-01 1.465738612226763493e-01 2.262945434969251934e+00 -9.930865608692577950e+00 -5.702396205492973991e+00
3.093588098804079811e-01 2.289805875018267878e-02 7.069678853245034977e-01 2.914264620659319682e+00 9.698409327334609475e-01 1.290810183812467482e-01 2.309313309687328619e+00 -9.739278676420042302e+00 -5.510809273220440119e+00
2.957185634675210673e-01 2.209708365350479542e-02 6.854788215832571252e-01 3.114640134891444312e+00 9.727927740473275575e-01 1.462733027706910605e-01 1.528481144156844884e+00 -9.824899490202120944e+00 -5.596430087002516096e+00
3.043660987821296127e-01 2.177249108513268014e-02 6.509880153881042464e-01 3.218879778964873317e+00 9.789763831793736326e-01 1.412064290726657845e-01 2.167800555890551983e+00 -8.507973402052218859e+00 -4.279503998852615787e+00
3.128906386843899878e-01 2.255305409811280901e-02 6.665669303984518290e-01 3.087546354812787719e+00 9.708925670771243466e-01 2.217501037780258422e-01 1.062614043894287263e+00 -9.913169698385765116e+00 -5.684700295186160268e+00
3.231456914151865645e-01 2.253675047767580292e-02 6.812547326630387090e-01 2.926148024713903339e+00 9.675128939634729530e-01 1.378786720397380261e-01 2.618990856829656266e+00 -1.117420031529336200e+01 -6.945730912093759812e+00
3.074828439127595403e-01 2.285603783302306638e-02 6.575454333711515664e-01 3.198600275973705998e+00 9.649379041254594336e-01 1.467381551405266826e-01 2.104782562672071755e+00 -1.046004227546192311e+01 -6.231572872262317375e+00
2.918758436799778755e-01 2.274985920173826920e-02 6.863252535840806967e-01 3.170793509369639995e+00 9.667847284820404452e-01 1.450058447406146200e-01 1.875083125437400078e+00 -9.635869951551107704e+00 -5.407400548351501968e+00
2.985235869748654181e-01 2.300956058119502795e-02 6.651170859679852443e-01 3.226723009520678254e+00 9.732964155562936481e-01 1.428669109174633967e-01 1.599695366119688877e+00 -1.054683499393576085e+01 -6.318365590736155113e+00
3.007179042090845633e-01 2.248963556809605024e-02 6.836656480064721153e-01 3.109767425705375565e+00 9.630384196838235322e-01 1.573308185578907725e-01 1.847114895436531512e+00 -1.052992298129679227e+01 -6.301453578097186536e+00
3.254634142749898151e-01 2.250273195061754453e-02 6.602995146015973038e-01 3.018573285472442524e+00 9.690687704577104489e-01 1.378969697991330179e-01 2.164634284802986031e+00 -9.866314892800797764e+00 -5.637845489601193805e+00
3.200941127197050040e-01 2.273752816827058487e-02 6.663032952207350590e-01 3.027845156980408348e+00 9.751398690554756721e-01 1.182941585664698536e-01 2.422117019409961713e+00 -1.060036129693123641e+01 -6.371891893731631562e+00
3.113794318923122639e-01 2.252083371091116726e-02 7.106913102890093370e-01 2.873826081613473526e+00 9.637972518475654837e-01 1.746571795641447267e-01 1.807059444341182264e+00 -1.019704254719881575e+01 -5.968573143999211794e+00
3.033087748436995024e-01 2.294005740302697965e-02 6.861162830123074263e-01 3.075269352831321079e+00 9.672557083650703547e-01 1.783424180179462581e-01 1.041653450108189105e+00 -1.004438176801057736e+01 -5.815912364810972512e+00
3.178550602721281204e-01 2.283220898470942825e-02 6.660339121794227601e-01 3.052956002183122131e+00 9.706285699395623690e-01 1.860408244821947221e-01 1.722152450488799502e+00 -9.865783750663375429e+00 -5.637314347463771469e+00
3.100467837713762331e-01 2.284324905300483960e-02 7.042289034352807731e-01 2.930723195022477245e+00 9.648524019751769654e-01 1.237158640689579592e-01 2.398191260279683767e+00 -1.015113175758843767e+01 -5.922662354388833705e+00
2.948146371468685634e-01 2.231825558547024732e-02 6.816491865785618831e-01 3.142245261689266211e+00 9.735836629609420090e-01 1.550561034695741025e-01 1.487510061072397249e+00 -1.179379397314609790e+01 -7.565324569946493050e+00
3.073642295025381665e-01 2.338641125675577914e-02 6.733521158891497826e-01 3.113273082996535823e+00 9.743631109761481390e-01 1.176322063841257481e-01 2.187830942683081759e+00 -8.816074752532816916e+00 -4.587605349333212956e+00
3.017291686079707769e-01 2.269226635367341607e-02 6.844653428691831465e-01 3.093838894581361743e+00 9.718360418417947288e-01 1.399700260502094729e-01 2.098707123873531977e+00 -9.477109204463101122e+00 -5.248639801263498050e+00
2.994365550751877936e-01 2.261079223398639038e-02 6.931418837373308772e-01 3.053651338336916599e+00 9.720237799162597669e-01 1.166607197391049677e-01 2.239523453529845831e+00 -9.891223897631313378e+00 -5.662754494431710306e+00
3.266260722658407278e-01 2.278087936579844403e-02 6.734423676310554718e-01 2.950835692217388839e+00 9.666463597385066553e-01 1.358261028709755180e-01 2.281759148941167048e+00 -9.952014729161092532e+00 -5.723545325961489461e+00
2.997179154425659853e-01 2.227881108497374238e-02 6.828495139815285997e-01 3.108907994207469550e+00 9.684402610535374212e-01 1.225566441680037144e-01 2.905484574811598719e+00 -1.100594065420298051e+01 -6.777471251003376551e+00
3.050792401550456168e-01 2.275599582354575004e-02 6.851104716885144663e-01 3.061014975119798365e+00 9.655059336442550766e-01 2.253700300154621861e-01 8.722151152445505318e-01 -1.075275031766635081e+01 -6.524280914466747738e+00
2.953691344403900909e-01 2.277894230472340964e-02 6.753967364437577503e-01 3.200901253782102884e+00 9.679694452194578247e-01 1.371830333839305638e-01 2.350681453354130035e+00 -1.095797517844005498e+01 -6.729505775240451904e+00
3.214499296122585448e-01 2.306154092352846741e-02 6.811015396132241717e-01 2.959549535496722061e+00 9.687665077858264029e-01 1.873312492078018643e-01 2.047010452910475564e+00 -9.828473090182143324e+00 -5.600003686982538476e+00
3.093504410886296907e-01 2.200973274335794178e-02 6.964537196407677433e-01 2.934101439789702503e+00 9.816967708670316650e-01 1.538928659564622325e-01 2.192305788319782067e+00 -9.515622091010762063e+00 -5.287152687811159879e+00
3.013592080106002880e-01 2.232941849266155410e-02 6.615866609523471942e-01 3.197294221119797442e+00 9.740639051408711557e-01 1.464669508852574076e-01 2.033117401053655904e+00 -1.128733178826342609e+01 -7.058862385063822131e+00
3.188903300252061146e-01 2.217719525177087175e-02 6.487161892948433151e-01 3.132735248716878473e+00 9.709177515975919714e-01 1.480130991626160686e-01 2.346826296947809531e+00 -1.065486993099431245e+01 -6.426400527794708495e+00
3.049479063861205153e-01 2.278095318871983105e-02 6.671975598556360021e-01 3.160394330828585119e+00 9.751788922205218979e-01 1.093057296476034335e-01 2.861283148134907250e+00 -1.026665630043567035e+01 -6.038186897236065498e+00
3.109293181764053449e-01 2.231171940114675539e-02 6.644438484340756679e-01 3.108317684473166587e+00 9.751266293854062850e-01 1.628797459025259631e-01 2.322968164334612950e+00 -9.854504014570565573e+00 -5.626034611370959837e+00
2.912743720799674252e-01 2.349269038356763956e-02 6.874287560865168789e-01 3.193933584378229718e+00 9.642561774485284287e-01 1.211815507385038959e-01 2.358306965149164824e+00 -1.042737677774292493e+01 -6.198907374543320969e+00
3.066691270047997575e-01 2.305585676111693641e-02 6.633074804031821037e-01 3.170590791188749868e+00 9.698861693441868104e-01 1.839152287060683566e-01 1.563650429759956495e+00 -1.016540894278212903e+01 -5.936939539582525960e+00
3.091012846580712403e-01 2.269496447758773475e-02 6.962578992541703649e-01 2.961774486600399214e+00 9.705247528932732237e-01 1.073208467239057384e-01 2.834549988135847798e+00 -1.042386493971418204e+01 -6.195395536514578971e+00
3.113099393152374827e-01 2.236055312391282621e-02 7.053179341768422983e-01 2.890713125424404950e+00 9.746670591502254455e-01 1.638304286702152446e-01 2.297503380383302485e+00 -1.133275970112111963e+01 -7.104290297921516562e+00
3.083026836095442702e-01 2.287069888345837423e-02 6.852326845225585883e-01 3.030893791066445075e+00 9.787255826187672980e-01 2.045162806470124384e-01 1.501572813163304154e+00 -1.134389388041785551e+01 -7.115424477218250665e+00
