# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
3.148917375335605895e-01 2.260241324452578332e-02 6.452811745361864970e-01 3.339228068917090120e+00 9.692075867625130625e-01 1.747261159465256064e+00 8.068118389071212704e-01 -2.337431535905575583e+04 -2.338808071583663695e+04
3.463140247907893210e-01 2.279811706450258352e-02 5.755805415029454641e-01 3.624300999432351844e+00 9.721042599264972939e-01 1.273399931861281420e+00 1.340166075449622518e+00 -3.191670381846584496e+04 -3.193046917524672608e+04
2.906097623320990642e-01 2.288946722487291210e-02 6.401818620426351636e-01 2.923912113815227976e+00 9.759025096873388261e-01 1.656743477998706915e+00 -4.361331286593948420e+00 -2.479856073585274862e+04 -2.481232609263362974e+04
2.585861290139162549e-01 2.202942160114173403e-02 7.344021674711436187e-01 2.725223687767987180e+00 9.651093742262736308e-01 -1.408278845705006610e-01 -1.569182324379445603e-01 -2.166275982929961538e+04 -2.167652518608049650e+04
2.733594141307099101e-01 2.322441337605021805e-02 5.405806328106151915e-01 3.954891548776488186e+00 9.744295188440607047e-01 3.611394804434152839e+00 -9.116023924105967069e-01 -3.245926147126188880e+04 -3.247302682804276992e+04
2.982223736969972783e-01 2.320872069656719494e-02 6.938193702280602837e-01 2.601049281307185268e+00 9.718499099856660051e-01 1.256300826473398580e+00 -1.817870374911318976e-01 -2.442480169252012274e+04 -2.443856704930100386e+04
3.165095035640365650e-01 2.351853367110818757e-02 7.950927728844741083e-01 1.838909140303049528e+00 9.702843479456478848e-01 1.087861367598086382e-01 3.532228657452378684e+00 -3.018411828828346552e+04 -3.019788364506434664e+04
3.721176257143423149e-01 2.295244413844953896e-02 6.735614983040730808e-01 2.897979929484820971e+00 9.701438264927472188e-01 -7.342063680316606167e-01 -1.678827826258758371e+00 -2.965231676844310641e+04 -2.966608212522398753e+04
2.836920408023290152e-01 2.222541430177889243e-02 6.275888153278438297e-01 3.809480212189311210e+00 9.713103576024836316e-01 3.464216296692113062e-02 -4.427076865893599944e+00 -1.738030781406241658e+04 -1.739407317084329770e+04
3.557028539390781341e-01 2.270829530016423362e-02 8.323353667046620163e-01 2.046711078806092043e+00 9.741779441949703910e-01 4.466454651833840828e+00 -2.689069879299007759e+00 -1.671671600492419384e+04 -1.673048136170507496e+04
3.155333969431578511e-01 2.267591904181064794e-02 7.337974709908384741e-01 2.595675048044022937e+00 9.640061141415493529e-01 4.113366561135832988e+00 -1.459096129248887763e+00 -2.240494327449152115e+04 -2.241870863127240227e+04
3.717665940769041555e-01 2.258037157001055104e-02 5.073998934880750156e-01 3.344125524684389283e+00 9.728527737343016790e-01 -5.952136317497955798e-01 4.380518033220981877e+00 -4.196910305191202788e+05 -4.197047958759011817e+05
3.623020756873283066e-01 2.226262211512885017e-02 6.919492527036326113e-01 2.036962030357249098e+00 9.683093274825397279e-01 3.380109247039086995e-01 -3.908501822661056835e+00 -2.394466495980460968e+04 -2.395843031658549080e+04
2.541604730486278219e-01 2.231034330725609541e-02 7.887377892197272589e-01 2.568926524220595642e+00 9.706863172471917878e-01 -1.686806438695145349e-01 -1.059827392440935157e+00 -1.800845485707888292e+04 -1.802222021385976404e+04
3.053100499743946483e-01 2.312318847804386429e-02 8.904227776149796769e-01 2.293345728337609746e+00 9.614068913190323418e-01 4.956540523939183984e+00 -2.865067536463858922e+00 -2.159883083886651366e+04 -2.161259619564739478e+04
3.983132007321869006e-01 2.305639191085139331e-02 6.968092561563644649e-01 2.058298823579135739e+00 9.657856432389220203e-01 3.495644139017517471e-01 4.104334398831280595e+00 -2.407820596712492988e+04 -2.409197132390581100e+04
3.172888522331226424e-01 2.314889875158673144e-02 7.584043711822612277e-01 2.931056566006843056e+00 9.714202498027746380e-01 8.039941613913152985e-01 6.136624590761083908e-01 -2.320763995536829680e+04 -2.322140531214917792e+04
3.416968052049145221e-01 2.251429324898488599e-02 7.687099470350260422e-01 1.751528207278629568e+00 9.621344720483980817e-01 7.083969253479753814e-01 -2.027462406088271774e+00 -2.953903718974717412e+04 -2.955280254652805525e+04
3.744594057846361013e-01 2.326951303836773469e-02 5.739556911434386954e-01 3.396232002295925589e+00 9.736320462726204550e-01 3.768593339088441851e+00 -4.485019975436039807e+00 -1.640079973365018668e+04 -1.641456509043106780e+04
2.747533114441635393e-01 2.217201626418777161e-02 7.108402328541651993e-01 2.504840754892414090e+00 9.693680161260816996e-01 1.273965431719319419e-01 -4.130477765493854925e+00 -3.360295510295718850e+04 -3.361672045973806962e+04
3.527803574802947928e-01 2.263085471252352515e-02 5.139118246892816488e-01 3.415435444044294222e+00 9.710597130686500211e-01 2.414508400163892787e+00 -3.929038098141921509e+00 -1.728936022105149823e+04 -1.730312557783237935e+04
2.500411409474149194e-01 2.336247532631793508e-02 8.926437662274984142e-01 2.414441730121916763e+00 9.726808245849399848e-01 4.402345700976640686e+00 -1.192105867261841201e+00 -2.523999873646160631e+04 -2.525376409324248743e+04
2.706614430144628214e-01 2.235734266548379187e-02 8.825435513884297700e-01 2.071477211456456136e+00 9.715581784412092858e-01 3.229862095234834030e+00 2.938275133010694873e-01 -3.490083335496245854e+04 -3.491459871174333966e+04
2.798013464489008673e-01 2.287792673920788569e-02 7.380125568912514478e-01 2.565745295600982079e+00 9.626904370629901786e-01 -8.350079063383581968e-01 -7.852195221039570683e-01 -1.834676555735324291e+04 -1.836053091413412403e+04
3.610676565270793947e-01 2.231110036471047400e-02 6.815230027027620041e-01 1.992845525413052155e+00 9.709246713091849168e-01 1.546339911364835729e-02 -3.856126491027120906e+00 -3.036344622636471468e+04 -3.037721158314559580e+04
3.944844287287148088e-01 2.280444783031889203e-02 7.913929515429738437e-01 2.144193754806651420e+00 9.724499293189348137e-01 4.782442750841654266e+00 -4.642019190048783273e+00 -2.003029208734993881e+04 -2.004405744413081993e+04
3.378270955675046761e-01 2.287474803856712549e-02 7.234232628107722940e-01 2.190070813222005697e+00 9.683359854678605938e-01 3.369779264605591074e+00 -1.487321838363320214e+00 -2.573502980343164381e+04 -2.574879516021252493e+04
3.332049238259466861e-01 2.320685200690202413e-02 7.079210951307002286e-01 2.250518448068754118e+00 9.725533298607674793e-01 4.262691312992497039e+00 -3.319284900085945900e+00 -2.562506191567592032e+04 -2.563882727245680144e+04
2.713427960578083664e-01 2.283088947783984760e-02 7.587962273639912159e-01 2.414887651015139802e+00 9.748386711604816179e-01 2.750577955601354319e+00 -4.980857704774747319e+00 -2.804425799374096096e+04 -2.805802335052184208e+04
3.634630561500520884e-01 2.264366720797685376e-02 6.465758941403096927e-01 2.461483565508192584e+00 9.676825023283708305e-01 4.014423156514010493e+00 -1.316060661326496906e+00 -2.990965124415262108e+04 -2.992341660093350220e+04
2.808894911335068079e-01 2.287138103315731683e-02 7.972976671234930368e-01 2.974419810916647311e+00 9.726207885509566831e-01 2.035169713049103990e+00 -1.615249941902709097e+00 -1.643665228010193096e+04 -1.645041763688281208e+04
3.019616378697146941e-01 2.293422228808337723e-02 7.316910740046287387e-01 2.511859012925064860e+00 9.702719769893675128e-01 4.965655661252057484e+00 -1.866099438798206833e+00 -2.912485861175723767e+04 -2.913862396853811879e+04
3.333741644283068628e-01 2.225919131997832964e-02 7.489527326318041744e-01 2.075366864970498160e+00 9.591834598898724140e-01 9.285025325021067921e-02 1.156030350576768839e+00 -1.830035606514244864e+04 -1.831412142192332976e+04
3.617199974141274144e-01 2.254158320980973601e-02 5.144466187835461390e-01 3.101610987556049803e+00 9.691033797075820910e-01 -8.255336246476840945e-01 2.086198335295699202e+00 -2.335241016872841647e+04 -2.336617552550929759e+04
3.900457889341404361e-01 2.234411453172257395e-02 5.870683255448478910e-01 2.681423663109421263e+00 9.746967625966549420e-01 3.372360206293266494e+00 -1.084470676642816045e+00 -2.546476865472854479e+04 -2.547853401150942591e+04
2.717519513241629103e-01 2.267616295639515722e-02 8.794287565405189966e-01 2.055363592839872133e+00 9.704354073153034221e-01 8.821227009929673013e-01 1.557798016708765942e+00 -2.164934491533389883e+04 -2.166311027211477995e+04
3.008769540743466142e-01 2.317751050848809724e-02 6.817589979977409786e-01 3.350223673035493288e+00 9.677114563736275432e-01 1.955218192542798050e+00 -9.386833129181795243e-01 -1.721854910859488155e+04 -1.723231446537576267e+04
3.167335351986794167e-01 2.228385494665441335e-02 8.289609963882491606e-01 2.449641540508550097e+00 9.764811562489422725e-01 4.620515325727611256e+00 -3.263164108233626237e+00 -1.979623667608018513e+04 -1.981000203286106625e+04
3.127645391476395198e-01 2.256787693538652578e-02 8.444952529121774187e-01 1.955216289891239967e+00 9.682097745447900694e-01 2.452099885157949188e+00 -2.440428294751767702e+00 -1.380352279157891462e+04 -1.381728814835979574e+04
3.353253937956847675e-01 2.306498768375806613e-02 6.171644551950361546e-01 3.537268211649310601e+00 9.652634306778710149e-01 1.071270070278341979e+00 -1.711233590057885667e+00 -2.863351088821975645e+04 -2.864727624500063757e+04
3.352723430386362891e-01 2.301852191468935216e-02 5.823838772137507336e-01 2.996570289207225457e+00 9.655202764318226993e-01 1.698466569929941716e+00 -4.342025776162906858e+00 -2.000100295379587260e+04 -2.001476831057675372e+04
2.713629025794004890e-01 2.278737166051041443e-02 6.679891830841615530e-01 3.793888803343454796e+00 9.719499599670934353e-01 2.364827201941897883e+00 -3.397376766562121286e+00 -3.347194118332552898e+04 -3.348570654010641010e+04
2.839393359659271310e-01 2.238350902427558436e-02 8.859454884688016119e-01 1.873134012970806062e+00 9.719655008200822621e-01 1.875272030433844606e+00 -7.592519609434429384e-01 -2.350327615009926376e+04 -2.351704150688014488e+04
3.238821460818441800e-01 2.253553471730414606e-02 6.747706062642019331e-01 2.696705380793742890e+00 9.675105148054656823e-01 6.429809597434095192e-01 3.143916878139130233e+00 -2.021401221641023949e+04 -2.022777757319112061e+04
3.060048432983309974e-01 2.289410782044419904e-02 6.191494366375088765e-01 2.919165406288342979e+00 9.746609204541407667e-01 -1.527908890221512106e-01 -5.797562049419449082e-01 -2.334104680998506592e+04 -2.335481216676594704e+04
2.714471800861050776e-01 2.203490957942674106e-02 8.258811584039433829e-01 2.909461391091392457e+00 9.700828734311256474e-01 -6.168296599695706206e-01 -3.033485481610972201e+00 -1.506007406931152218e+04 -1.507383942609240330e+04
3.489957087393102952e-01 2.251238887045885553e-02 6.140974885983778719e-01 2.649755711919191903e+00 9.790442326868750156e-01 2.933152010101568674e+00 7.466699925058417620e-02 -3.646977705005850294e+04 -3.648354240683938406e+04
3.539248305442547204e-01 2.210059737073931038e-02 6.382918740501081212e-01 2.270954184622923311e+00 9.703870400701680721e-01 8.637078181037136648e-01 -2.273578242107083813e+00 -3.195035244898013843e+04 -3.196411780576101955e+04
3.859513901849443984e-01 2.213613057772342851e-02 5.454414036472001737e-01 2.611579729539680095e+00 9.656245628981208196e-01 -2.142788694898862811e-01 -3.419893408997723760e+00 -3.376383266766745510e+04 -3.377759802444833622e+04
2.846621938894909887e-01 2.283143678355390241e-02 5.974615651922956516e-01 3.527826762961222329e+00 9.717772276782008500e-01 2.230404887506522549e+00 3.242605820667829875e-01 -2.254313273444065635e+04 -2.255689809122153747e+04
3.477187838397912123e-01 2.255233351064818426e-02 6.884245153337501533e-01 2.723823449239841210e+00 9.645246985573495691e-01 4.123572262126322663e+00 -2.184892346877552960e+00 -1.845462618842860684e+04 -1.846839154520948796e+04
2.500678141841292668e-01 2.284100471687560904e-02 6.772614613942412598e-01 3.073334888934717846e+00 9.736757486842493314e-01 1.198986934488700307e+00 -1.120043915819844749e+00 -2.898712687408665442e+04 -2.900089223086753555e+04
3.915809757942223523e-01 2.211065066931702794e-02 7.952660434229645858e-01 2.176434198885467630e+00 9.746038915726291663e-01 3.159040449008066354e+00 -1.716590533473217661e+00 -3.027941794404260145e+04 -3.029318330082348257e+04
3.363719630757352475e-01 2.291039176758736390e-02 5.244063577348558880e-01 3.412446005868727816e+00 9.725284919331884659e-01 1.967474739686320362e+00 -4.496008427568588317e+00 -2.064063352939302058e+04 -2.065439888617390170e+04
3.617529062940845752e-01 2.324454991042098836e-02 7.677702148420471051e-01 2.502984518844334705e+00 9.674111151210832427e-01 -4.494604769031933511e-01 -1.346721195397430293e+00 -2.074292462749756305e+04 -2.075668998427844417e+04
3.620597247354841453e-01 2.281753970343554719e-02 5.661567389724737609e-01 2.625781840393040412e+00 9.705533648393436241e-01 4.348836968780966927e-03 -1.142242494801364305e+00 -3.584577243900363101e+04 -3.585953779578451213e+04
2.819568620195604391e-01 2.359797669366329662e-02 7.016204271529418168e-01 2.923782046513543342e+00 9.718659629960674229e-01 4.807364864616761047e-01 3.035609463857406709e+00 -1.425692733750217485e+04 -1.427069269428305597e+04
3.418730566808377280e-01 2.278396295007677208e-02 7.071013841423902102e-01 2.019993610672167872e+00 9.728993623403214830e-01 2.160498660882757882e+00 -3.248145430930851951e+00 -3.163587157279462554e+04 -3.164963692957550666e+04
3.501579575429170088e-01 2.376811240539223810e-02 5.545550491530506498e-01 3.651609033299898055e+00 9.730426245254620854e-01 2.200001500870204740e+00 3.565039035569581571e-01 -3.290833532682117948e+04 -3.292210068360206060e+04
3.420211925836597056e-01 2.307841479359331108e-02 6.620870308487515343e-01 2.219238700327154312e+00 9.709568230508223152e-01 2.772776632828207077e+00 -3.817255343050869332e+00 -3.511826560456142033e+04 -3.513203096134230145e+04
2.614160052198890027e-01 2.288979280964222388e-02 6.686029262548686125e-01 2.986566321322098538e+00 9.688456478969187380e-01 -3.615751968978702102e-01 4.090145572028717424e+00 -1.542919781192789196e+04 -1.544296316870877308e+04
3.297223436158613352e-01 2.249733130382876659e-02 5.986327210684077027e-01 3.503525750797304106e+00 9.631927370409509859e-01 1.031260940306999885e+00 1.631463944091717799e+00 -1.546832333885196931e+04 -1.548208869563285043e+04
2.572419564329017083e-01 2.348840531700801398e-02 7.262980801798382124e-01 2.676855587966953998e+00 9.671481334155748177e-01 -9.016715232053558182e-01 2.664856855279747805e+00 -1.994530944624080439e+04 -1.995907480302168551e+04
3.780929002555600271e-01 2.286350312809573224e-02 6.485923145380665389e-01 2.203091009370774511e+00 9.709452574796455515e-01 1.071799475869363860e+00 -1.034545009778116142e+00 -2.396484844065394282e+04 -2.397861379743482394e+04
3.779232221742824249e-01 2.326242002464885134e-02 6.124114118231470671e-01 3.125261195682548454e+00 9.657191257105690596e-01 3.698608664765845155e+00 -2.250670260166210745e+00 -2.807568883379172621e+04 -2.808945419057260733e+04
3.882967417709829450e-01 2.358177461385565707e-02 7.122512509929449509e-01 2.570552281872241718e+00 9.724697246202842482e-01 -3.615664439020673804e-01 1.770912648933196998e+00 -2.750543601119356754e+04 -2.751920136797444866e+04
3.484229002381638574e-01 2.255022937157112259e-02 5.305107856736257510e-01 3.240180873907987369e+00 9.695677040066084107e-01 1.765532892677919463e+00 -4.718959118775224226e+00 -2.085297765397954572e+04 -2.086674301076042684e+04
3.361813143941569937e-01 2.340129145434164878e-02 6.057946146240662522e-01 3.578581001288795971e+00 9.673446218787723483e-01 5.487352636212237122e-01 1.832478966867244985e+00 -2.067549568642764643e+04 -2.068926104320852755e+04
3.365368807092700143e-01 2.276085601960065041e-02 8.072808566567647448e-01 1.878783621647243107e+00 9.697576033841729393e-01 1.957712867098005738e+00 -1.245687428184375278e+00 -1.716680153960871030e+04 -1.718056689638959142e+04
2.541529974718565454e-01 2.229519152701035095e-02 7.815956343905103854e-01 2.607018177145247417e+00 9.686260734692639929e-01 5.166789732319834183e-01 -2.712764735851126652e+00 -1.845455665606496405e+04 -1.846832201284584517e+04
3.149593493419452495e-01 2.199646111712865587e-02 8.340613112063552936e-01 2.550272286813230149e+00 9.753434466297374872e-01 4.351053277633685212e+00 -3.933480351914618645e+00 -2.674206818365572326e+04 -2.675583354043660438e+04
2.657503916571102853e-01 2.297671596325983473e-02 8.683763558821394613e-01 2.303372763647819177e+00 9.738203526974869018e-01 4.705912401310405890e+00 -2.798990621933762135e+00 -1.779098618845136298e+04 -1.780475154523224410e+04
2.990438411080795778e-01 2.264743367785907943e-02 7.325403364713236609e-01 2.816645113463136063e+00 9.710084478579797951e-01 -7.496815854158394021e-01 3.097997819407149578e+00 -1.624313278479919063e+04 -1.625689814158007175e+04
3.333167449385075476e-01 2.285073967553641686e-02 6.211136877796515909e-01 3.055410117709803419e+00 9.712880674670957282e-01 3.299993102846471515e+00 -1.488372039289500570e+00 -1.571384522598099102e+04 -1.572761058276187214e+04
3.347671967566547280e-01 2.187718792706371679e-02 5.788176462033508551e-01 3.556229760290732678e+00 9.652569451254200406e-01 1.979974949293795916e+00 2.597533072246882568e-01 -2.247074505970775863e+04 -2.248451041648863975e+04
2.566766339359281557e-01 2.289294532236618371e-02 7.135320716209115899e-01 2.662255802197186938e+00 9.719595864444698918e-01 6.578383396726172894e-01 -3.550758291025011282e+00 -3.602186650097204256e+04 -3.603563185775292368e+04
3.889186189264001170e-01 2.333320463113347509e-02 7.795897947732728372e-01 2.287318402482322988e+00 9.748130583426137807e-01 1.034450439293966184e+00 -2.051378121376980168e+00 -1.590619153695776913e+04 -1.591995689373865025e+04
2.933418451510234615e-01 2.353152192598968392e-02 7.065566240382290530e-01 3.349986749133790465e+00 9.724430453658897688e-01 2.142403190819062608e+00 -2.346102263954124023e+00 -2.279039682826430362e+04 -2.280416218504518474e+04
3.280288530569512306e-01 2.307581744841483498e-02 5.109953965803990528e-01 3.599710166776419307e+00 9.779118296635125329e-01 5.504423150959776301e-01 1.210458243398107037e+00 -2.268886964445639387e+04 -2.270263500123727499e+04
3.388936802778836910e-01 2.340004563509421459e-02 6.046943437439336044e-01 3.378800868379402189e+00 9.709579662631537822e-01 -1.322211934249686305e-01 4.237718030172967332e+00 -1.190789344872051879e+04 -1.192165880550139991e+04
2.887539425622264733e-01 2.256714597818870391e-02 8.117701955667788738e-01 2.340351669402281676e+00 9.647651410349764589e-01 7.745462978132668930e-01 1.050930588054210801e-01 -9.560280988312862974e+03 -9.573238265966234394e+03
2.826301383898459640e-01 2.283587998256186510e-02 6.755233767287929236e-01 3.076973209048573299e+00 9.722462876127351272e-01 1.227788403284026053e+00 7.174506918897094465e-02 -1.058398652417921403e+04 -1.059694380183258545e+04
3.530278077412505322e-01 2.330588613891400665e-02 7.595470585167007904e-01 2.039785942051866474e+00 9.743905626657731744e-01 1.257578536021998872e+00 -2.445266118508580888e+00 -1.037696706344528684e+04 -1.038992434109865826e+04
2.828822704499072693e-01 2.230017774339850337e-02 5.276594782113308568e-01 3.967429817069636044e+00 9.642935032261641393e-01 2.154428968336472572e-01 -1.114206848242677239e+00 -1.398550305325098452e+04 -1.399846033090435594e+04
2.599920635772525745e-01 2.219958977738634154e-02 8.427137452097797077e-01 2.415275835661165438e+00 9.688161146559011172e-01 2.090615018998640107e+00 -4.475663651002557586e+00 -1.130995559252237399e+04 -1.132291287017574541e+04
3.217781612347777043e-01 2.246474325854177015e-02 8.130654412230945427e-01 2.070416740771308994e+00 9.767238335524446313e-01 -3.871312966690465540e-01 2.201519646107436223e+00 -5.243980426471450301e+03 -5.256937704124820812e+03
2.866910374551892016e-01 2.331088054217791278e-02 5.429638875668166831e-01 3.886032643443552814e+00 9.678205989009346366e-01 4.809195412361126909e-01 5.758146374090422626e-01 -1.263735709807091007e+04 -1.265031437572428149e+04
2.916586694637334776e-01 2.303241733840615674e-02 5.695928169726565127e-01 3.638863152930764677e+00 9.681121035898653249e-01 5.592119594260016591e-01 -5.339582349207674383e-01 -1.032172572348695758e+04 -1.033468300114032900e+04
3.691721489448750448e-01 2.279392685999920287e-02 6.019457022667137336e-01 2.791995826739621656e+00 9.711357612648197080e-01 -8.647636101771412065e-01 1.655514582611984586e+00 -6.930347452716360749e+03 -6.943304730369731260e+03
2.774359071111228703e-01 2.241931819905788881e-02 7.434517074839217532e-01 3.022646029363663001e+00 9.712962129396207622e-01 4.217466242168143253e+00 -3.638934752363065517e+00 -8.047560572915359444e+03 -8.060517850568729955e+03
2.976563007574355435e-01 2.330708685368848565e-02 7.595735868691251280e-01 2.590377421559889815e+00 9.757927464047739807e-01 4.410433604172561139e+00 -3.392197164519024088e+00 -1.138833220306103976e+04 -1.140128948071441118e+04
2.669180915611168436e-01 2.169849565238276407e-02 7.494352521126471656e-01 2.697625242247345234e+00 9.685058542263542680e-01 -6.526802162810685370e-01 2.489993848280952271e+00 -7.933684589322755528e+03 -7.946641866976126039e+03
3.266471302990484604e-01 2.248990800054569139e-02 6.935315121483920375e-01 2.786041601752314634e+00 9.712276530777698147e-01 4.115899203273107432e+00 -2.612185350184078381e+00 -1.286606619003586093e+04 -1.287902346768923235e+04
2.571007646104059297e-01 2.230041679358455917e-02 8.647660222485504811e-01 2.271109755411441000e+00 9.658637627245558743e-01 7.006518119685134494e-02 2.160928370461000725e+00 -1.574374352805691342e+04 -1.575670080571028484e+04
3.156834031839257371e-01 2.244366993622604750e-02 5.762907415576620229e-01 3.348688201164318645e+00 9.691441953011368238e-01 4.050393150150485511e+00 -4.620030840584591125e+00 -1.275139625301996784e+04 -1.276435353067333926e+04
2.637615985430746268e-01 2.258406228068566418e-02 6.443286732973938502e-01 3.380441805117304632e+00 9.655534262154208403e-01 1.579204210370619421e+00 -4.545057937615365695e+00 -1.107763156383551723e+04 -1.109058884148888865e+04
3.671007699819076042e-01 2.247712757991954594e-02 5.901902817220153752e-01 2.866729349659066450e+00 9.728136685726566091e-01 3.350446037019455758e+00 -4.139926574051184360e+00 -1.092127169561108894e+04 -1.093422897326446036e+04
3.010508995512637953e-01 2.343604724612734919e-02 6.822154621882958736e-01 3.286634166418160419e+00 9.725022360804468358e-01 -6.442808024176800430e-01 -2.083284147760736893e+00 -9.578239924349525609e+03 -9.591197202002897029e+03
2.837009991990976365e-01 2.275088216951323336e-02 6.864095972374394394e-01 2.957963795583386624e+00 9.772244211450344942e-01 1.353785176529880729e+00 -3.422404739945089425e+00 -9.517359079009740526e+03 -9.530316356663111947e+03
2.853517472391727816e-01 2.214519594576724870e-02 8.767654176800705468e-01 2.212612092301038835e+00 9.675046616316268500e-01 2.211046272174290284e+00 -1.967371339023716637e+00 -6.576557767929562033e+03 -6.589515045582932544e+03
3.965980507536203126e-01 2.290582028282701563e-02 5.170510015467110199e-01 3.140905420438961926e+00 9.704597577252268570e-01 -8.604372782144853460e-02 -4.713836622018114042e+00 -1.063066041987880089e+04 -1.064361769753217231e+04
3.924053894047572211e-01 2.251032258886861981e-02 8.353122293875523408e-01 1.926913080293445990e+00 9.712539503229337123e-01 3.308184666545401775e-01 -2.203812939006862592e+00 -6.091722758468840766e+03 -6.104680036122211277e+03
2.918825305521183244e-01 2.234332344430339443e-02 6.459470956792908725e-01 3.282778756253952324e+00 9.710257622392710619e-01 2.095184010586176093e+00 -6.807655450349692217e-02 -1.244980972016402666e+04 -1.246276699781739808e+04
3.364891055728520541e-01 2.243762253260236234e-02 5.036620118172261407e-01 3.746309116504479064e+00 9.725344006029563726e-01 2.170072902129583703e+00 -2.783068415307322852e+00 -1.134107376721399669e+04 -1.135403104486736811e+04
3.038730980931525494e-01 2.273509037398424928e-02 6.407859171682784849e-01 3.263394994057148502e+00 9.682219274362761086e-01 3.240043589924415990e+00 -2.126889059834049522e+00 -9.696483425932101454e+03 -9.709440703585472875e+03
3.126200918588372124e-01 2.243069783552654323e-02 6.877545205377364468e-01 2.727363106514185453e+00 9.717976902928577854e-01 1.417909818786491360e-01 -2.292678960470412086e+00 -6.734938929276943782e+03 -6.747896206930314293e+03
3.460048406706477397e-01 2.223197952759918897e-02 6.274295637488267463e-01 2.852997585384095203e+00 9.711960901946335989e-01 2.912551790342792657e+00 -3.869713141288025682e+00 -7.187209713321080017e+03 -7.200166990974450528e+03
2.713727865727642019e-01 2.233709586350064724e-02 6.805154766474033057e-01 3.006018057736397964e+00 9.725886634865529290e-01 -7.962138306114212583e-01 -1.117820220825371802e+00 -1.354609360125843705e+04 -1.355905087891180847e+04
2.840191574601795832e-01 2.256811181118863890e-02 7.960732560085237441e-01 2.300297071390281722e+00 9.710783332562060721e-01 -2.167872287991747804e-01 2.881542932149718794e+00 -1.302743690835783491e+04 -1.304039418601120633e+04
2.888628892363614420e-01 2.262147512535765334e-02 8.839121639954277132e-01 2.484771918491752274e+00 9.711852574163367668e-01 2.228076063360715509e+00 -2.389635489135086832e+00 -8.593277521416606760e+03 -8.606234799069978180e+03
3.023723363089109717e-01 2.226045740073240645e-02 6.204368754096034611e-01 3.231602884366450823e+00 9.717062498136301851e-01 1.713773696259671020e+00 -1.674636101785877074e+00 -8.219199032842752786e+03 -8.232156310496124206e+03
2.715467528512101048e-01 2.292468538939238312e-02 7.921404047240989676e-01 2.560878157980357450e+00 9.708251735929952497e-01 -9.810224751419489575e-01 2.926807430505217411e+00 -5.039269635869091871e+03 -5.052226913522462382e+03
3.512485428243503627e-01 2.335216138574395736e-02 6.174937705577641101e-01 3.265858316876348866e+00 9.740758281639003702e-01 3.665172462332468850e-01 1.248410391144049392e+00 -6.197049608906202593e+03 -6.210006886559573104e+03
2.540447410169333065e-01 2.221306081281685177e-02 7.252910335061162339e-01 3.005952583969457859e+00 9.639943277749092321e-01 1.478314396047127222e+00 -1.536548856304494670e+00 -1.316014204333510133e+04 -1.317309932098847275e+04
3.352167098789276545e-01 2.220841756308078452e-02 8.402462361557696546e-01 2.217298723133713345e+00 9.794180425375593746e-01 3.348852573862160398e+00 -2.717899024982772804e+00 -1.057182367321148922e+04 -1.058478095086486064e+04
2.840722069601658295e-01 2.273821374942350607e-02 6.020865049253534274e-01 3.672381664534740686e+00 9.802399745305225842e-01 4.428123170779632467e+00 -3.101188863709609667e+00 -1.196450603225813393e+04 -1.197746330991150535e+04
3.307490263980634171e-01 2.307228842771390231e-02 8.920453447161802440e-01 1.705157034731954901e+00 9.714330999231396424e-01 4.105793762224112520e+00 -4.292924955897672312e+00 -1.164712825756306302e+04 -1.166008553521643444e+04
