# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
2.960664630406571463e-01 2.243094691142640332e-02 6.988466842296878756e-01 3.060558574521062614e+00 9.667392264611075481e-01 1.340209238756424615e-01 2.422447934321148466e+00 -1.058928420860320330e+01 -5.004506747009380721e+06
3.051189373599171306e-01 2.222616755405228822e-02 6.982534370913207056e-01 2.975251241810801694e+00 9.738086714251045217e-01 1.286837581033519751e-01 2.626534065986787070e+00 -1.049973609950393438e+01 -5.004506657461271621e+06
3.242231352369824293e-01 2.246095716345315393e-02 6.653690242335945637e-01 2.999039824840771917e+00 9.695642532009706160e-01 1.543032186483972446e-01 2.301344949270715645e+00 -1.317396259494125843e+01 -5.004509331687767059e+06
2.993083071174817977e-01 2.211784573944955770e-02 6.914157763276791435e-01 3.064363185463260031e+00 9.689470477015511563e-01 1.279927044496744770e-01 2.392402544397756792e+00 -1.240219109319150448e+01 -5.004508559916265309e+06
3.022833488267226976e-01 2.253026301216141600e-02 6.692220252905216604e-01 3.156512046129217541e+00 9.759458487706085261e-01 1.050622386062536329e-01 2.665991004499346673e+00 -1.070625092647969723e+01 -5.004506863976098597e+06
2.972461694872055582e-01 2.291746167343850643e-02 6.825953053089760525e-01 3.143983539539286554e+00 9.730420227794130961e-01 1.321099958035094613e-01 2.087297739244757366e+00 -1.121876764483749866e+01 -5.004507376492816955e+06
3.218384243397548472e-01 2.233288117717920421e-02 6.775697032791312413e-01 2.954502995944132238e+00 9.693968418042114843e-01 1.476394705393311302e-01 2.569172156611041480e+00 -1.180402699485421181e+01 -5.004507961752166972e+06
3.189932978739229985e-01 2.274565233028187985e-02 6.772322077046117883e-01 2.991299894794388514e+00 9.633974154596014472e-01 1.301344022576327308e-01 2.616731016837512414e+00 -1.194344380125403404e+01 -5.004508101168973371e+06
3.081471756239063664e-01 2.267444706845687594e-02 6.992504645894322968e-01 2.953620934211683924e+00 9.729723477913306828e-01 1.536083926388833731e-01 1.935871852979957453e+00 -1.125592102203518152e+01 -5.004507413646194153e+06
3.191278459453840144e-01 2.297730982260104762e-02 6.876164170323267877e-01 2.935515042522718332e+00 9.724485712476322874e-01 1.830187957225999362e-01 1.652965800263178409e+00 -1.232335106469690800e+01 -5.004508481076236814e+06
3.075053732452524002e-01 2.173453993941552864e-02 6.700310039146921692e-01 3.083919134339576207e+00 9.794322730270590416e-01 1.213250552886648848e-01 2.326647912277249652e+00 -1.167232948355376720e+01 -5.004507830054655671e+06
3.082782650942932912e-01 2.315367655029186567e-02 6.871052774814461195e-01 3.030062442127946287e+00 9.712374300728603416e-01 1.933029908180103895e-01 1.487358083686931565e+00 -1.011441549845039845e+01 -5.004506272140670568e+06
3.146859454849392224e-01 2.241192410124367290e-02 6.848703806560012541e-01 2.962277256976165063e+00 9.759846124193226613e-01 1.405815965886334507e-01 2.397542550395854732e+00 -1.157605245430022478e+01 -5.004507733777626418e+06
3.139363145595198690e-01 2.263137086704186673e-02 6.714329738209405818e-01 3.058493360807591710e+00 9.729594406887688285e-01 1.507870220375151504e-01 2.481292478033583215e+00 -1.155405880324542522e+01 -5.004507711783975363e+06
3.217702852144638803e-01 2.264277035610947134e-02 6.832845992152997150e-01 2.925668426806059763e+00 9.766806592360540717e-01 1.626772790601589413e-01 2.129708560338860579e+00 -1.207503644563257694e+01 -5.004508232761617750e+06
3.128531927310628236e-01 2.292491614475711953e-02 6.819661329524157045e-01 3.015965722032123431e+00 9.682507063691300209e-01 1.960301226552516596e-01 1.123106412056241510e+00 -1.233699984103441238e+01 -5.004508494725013152e+06
3.066776168285886284e-01 2.227712698940572181e-02 6.839870418741418323e-01 3.034542715655556222e+00 9.836761255192939535e-01 1.180640899033904567e-01 2.541818686267111715e+00 -2.996308560203760862e+01 -5.004526120810774155e+06
3.198405722534686246e-01 2.262429638570439411e-02 6.621803521925766489e-01 3.051868544366872715e+00 9.720253755858603295e-01 1.319582829260952384e-01 2.439720832675360995e+00 -1.358994616568088531e+01 -5.004509747671337798e+06
3.235866334163445268e-01 2.206867108912442463e-02 6.556839698300416241e-01 3.050700248711057938e+00 9.725580966144361517e-01 1.550003993560988835e-01 2.270815792597370653e+00 -1.224848251417279243e+01 -5.004508406207686290e+06
3.024183174655266648e-01 2.292749273284876502e-02 6.893004448527448869e-01 3.069099586239357524e+00 9.706135842369741917e-01 1.027525413530141485e-01 2.923051103709451759e+00 -1.172382429428398609e+01 -5.004507881549466401e+06
2.994888200735446038e-01 2.262774435061163172e-02 6.803464495859683492e-01 3.129559395571811287e+00 9.741332427145745765e-01 1.268331176432635488e-01 2.323241089360182698e+00 -1.148419262003153563e+01 -5.004507641917792149e+06
3.043326115567730472e-01 2.203464207384456600e-02 6.750915083574555720e-01 3.106630832575928203e+00 9.697349258844634168e-01 1.096475232535381039e-01 2.945508491273879592e+00 -1.382651660591363907e+01 -5.004509984241778031e+06
3.070786257338564695e-01 2.307799464021559332e-02 6.980523422000031175e-01 2.993859588049658349e+00 9.668826385894611075e-01 1.330272456039880424e-01 2.754759907545613729e+00 -1.248717748839408159e+01 -5.004508644902660511e+06
3.017489088532784858e-01 2.247833573863405529e-02 6.946519001228338430e-01 3.034458359527179461e+00 9.672341966413735559e-01 9.242422447329357027e-02 3.043605356043149968e+00 -1.293389524985104799e+01 -5.004509091620421968e+06
3.077410176891670623e-01 2.350093090657879441e-02 6.990421331196222665e-01 2.980688451923984239e+00 9.753349094236085648e-01 1.503612490641630384e-01 2.239580923978179428e+00 -8.560190590098500252e+00 -5.004504717915762216e+06
3.097549672147285049e-01 2.247058152449757026e-02 6.692417943322787055e-01 3.093370352923677125e+00 9.705319983785773985e-01 1.958227117802007200e-01 1.188660941699701823e+00 -1.099265904538333416e+01 -5.004507150384217501e+06
3.056466536520286992e-01 2.315817548937667072e-02 6.866565178968185856e-01 3.053967789755172912e+00 9.700737488841706391e-01 1.117569783141476591e-01 2.472715627981716402e+00 -1.137199874594807625e+01 -5.004507529723918065e+06
3.261311819072660878e-01 2.239269384879943869e-02 6.629005524977777952e-01 2.993031119206501778e+00 9.735615391548825270e-01 1.458293980797069622e-01 2.282908439384728538e+00 -1.133978693187236786e+01 -5.004507497512103990e+06
3.121469196151637759e-01 2.218990518309177373e-02 7.006969717929580899e-01 2.912172910029854567e+00 9.654617533596494550e-01 1.594647143681244827e-01 2.204976631045674651e+00 -1.040543641336262226e+01 -5.004506563161585480e+06
3.079558688736241390e-01 2.284875205835497705e-02 6.911207132793804053e-01 3.005475092052026120e+00 9.666515634733209295e-01 1.783409943929343822e-01 1.414220699200617659e+00 -1.044235128443688154e+01 -5.004506600076456554e+06
3.147738503886184924e-01 2.244317583734279850e-02 6.593335196754528393e-01 3.110867874454918081e+00 9.668448139474358216e-01 1.825891667014813979e-01 1.321058371863434111e+00 -1.237223291955888271e+01 -5.004508529958091676e+06
3.023580755881239979e-01 2.277745349283749610e-02 6.895286448319228878e-01 3.055753702977999531e+00 9.696178322508910430e-01 1.403055699739337303e-01 2.200661608534670854e+00 -1.069564839359372854e+01 -5.004506853373565711e+06
3.052852482184874039e-01 2.224290643268221276e-02 6.628291952125262565e-01 3.161437914427031259e+00 9.687151293416335074e-01 1.626684354206002769e-01 1.492071399986919289e+00 -1.170772560406476259e+01 -5.004507865450776182e+06
3.122657381691657519e-01 2.185057391432649113e-02 6.687593099489987924e-01 3.068851846648854576e+00 9.692745229702321996e-01 1.319223394169888319e-01 2.750712846762023212e+00 -1.239616254530847073e+01 -5.004508553887717426e+06
3.161056814238599744e-01 2.233974176116908239e-02 6.533000709471403766e-01 3.127869695612277567e+00 9.723676736738984250e-01 1.348506403589437852e-01 2.221200563723927601e+00 -1.071636088751256466e+01 -5.004506874086059630e+06
3.099748561125146851e-01 2.283163396543838944e-02 6.962076813276087961e-01 2.964228007400586229e+00 9.704325349594926653e-01 1.108113876264447129e-01 2.748784012057915227e+00 -1.217767990101128817e+01 -5.004508335405073129e+06
3.236962164718384383e-01 2.255405320383491174e-02 6.843631238858174370e-01 2.913538435991892328e+00 9.677394125106317802e-01 1.523685442798696776e-01 2.407780897792425989e+00 -1.214129918999969959e+01 -5.004508299024362117e+06
3.129679700794408825e-01 2.211648092526477538e-02 6.760849579612924209e-01 3.019507986490170381e+00 9.678501014220179943e-01 1.693412325836585186e-01 1.698831661299609941e+00 -1.241458016075193882e+01 -5.004508572305332869e+06
3.097274147679912604e-01 2.292092439868546536e-02 6.678126857687027851e-01 3.108348804151686906e+00 9.760600420300028501e-01 1.430549744226548015e-01 2.251819788069310491e+00 -1.095272881537675858e+01 -5.004507110453987494e+06
2.988842485418438666e-01 2.190353178673216245e-02 6.715090422498546374e-01 3.161815307907144490e+00 9.743022506758433066e-01 1.119637154928152523e-01 2.493370258412341833e+00 -1.511895229946821928e+01 -5.004511276677471586e+06
3.123382395918563037e-01 2.272609398273055248e-02 6.778422230954949113e-01 3.045443155093180199e+00 9.630281082776677160e-01 1.983254946828101328e-01 1.458063425897730525e+00 -1.124662743881344795e+01 -5.004507404352610931e+06
3.125597164604743128e-01 2.223506260144804056e-02 6.714546378406496263e-01 3.046419844915278841e+00 9.725158569031717715e-01 1.862050995742388082e-01 1.544427122122343121e+00 -1.375534791126847267e+01 -5.004509913073083386e+06
3.148709834356089310e-01 2.235410844332268165e-02 6.741809778645331264e-01 3.026089459294951656e+00 9.733806898310867206e-01 1.143046965357834566e-01 2.725769590381107221e+00 -1.174898780975490808e+01 -5.004507906712981872e+06
3.154442928185252071e-01 2.300271650559357686e-02 6.830740760075360019e-01 2.994016601310747205e+00 9.657945688364619752e-01 1.782659466801601589e-01 1.923674394658940301e+00 -1.009815804474055767e+01 -5.004506255883216858e+06
3.029621212225638849e-01 2.218839456603718258e-02 6.687141646846965770e-01 3.143632108937186587e+00 9.706934415593072574e-01 1.669905916903253740e-01 1.627801101625649061e+00 -1.256931036058813334e+01 -5.004508727035532705e+06
3.181354052470454219e-01 2.268216352213541648e-02 6.612381449185974480e-01 3.076884874071046827e+00 9.706691856013091035e-01 1.905246793784602932e-01 1.432843541279067878e+00 -1.051199192460626364e+01 -5.004506669717096724e+06
3.068877787271152568e-01 2.275558569598431016e-02 6.923086242128586587e-01 3.016125724322451518e+00 9.595387694874555340e-01 1.205468149626223173e-01 2.268836462792904740e+00 -9.450100555084645748e+00 -5.004505607825727202e+06
3.123687986965002494e-01 2.258829514413771000e-02 6.659027412256417477e-01 3.095885169751874333e+00 9.670225183439811190e-01 1.730827110707011673e-01 1.474534373599674097e+00 -1.088076247274875641e+01 -5.004507038487644866e+06
2.992135525959664366e-01 2.218312676286549046e-02 6.671378389132553988e-01 3.184320881908264234e+00 9.735131750475740642e-01 1.237421801792921716e-01 2.438378134695975419e+00 -1.256363802030682564e+01 -5.004508721363192424e+06
2.991352994515202868e-01 2.240807675374672722e-02 6.822617675734210518e-01 3.114271796980387919e+00 9.724259717611459797e-01 1.088647997554639257e-01 2.573908372400098621e+00 -1.004256781749427319e+01 -5.004506200292989612e+06
3.072641898582380016e-01 2.218572521413202450e-02 6.711439216709816913e-01 3.108971822227382553e+00 9.667484251025316722e-01 1.418808016177188769e-01 2.399553904985429753e+00 -1.090194564964622259e+01 -5.004507059670821764e+06
3.131946406863347909e-01 2.272402272584420416e-02 7.068687209652888548e-01 2.887057328478785045e+00 9.650522652071864549e-01 1.503930453621535879e-01 2.165893793647107657e+00 -1.253619702346622944e+01 -5.004508693922195584e+06
3.139519154044193572e-01 2.165503820694551773e-02 6.595951731775493432e-01 3.102392217229177795e+00 9.696287321860418418e-01 1.337952284270802483e-01 2.628158219856366884e+00 -1.880864819884300232e+01 -5.004514966373370960e+06
3.062372525392423328e-01 2.242136348172363638e-02 6.685954940690451709e-01 3.138095060658988800e+00 9.656094547151909957e-01 1.583356320863731348e-01 2.105000625817195825e+00 -1.277595936693251133e+01 -5.004508933684539050e+06
3.242131773135251693e-01 2.261052721898575146e-02 6.850735814961371739e-01 2.905705572909061729e+00 9.654643345973131785e-01 1.345339924055166669e-01 2.608684501578938608e+00 -1.274926494993269444e+01 -5.004508906990122050e+06
3.059543449121922554e-01 2.308644674484659071e-02 6.912113541012783191e-01 3.034778152618400338e+00 9.697415131097267826e-01 1.749297786188086512e-01 1.756672237237832945e+00 -1.338959777355194092e+01 -5.004509547322945669e+06
3.179721971284814597e-01 2.215507093694639093e-02 6.744721644031432817e-01 3.002250984416131807e+00 9.642620344234342777e-01 1.897264036924353192e-01 1.578068364684439118e+00 -1.158584071137011051e+01 -5.004507743565883487e+06
3.150400100795800462e-01 2.212090245106816330e-02 6.621443871598622355e-01 3.070909474286676932e+00 9.769272457700246548e-01 1.316510835752398023e-01 2.440517127050332746e+00 -1.268134194426238537e+01 -5.004508839067116380e+06
3.091132056071379530e-01 2.184816740676064073e-02 6.986902081052862590e-01 2.945735907470900194e+00 9.653601484520217824e-01 1.228345577779674791e-01 2.679431867008585932e+00 -2.184175426140427589e+01 -5.004517999479433522e+06
3.109890201722901315e-01 2.196989841805641400e-02 6.582420851107735338e-01 3.131966664238528431e+00 9.751653784599843000e-01 1.835008318884217005e-01 1.582889161217538643e+00 -1.248990234639495611e+01 -5.004508647627518512e+06
2.984053425217211286e-01 2.289375378423458632e-02 7.030490626304871649e-01 3.031102327100188454e+00 9.652826350459638993e-01 1.161240372885838923e-01 2.773661159904849960e+00 -1.122008904069662094e+01 -5.004507377814212814e+06
3.009501585304793503e-01 2.283363631926392176e-02 6.733626364143621146e-01 3.159886281691687060e+00 9.679371166893104839e-01 1.082439894949338566e-01 2.591124830828493764e+00 -1.243466849159449339e+01 -5.004508592393663712e+06
3.112149607213319236e-01 2.217770692393215837e-02 6.619763345595883752e-01 3.114345947656744329e+00 9.670096043034480671e-01 1.717907125517896816e-01 1.627725297740218124e+00 -1.282988359592854977e+01 -5.004508987608768046e+06
2.968584375092714889e-01 2.253655331827135108e-02 7.007848531112792489e-01 3.043784928929076372e+00 9.690915797541697074e-01 1.262090112437410649e-01 2.592204008661850523e+00 -1.089979892782866955e+01 -5.004507057524099946e+06
3.021502066253000662e-01 2.230247701693603007e-02 6.699956796911247237e-01 3.154858904703456535e+00 9.719529404079128021e-01 1.580461925250100652e-01 1.775108989252452751e+00 -1.287131272349506617e+01 -5.004509029037895612e+06
3.079135585683943632e-01 2.235103198516294812e-02 6.656405216754432974e-01 3.129687322365929614e+00 9.761958737358885640e-01 1.573473803757392542e-01 2.131957185289535595e+00 -1.238544185739010572e+01 -5.004508543167029507e+06
2.976346436688197539e-01 2.265097375089878198e-02 7.043503696313718754e-01 3.028385797561464088e+00 9.642970061045267327e-01 1.388917158500218019e-01 2.219127703295910692e+00 -1.002768001519143581e+01 -5.004506185405187309e+06
3.140414129546632016e-01 2.289971038196755154e-02 6.839192350983955837e-01 3.004462273348447621e+00 9.663467075292379027e-01 1.833296383673119756e-01 1.659825708366536645e+00 -1.346522775385528803e+01 -5.004509622952925973e+06
3.192453423881574381e-01 2.264054322843455855e-02 6.610862149202215710e-01 3.064475363816525633e+00 9.715655353286157814e-01 1.351827619238450406e-01 2.368590411074067426e+00 -1.180530176125466824e+01 -5.004507963026933372e+06
3.102582420310544542e-01 2.299942840733393279e-02 6.693591926893270871e-01 3.119747949602438286e+00 9.636058407667991155e-01 1.295832272695083276e-01 2.386162578544289481e+00 -1.291640316508710384e+01 -5.004509074128337204e+06
3.177288350364946279e-01 2.257364481382967414e-02 6.802843274657490724e-01 2.976743806482978982e+00 9.671015688722714998e-01 1.725209588378207037e-01 2.075035149756700115e+00 -1.188410710636526346e+01 -5.004508041832278483e+06
3.019964707323667952e-01 2.326610478258291440e-02 6.935784829018005748e-01 3.047131078503739765e+00 9.831703959826376682e-01 1.628357026294386944e-01 1.963467803744121554e+00 -1.549421789124608040e+01 -5.004511651943063363e+06
3.075125686152713755e-01 2.278352482812558838e-02 7.077229514382467057e-01 2.924963420768500910e+00 9.678214165851480866e-01 1.299733247706187367e-01 2.458352074851733349e+00 -1.145655509177595377e+01 -5.004507614280263893e+06
3.200704790639024022e-01 2.215337994098183494e-02 6.640476676601789752e-01 3.036193135265027543e+00 9.700260990673741368e-01 1.376025013213626469e-01 2.646324681049650351e+00 -1.123514479864388704e+01 -5.004507392869970761e+06
2.952070707584131815e-01 2.234439749280819551e-02 6.911832806351532188e-01 3.103060553577377867e+00 9.674011502516081107e-01 1.122647874483329034e-01 2.361381028527038239e+00 -1.189716179482638836e+01 -5.004508054886966944e+06
3.122416245785787914e-01 2.284177066085026422e-02 6.842933800303639957e-01 3.010670660555620159e+00 9.651888117065425821e-01 1.064819851203373524e-01 2.818219630432658995e+00 -1.083892947994172573e+01 -5.004506996654652059e+06
3.074668248435783457e-01 2.268171306299982329e-02 6.677763554018615322e-01 3.124755809752898461e+00 9.713990906459830654e-01 1.583905821511355505e-01 1.454094023009718128e+00 -1.169969440251588821e+01 -5.004507857419574633e+06
3.092287946972469004e-01 2.236402324276748343e-02 6.813388557580906113e-01 3.036139597494435183e+00 9.743041373309979658e-01 1.192604311905329784e-01 2.766684225534909558e+00 -1.138847726956009865e+01 -5.004507546202441677e+06
3.065524041910338005e-01 2.290847280218335016e-02 6.599538480112119299e-01 3.186850170640439295e+00 9.719775666203155362e-01 1.226227019671290996e-01 2.376817324289989486e+00 -1.147541793249547482e+01 -5.004507633143104613e+06
3.145902217854862348e-01 2.244227299929235295e-02 6.647274135059341171e-01 3.080195926266878104e+00 9.701684044510930915e-01 1.885788105904433465e-01 1.257938265667284838e+00 -1.132640457432717085e+01 -5.004507484129746445e+06
3.236430404975694231e-01 2.268239792256535048e-02 6.791917895123601445e-01 2.938621138186120696e+00 9.709860302597398407e-01 1.433580819807669382e-01 2.375383195173744966e+00 -1.079993782751262188e+01 -5.004506957662999630e+06
3.041780579515907523e-01 2.305141562273510525e-02 6.776047215241943755e-01 3.107070604219994259e+00 9.739459615464474140e-01 1.339572757049944940e-01 2.367089435376701800e+00 -1.263550543505698442e+01 -5.004508793230607174e+06
3.221243044950177770e-01 2.265367714332755869e-02 6.785041309463901715e-01 2.958598588829285170e+00 9.659905658210237167e-01 1.827581797647614970e-01 1.948352521834787687e+00 -1.072386173158884048e+01 -5.004506881586903706e+06
3.193296421776689598e-01 2.216531554282236485e-02 6.597224905636742687e-01 3.064733692009043775e+00 9.684809994956540269e-01 1.255058286885191166e-01 2.370305138189046978e+00 -1.234330827556550503e+01 -5.004508501033447683e+06
3.161053943702084035e-01 2.259610677881719598e-02 6.548285599410414992e-01 3.129808903808841691e+00 9.682673748994563567e-01 1.525429151303276942e-01 1.965176992900600439e+00 -1.097872311249375343e+01 -5.004507136448284611e+06
3.245209554733856083e-01 2.220522150793155514e-02 6.784906980528188081e-01 2.922884716616911405e+00 9.697331650907153877e-01 1.755326783844515237e-01 1.955001594116815511e+00 -1.118281130585819483e+01 -5.004507340536477976e+06
3.188795315542052311e-01 2.234542606992474117e-02 6.551917031214407050e-01 3.091865417107974245e+00 9.749688784351380200e-01 1.966760418697270918e-01 1.521629585198825296e+00 -1.124934488255530596e+01 -5.004507407070054673e+06
2.997427175081910367e-01 2.220382763977574864e-02 6.832611196060672798e-01 3.102474345967339175e+00 9.647490258400099883e-01 1.148210907800228942e-01 2.608784249694735990e+00 -9.845286684110760689e+00 -5.004506003011856228e+06
3.190118879453015532e-01 2.264001814471566787e-02 6.701726888140547844e-01 3.020585971704059958e+00 9.721762999142234962e-01 1.993528992421871315e-01 1.516701581497165385e+00 -1.077409032918512821e+01 -5.004506931815501302e+06
3.033320747913569870e-01 2.218213534827486941e-02 6.954581155509531598e-01 3.010410302185547060e+00 9.651214033182382579e-01 9.861044433848631385e-02 2.967501383453132746e+00 -1.111948624253273010e+01 -5.004507277211414650e+06
3.033306472506563933e-01 2.260555123581854675e-02 6.680256199599305944e-01 3.167881946913510660e+00 9.681074246585547050e-01 1.491787091895959705e-01 2.126841740187329854e+00 -1.193733633495867252e+01 -5.004508095061507076e+06
3.101923887461862095e-01 2.281951224914031962e-02 6.719023298836929170e-01 3.094436287872439628e+00 9.647230038747112157e-01 1.873129993323237041e-01 1.238822169835540166e+00 -1.195571980625391006e+01 -5.004508113444978371e+06
3.052275910235531242e-01 2.238554292683456182e-02 6.657026579115763454e-01 3.151538768328535411e+00 9.727580002351855493e-01 1.614764433742339467e-01 1.933637566257559115e+00 -9.314695304259657860e+00 -5.004505472420476377e+06
3.150816094420312297e-01 2.159304621209913802e-02 6.727825002217655559e-01 3.021010212003923279e+00 9.649735739071649832e-01 1.459907914360329961e-01 2.340213802317652636e+00 -9.616268850862979889e+00 -5.004505773994022980e+06
3.179043813690329845e-01 2.279324085384141357e-02 6.722265125027609978e-01 3.024383903815992980e+00 9.722245040351062961e-01 1.099336895334626085e-01 2.892790764193890141e+00 -1.248860110901296139e+01 -5.004508646326281130e+06
3.186725297183879979e-01 2.279663568357069570e-02 6.864212083301602929e-01 2.948932424709843847e+00 9.664416663893257153e-01 1.179597985307538899e-01 2.795582335626728643e+00 -1.158369794674217701e+01 -5.004507741423118860e+06
2.967130758520792888e-01 2.178168886886453631e-02 6.748186187546183490e-01 3.158423125136578413e+00 9.801941081633471775e-01 1.648828887748960970e-01 1.710004240104945339e+00 -3.266653135977685452e+01 -5.004528824256531894e+06
3.183135320441020100e-01 2.232917517293765350e-02 6.674303308884874664e-01 3.033006242914339623e+00 9.722917407115041488e-01 1.672771263587189416e-01 2.252267829149143807e+00 -1.155020068306475878e+01 -5.004507707925855182e+06
3.053189779811319449e-01 2.282528255953483742e-02 6.797823365227068093e-01 3.082648361853004282e+00 9.695248821451709631e-01 1.373139323816083834e-01 2.023765149662429152e+00 -1.063644967321306467e+01 -5.004506794174845330e+06
2.995588523598497477e-01 2.298368511671753170e-02 6.857892007646011479e-01 3.114700251320126512e+00 9.666337824201584050e-01 1.653913316190098737e-01 1.663306365482545068e+00 -1.120621985010802746e+01 -5.004507363945022225e+06
3.042293181659744827e-01 2.285999506650674556e-02 7.012873235044375653e-01 2.986965770065304504e+00 9.723076310977305514e-01 1.393337008905359831e-01 2.279614631171051009e+00 -1.148936563823372126e+01 -5.004507647090810351e+06
3.189991072253252624e-01 2.296390852029389987e-02 6.729268189452297655e-01 3.006344191499220386e+00 9.762400601336285177e-01 1.674068217821285121e-01 1.599804197248664295e+00 -1.145460360404103994e+01 -5.004507612328776158e+06
3.106060407217452468e-01 2.222584148709576615e-02 6.728332571422146469e-01 3.062225291936671034e+00 9.715583521754241891e-01 1.968870760417291699e-01 1.271689067876804913e+00 -1.050196088477969170e+01 -5.004506659686056897e+06
3.042976143029586522e-01 2.264690182152072698e-02 6.961528487341331894e-01 3.004281704994428814e+00 9.689758091067617318e-01 1.883643444486642338e-01 1.434169519259081760e+00 -1.179400240071117878e+01 -5.004507951727572829e+06
3.100664943301053023e-01 2.321811082491482756e-02 6.727804634488527835e-01 3.102490479881137020e+00 9.724079598038741779e-01 1.378307187802347844e-01 2.488021529924350439e+00 -1.293860374484211206e+01 -5.004509096328916959e+06
3.123340756479169866e-01 2.246191847414068590e-02 6.666470462208613501e-01 3.082133177755878251e+00 9.739370392418442712e-01 1.752031130954145866e-01 1.284321440889714339e+00 -1.147489192150533199e+01 -5.004507632617093623e+06
3.247657808763191323e-01 2.232902959650718416e-02 6.613116718991387533e-01 3.015332707013369973e+00 9.680903118228749715e-01 1.431483163845852502e-01 2.286199581721391816e+00 -1.190768275875598192e+01 -5.004508065407930873e+06
3.092171079688366131e-01 2.239488777273959327e-02 6.766753869442897473e-01 3.066456376466236033e+00 9.677146687057485153e-01 1.802764031438328640e-01 1.888049798273202740e+00 -1.202544338814914227e+01 -5.004508183168560266e+06
3.128448592989812593e-01 2.214964606654520538e-02 6.735756857062945580e-01 3.044876161795103897e+00 9.700387337844945668e-01 1.823213129726664050e-01 1.692788694483907008e+00 -1.320320632029324770e+01 -5.004509360931492411e+06
3.018067472910019866e-01 2.200026818933719860e-02 6.747738102263467486e-01 3.129148000900096704e+00 9.637296154747799770e-01 1.594369080288906559e-01 1.685653386341434690e+00 -1.126072468329221010e+01 -5.004507418449855410e+06
3.088765689836963091e-01 2.225391070327824988e-02 6.804130073440928239e-01 3.033233125590216961e+00 9.690606627192612788e-01 1.314963029464319977e-01 2.283422310006328004e+00 -1.264653609041124582e+01 -5.004508804261262529e+06
3.122332423600617801e-01 2.246330861878349447e-02 6.900782116372259356e-01 2.961567037996197804e+00 9.708523046111567911e-01 1.504295260876946649e-01 1.834585025378582479e+00 -1.202766088116914034e+01 -5.004508185386053286e+06
3.087159777049403586e-01 2.284405054145029548e-02 6.671203871877637859e-01 3.125842056965582927e+00 9.718727677439457091e-01 1.906677191253081105e-01 1.297640603402776094e+00 -1.072601035423576832e+01 -5.004506883735526353e+06
2.974822003449017482e-01 2.246446660336319512e-02 6.705298516046341861e-01 3.187153925481263084e+00 9.747966211624207178e-01 1.398662401782595488e-01 1.815590025994887391e+00 -1.190333450585603714e+01 -5.004508061059677973e+06
3.167818176441824507e-01 2.303442772639953395e-02 6.633126173732081243e-01 3.088663827117535732e+00 9.735990584741518461e-01 1.697420834528122757e-01 1.837874623321368972e+00 -1.043703264929354191e+01 -5.004506594757821411e+06
3.094691938885720806e-01 2.213435256569575710e-02 6.662805410629609737e-01 3.107605147638832666e+00 9.667274685218133490e-01 1.646139554697660934e-01 2.030295188303364640e+00 -1.228148045483976603e+01 -5.004508439205626957e+06
3.168937679889854975e-01 2.276645370401612217e-02 6.945481124193284561e-01 2.925260623387828662e+00 9.640369673266379058e-01 1.623340094136338507e-01 2.102029677088673942e+00 -1.196601796243339777e+01 -5.004508123743134551e+06
3.053669306767671787e-01 2.252010120494931170e-02 6.986962642813641100e-01 2.976041595980903232e+00 9.700408831880780181e-01 1.472436915007209191e-01 1.892412584001547771e+00 -1.169378007389605045e+01 -5.004507851505246013e+06
