# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: WL+XC+GC
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: bacco (1)
#         #   - Galaxy Bias Model: bacco (2)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: bacco (3)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - sigma8: 0.83
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - b1_1: 1.239
#             #       - b1_2: 1.378
#             #       - b1_3: 1.525
#             #       - b1_4: 1.677
#             #       - b1_5: 1.832
#             #       - b2_1: 0.0
#             #       - b2_2: 0.0
#             #       - b2_3: 0.0
#             #       - b2_4: 0.0
#             #       - b2_5: 0.0
#             #       - b1L_1: 0.239
#             #       - b1L_2: 0.378
#             #       - b1L_3: 0.525
#             #       - b1L_4: 0.677
#             #       - b1L_5: 0.832
#             #       - b2L_1: 0.46036128
#             #       - b2L_2: 0.4845956
#             #       - b2L_3: 0.5480625
#             #       - b2L_4: 0.65459134
#             #       - b2L_5: 0.80604922
#             #       - bs2L_1: 0.0
#             #       - bs2L_2: 0.0
#             #       - bs2L_3: 0.0
#             #       - bs2L_4: 0.0
#             #       - bs2L_5: 0.0
#             #       - blaplL_1: 0.0
#             #       - blaplL_2: 0.0
#             #       - blaplL_3: 0.0
#             #       - blaplL_4: 0.0
#             #       - blaplL_5: 0.0
#             #       - log10Mc_bc: 13.8
#             #       - eta_bc: -0.3
#             #       - beta_bc: -0.22
#             #       - log10Mz0_bc: 10.5
#             #       - thetaout_bc: 0.25
#             #       - thetainn_bc: -0.86
#             #       - log10Minn_bc: 12.4
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - sigma8_cb: 0.83
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: bacco (1)
#         #   - Galaxy Bias Model: bacco (2)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: bacco (3)
#         #   - Parameter priors:
#         
#            #       - Omega_m: 0.31
#            #       - Ombh2: 0.02268
#            #       - h: 0.68
#            #       - sigma8: 0.83
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#            #       - b1L_1: 0.239
#            #       - b1L_2: 0.378
#            #       - b1L_3: 0.525
#            #       - b1L_4: 0.677
#            #       - b1L_5: 0.832
#            #       - b2L_1: 0.46036128
#            #       - b2L_2: 0.4845956
#            #       - b2L_3: 0.5480625
#            #       - b2L_4: 0.65459134
#            #       - b2L_5: 0.80604922
#            #       - bs2L_1: 0.0
#            #       - bs2L_2: 0.0
#            #       - bs2L_3: 0.0
#            #       - bs2L_4: 0.0
#            #       - bs2L_5: 0.0
#            #       - blaplL_1: 0.0
#            #       - blaplL_2: 0.0
#            #       - blaplL_3: 0.0
#            #       - blaplL_4: 0.0
#            #       - blaplL_5: 0.0
#            #       - log10Mc_bc: [9.0,15.0]
#            #       - eta_bc: [-0.69,0.69]
#            #       - beta_bc: [-1.0,0.69]
#            #       - log10Mz0_bc: [9.0,13.0]
#            #       - thetaout_bc: [0.0,0.47]
#            #       - thetainn_bc: [-2.0,-0.52]
#            #       - log10Minn_bc: [9.0,13.5]
#         ##############################################################
#              log10Mc_bc          eta_bc          beta_bc          log10Mz0_bc          thetaout_bc          thetainn_bc          log10Minn_bc        log_w   log_l
1.425540494475910869e+01 -4.922237354980003587e-01 -4.060583839373184123e-01 1.025590286471039647e+01 1.484758585900196326e-01 -1.867874147734554402e+00 9.563592582054944558e+00 -9.553659474477171898e+00 -6.018754442155274563e+06
1.363201993348284802e+01 -4.398404593433340448e-01 -9.474894198896405273e-01 1.034211567134608600e+01 1.386047356240954487e-01 -1.083928013191267414e+00 9.899259108366480930e+00 -9.575915408320724964e+00 -6.018754464411208406e+06
1.378049398604022535e+01 -3.851358798533681127e-01 -4.914608105898778945e-01 9.191337363398158544e+00 3.386306822114036330e-01 -1.246021390038927201e+00 1.273829186134440050e+01 -9.761081456206738949e+00 -6.018754649577256292e+06
1.346097606986508666e+01 -3.689334874834405698e-01 -8.096280168143850098e-01 9.116015757252625917e+00 3.236141827295341833e-01 -1.280898918345588777e+00 1.269866142204735482e+01 -1.655558638460934162e+01 -6.018761444082184695e+06
1.434890415278344733e+01 -5.059174986787102757e-01 -3.011751720488530237e-01 1.081907492967095230e+01 2.751519578557802825e-01 -1.969260998658167505e+00 1.020105847043929614e+01 -1.548289817385375500e+01 -6.018760371393973939e+06
1.349607957011497916e+01 -4.013537624382638724e-01 -8.864571711099867857e-01 9.415851147916530550e+00 2.869560441379036542e-01 -1.096885104527251187e+00 9.417959374622101976e+00 -9.894455239176750183e+00 -6.018754782951039262e+06
1.370865370089166824e+01 -3.336366585604380597e-01 -6.925425317494999788e-01 1.197122678801912343e+01 3.005069960603898305e-01 -5.390246874131410237e-01 1.303095105246434571e+01 -9.124339160509407520e+00 -6.018754012834960595e+06
1.223474065912267328e+01 -1.581919117948705766e-01 -8.564308319738894726e-01 9.303034858423073317e+00 2.850238799253415611e-01 -5.767758392813062684e-01 1.244670363661900403e+01 -9.288798973895609379e+00 -6.018754177294773981e+06
1.414910940268426387e+01 -4.585142272576873679e-01 -5.501890857353208819e-02 1.048882826642314647e+01 2.353405654850584394e-01 -1.581136331919755778e+00 1.074684621377886273e+01 -9.163979775272309780e+00 -6.018754052475575358e+06
1.392825396804748728e+01 -3.259609493630865606e-01 -1.535204592884076291e-01 1.064201894415397298e+01 3.859258043966313778e-01 -1.181633761802997284e+00 1.288685821254853536e+01 -9.821111395023763180e+00 -6.018754709607195109e+06
1.456679716067094432e+01 -4.422566772976069815e-01 -9.842291974049954817e-02 1.267744511588692546e+01 7.483283077786365145e-02 -1.348555675614228289e+00 9.292425883170526646e+00 -9.840695834718644619e+00 -6.018754729191634804e+06
1.378584092860180732e+01 -2.876703231266971583e-01 -2.894409756744377171e-01 1.073951294111971677e+01 2.290209384946327587e-01 -9.477583274288547965e-01 1.229584206158062898e+01 -8.647190302610397339e+00 -6.018753535686102696e+06
1.366157967323003675e+01 -4.570225062425262719e-01 -9.845299106231333308e-01 1.071063380353337458e+01 1.383373398101316043e-01 -1.078128519499459870e+00 1.104396948010212043e+01 -9.596304006874561310e+00 -6.018754484799806960e+06
1.433903998112364775e+01 -4.591572389259379605e-01 -7.740393652027421911e-01 1.118173918081071250e+01 1.717416398108654874e-01 -1.289471465831699692e+00 1.035456421342970046e+01 -9.394216577522456646e+00 -6.018754282712377608e+06
1.448622144070446538e+01 -4.980489052266903749e-01 -1.334466101228144463e-01 1.222635852149856106e+01 1.488104441533121547e-01 -1.635081768956060166e+00 1.296562724430101099e+01 -1.000450493674725294e+01 -6.018754893000736833e+06
1.445030741901863713e+01 -4.087196355549035931e-01 -3.293924402102345050e-01 1.219292128332251757e+01 4.141099364497592417e-01 -1.303283442310732010e+00 1.091847273596802381e+01 -1.022874039504677057e+01 -6.018755117236195132e+06
1.358716629134121234e+01 -3.443666123109411781e-01 -3.798632670463365502e-01 9.785811569446511982e+00 8.939239508188143168e-02 -6.393831217731964500e-01 1.183823099049783600e+01 -9.523733238689601421e+00 -6.018754412229038775e+06
1.370627050050801543e+01 -1.053474018666900047e-01 -1.425289660547702786e-01 1.104572074195566067e+01 1.613123783668716504e-01 -6.329398366844791735e-01 1.220888808308748885e+01 -9.342694210819900036e+00 -6.018754231190010905e+06
1.268221672890596174e+01 -3.111715560014089998e-01 -9.226844677434331565e-01 9.680165277377625443e+00 2.704093753228725139e-01 -6.723795357843178611e-01 9.743475010541594372e+00 -9.612011819146573544e+00 -6.018754500507619232e+06
1.347197706189163924e+01 -4.272644495339965043e-01 -8.730668589515038214e-01 1.079353668804734312e+01 4.682732221311388110e-01 -1.255734481503558930e+00 1.266399851713530289e+01 -1.095916609186679125e+01 -6.018755847661891952e+06
1.421365366555251697e+01 -4.092743474448408691e-01 -4.532604111859633855e-01 1.198513719704239300e+01 1.532463108828860388e-01 -1.074452837443775399e+00 1.186171025319326588e+01 -9.481934695504605770e+00 -6.018754370430495590e+06
1.431332201071971966e+01 -3.426071338793633125e-01 -1.327933265377327920e-01 1.232750162055097931e+01 3.642573024372717794e-01 -1.098122072890886258e+00 1.010300019530481919e+01 -9.911793521605432034e+00 -6.018754800289321691e+06
1.411705483761589797e+01 -4.518061292958330810e-01 -3.124626428448553650e-01 1.124330447708355329e+01 2.406500967804207081e-01 -1.259232018265482811e+00 9.299992827408443574e+00 -9.952505693770945072e+00 -6.018754841001493856e+06
1.346903330833732682e+01 -1.224866080146104208e-01 -4.003265283542924990e-01 1.133409556799754370e+01 9.627424599157517748e-02 -5.564790265233787725e-01 1.173091670117203122e+01 -9.359019580297172070e+00 -6.018754247515380383e+06
1.453944501109689824e+01 -4.840392968173309884e-01 -5.774826951497342709e-01 1.147901273766498420e+01 3.176909589674708351e-02 -1.661002408026177601e+00 9.653399741561063507e+00 -9.177820564247667789e+00 -6.018754066316364333e+06
1.305982154691929154e+01 -1.751593754267234404e-01 -5.266771651785213670e-01 1.075048630279511030e+01 4.999974761188570593e-02 -5.202259761099239377e-01 9.638667437328722443e+00 -inf -inf
1.335159126499178583e+01 -3.381298881973780479e-01 -5.937550017050807760e-01 9.482514088692077792e+00 2.679047285135109924e-01 -9.619727444609504907e-01 1.307799137558435376e+01 -1.072368042916059494e+01 -6.018755612176229246e+06
1.363155665747232703e+01 -1.716750254913641527e-01 -1.932896830520915987e-01 9.412594063372395681e+00 3.668208454533560814e-01 -6.341944037057509753e-01 1.301006491912774266e+01 -9.095554442144930363e+00 -6.018753984050242230e+06
1.373474847623320727e+01 -4.322162581608341991e-01 -9.506924107437126903e-01 1.073079354666349339e+01 4.708549454512061042e-03 -1.793173469065743930e+00 1.342062406720680556e+01 -9.416007247753441334e+00 -6.018754304503047839e+06
1.358616276035359505e+01 -8.981467694786071654e-02 -1.545799608176763318e-01 9.991603497988439386e+00 2.912508290576472647e-01 -6.908818292452587606e-01 1.340173876251698459e+01 -9.070505081675946712e+00 -6.018753959000881761e+06
1.386451770629858338e+01 -3.813266004617785754e-01 -7.569992808987733302e-01 1.143620112767700014e+01 1.933130001509401341e-01 -9.077727371941859413e-01 9.215819167155858693e+00 -9.032444861717522144e+00 -6.018753920940661803e+06
1.335147615041518065e+01 -3.697069801610051165e-01 -8.523898403874080598e-01 1.081180302664953530e+01 3.603359425896193735e-01 -9.292588043219607297e-01 1.017266769752943745e+01 -9.341552781872451305e+00 -6.018754230048581958e+06
1.350860054358543394e+01 -2.421861478386888589e-01 -4.134244115849290413e-01 1.113761389096301713e+01 2.098499703113261561e-01 -6.100527517905804942e-01 1.025239903624469662e+01 -9.731784488074481487e+00 -6.018754620280288160e+06
1.362660018472575096e+01 -1.869068231525677914e-01 -9.446858082531495171e-02 1.065944369481655762e+01 1.763173727191768292e-01 -5.489174627561703712e-01 1.332243728714454889e+01 -9.203188379295170307e+00 -6.018754091684179381e+06
1.422665992944214963e+01 -4.158402097838515554e-01 -5.086190620050103917e-01 1.100909434594854552e+01 3.716435773189257774e-01 -1.617217171521534214e+00 1.206752318230383203e+01 -9.470761627890169621e+00 -6.018754359257427976e+06
1.272749224814999636e+01 -4.117621097222605164e-01 -9.364972188451740065e-01 9.510168151442893958e+00 3.021824032649038094e-01 -7.761411485748244132e-01 1.211183670496583353e+01 -1.070391780976206064e+01 -6.018755592413609847e+06
1.382191915898488332e+01 -4.884894435407125535e-01 -9.221576179491711711e-01 9.059483093306866408e+00 1.253802401903050812e-01 -1.026309039682735680e+00 1.040506347356680372e+01 -9.625275532715022564e+00 -6.018754513771332800e+06
1.366622643880612387e+01 -4.146413829975346688e-01 -8.959969718146945095e-01 1.084594319854387834e+01 3.307527816385512076e-01 -9.063177932720576369e-01 1.133307566897886609e+01 -9.773126028478145599e+00 -6.018754661621828564e+06
1.405554667414492620e+01 -3.928287265525319816e-01 -1.266379314889285457e-01 1.122894091160392271e+01 4.621823272539520300e-01 -9.750735508731909196e-01 1.080007697198458594e+01 -1.162494068406522274e+01 -6.018756513436484151e+06
1.426193113561720871e+01 -3.849101925596558615e-01 -5.445473544650174524e-01 1.215291440522357114e+01 3.226519954062802564e-01 -7.399845719020587964e-01 9.571854951701014969e+00 -9.697814324870705605e+00 -6.018754586310124956e+06
1.369633159714721415e+01 -3.052165552603879339e-01 -4.370117047783572684e-01 1.100186469603716155e+01 9.561190314587145189e-02 -6.539561342420232570e-01 1.040336398360961567e+01 -9.134633748792111874e+00 -6.018754023129548877e+06
1.328407567424312319e+01 -3.350794128417999285e-01 -9.418894621977613735e-01 9.206605501767597843e+00 1.714698335451407540e-01 -1.083812787850814807e+00 1.142576833586250551e+01 -1.060449381638318300e+01 -6.018755492989616469e+06
1.432873524677017940e+01 -4.880299853840423530e-01 -6.729855139957038324e-01 9.777348632803310124e+00 3.144312693814705351e-01 -1.975796208410497634e+00 1.207569321831318376e+01 -9.309631855227053165e+00 -6.018754198127655312e+06
1.346645272803888993e+01 -1.616683773839333593e-01 -3.539071966220443954e-01 9.876239679166076257e+00 4.384645316230471046e-01 -5.998250621739225075e-01 1.198609438790546200e+01 -1.589529194869101048e+01 -6.018760783787748776e+06
1.335791593876438732e+01 -3.913205493206805552e-01 -8.718817885307781346e-01 1.000727227466176039e+01 4.594250333956485521e-01 -1.303744827393915617e+00 1.232303779274505651e+01 -1.810152487363666296e+01 -6.018762990020673722e+06
1.421759799412994241e+01 -4.481628914407400632e-01 -8.368981373180545136e-01 9.684218720661647239e+00 2.857032761895850030e-03 -1.534867249709319870e+00 9.772868452209943158e+00 -1.016232698690146208e+01 -6.018755050822786987e+06
1.430306851189432749e+01 -4.633233237802836246e-01 -7.812574202802168299e-01 1.048683711760108039e+01 1.412503197673797006e-01 -1.878927415302449333e+00 1.241286248063345710e+01 -9.211588780395686626e+00 -6.018754100084580481e+06
1.425991343516760423e+01 -4.282989062404459202e-01 -2.127512033900279542e-01 1.070933790771305283e+01 3.678867964829016235e-01 -1.990085960039817303e+00 1.049635092813907988e+01 -9.735454605892300606e+00 -6.018754623950405978e+06
1.452572919051458555e+01 -5.013683159614306106e-01 1.736720686708854711e-01 1.277489850606157162e+01 3.260440547826615187e-01 -1.332634447294108293e+00 1.077578046371518639e+01 -1.003567738365381956e+01 -6.018754924173183739e+06
1.357816735310863621e+01 -3.126361026862585213e-01 -4.730341074286084080e-01 1.055270561634930004e+01 1.967419168456795986e-01 -8.296125965863438978e-01 1.073654442670014397e+01 -1.027395519148558378e+01 -6.018755162450991571e+06
1.453696398070733586e+01 -4.723636899659144905e-01 -4.895697558359192181e-01 1.163358408311376557e+01 2.270099323909264277e-01 -1.630611423759696033e+00 1.110170655633287495e+01 -9.545169888995587826e+00 -6.018754433665689081e+06
1.394391474066834924e+01 -4.520540291777925268e-01 -9.608522071510089413e-01 1.018201366222954007e+01 4.182478919320499755e-01 -1.152499743597825255e+00 9.593793741923011709e+00 -9.268125449307262897e+00 -6.018754156621249393e+06
1.375573240366897210e+01 -3.728800354287347130e-01 -7.631760620055278999e-01 1.089829857157322834e+01 4.374683445428857453e-01 -1.038139019289050058e+00 9.493435382615970752e+00 -9.911833400838077068e+00 -6.018754800329200923e+06
1.392356568852240883e+01 -4.524638680386953160e-01 -9.219853702681455321e-01 1.110391199580059407e+01 3.892051742393216052e-01 -9.666089344254007454e-01 1.035952033446788967e+01 -9.935991583392024040e+00 -6.018754824487383477e+06
1.399902475849069106e+01 -3.053867825965156380e-01 -5.227973747784784297e-01 1.223325639924860830e+01 1.032423109205302808e-02 -7.594939472739627995e-01 1.256872441679152352e+01 -9.079322808422148228e+00 -6.018753967818608508e+06
1.404325935144796489e+01 -4.262675144307768171e-01 -7.620944056206598871e-01 9.031832366157777514e+00 1.282090827810184464e-01 -1.564138976806268344e+00 1.208177251598405988e+01 -9.287576510570943356e+00 -6.018754176072310656e+06
1.268915109039668465e+01 -2.583453362854796209e-01 -7.716552975403208059e-01 9.627013536962270024e+00 3.714587573375862650e-01 -7.270350951575703657e-01 1.205484684850482857e+01 -1.040114020835608244e+01 -6.018755289636008441e+06
1.389384990437953604e+01 -3.694013600342714310e-01 -6.677581764709247247e-01 1.023857144550503584e+01 2.214404751285506123e-01 -1.129801020165919878e+00 1.022824746576956834e+01 -1.003313867282122374e+01 -6.018754921634472907e+06
1.428842515369586508e+01 -4.447843277914521054e-01 2.122972985470328311e-02 1.201660478002114552e+01 2.370967677542669960e-01 -1.159309267708558355e+00 1.216071615792465721e+01 -9.914579180069267750e+00 -6.018754803074980155e+06
1.431857871878248289e+01 -4.265037994159076584e-01 -8.226813653630833389e-01 1.226958790946876832e+01 1.918854433689856087e-01 -7.188041944985354981e-01 1.211068251772783100e+01 -1.022411032393574715e+01 -6.018755112606124021e+06
1.456373823132329370e+01 -4.825108693772686141e-01 -6.429221770277229187e-01 1.178146251436743874e+01 4.361672326750392070e-01 -1.546673801404635284e+00 1.240528638243598536e+01 -9.434401712380349636e+00 -6.018754322897512466e+06
1.445840987869594230e+01 -4.239270358075194478e-01 -3.972925061561316529e-02 1.297312758549287182e+01 1.506631044161239052e-01 -6.548457613226159602e-01 1.175204296899421408e+01 -1.017289608065038919e+01 -6.018755061391880736e+06
1.271250753819270685e+01 -3.803485175028791243e-01 -8.357835109747826507e-01 9.131208690390231197e+00 3.892830502406163240e-01 -5.511772874656422072e-01 1.120478808254627801e+01 -9.887160741724073887e+00 -6.018754775656541809e+06
1.391257826085455385e+01 -3.611152503518207380e-01 -5.495616527371972593e-01 1.199433804590545449e+01 2.918278042605858547e-01 -5.260735729708267971e-01 1.297263166476458451e+01 -9.383169812150299549e+00 -6.018754271665612236e+06
1.258615523744834519e+01 -2.015811834064040187e-01 -8.120425574554680503e-01 1.048150415215881992e+01 3.047746775543347733e-02 -8.334674959385175441e-01 1.341188076145167685e+01 -8.834137695841491222e+00 -6.018753722633495927e+06
1.375633830408205327e+01 -2.504420576137699195e-01 -3.605886208943523963e-01 1.058328950854084560e+01 2.020093568739377565e-01 -7.914481103784274385e-01 9.063911187388924873e+00 -9.627357566729187965e+00 -6.018754515853366815e+06
1.419300749048113630e+01 -4.330008882330809716e-01 1.824197267481064699e-03 1.133463953344891806e+01 4.535378980658791859e-01 -1.489976807046684115e+00 1.232676225443485407e+01 -9.213472387753427029e+00 -6.018754101968187839e+06
1.287991746542748928e+01 -2.468180395423285600e-01 -7.913490526341474540e-01 9.131945253632309800e+00 4.259458221592742899e-01 -8.451063183322400363e-01 1.177629102107913184e+01 -9.300218828022480011e+00 -6.018754188714628108e+06
1.330526270436593528e+01 -3.775603040490443929e-01 -8.661698088173862553e-01 1.023304370437732302e+01 3.358688822490673020e-01 -7.894657695203324277e-01 1.061905223356892947e+01 -9.941875555552542210e+00 -6.018754830371355638e+06
1.334797539767383334e+01 -3.207883934183176078e-01 -6.705423813717663606e-01 9.260612951761485689e+00 1.111962675645419563e-01 -1.302383729134500845e+00 1.340136096783469810e+01 -1.101863074395805597e+01 -6.018755907126544043e+06
1.413520985917272910e+01 -4.518767251067790092e-01 -6.176896121860231403e-02 9.238423645595418066e+00 4.021150928826285886e-01 -1.596677418712580510e+00 1.176163428424079349e+01 -1.041840046178549528e+01 -6.018755306896261871e+06
1.345217865269387403e+01 -3.646541785788608991e-01 -8.498756076489417666e-01 1.146565592608681072e+01 4.058363482103997111e-01 -7.244801119540360546e-01 1.179157125641398451e+01 -9.229439512826502323e+00 -6.018754117935312912e+06
1.255420391737391128e+01 -3.998225185346171995e-01 -9.769313523144254052e-01 1.008810912453979824e+01 1.462779765684186772e-01 -5.933945408233534113e-01 1.002329756676041939e+01 -9.631905161775648594e+00 -6.018754520400961861e+06
1.388292737711282854e+01 -3.671172246406213535e-01 -7.447789409480485290e-01 1.119926948243937836e+01 2.051486826012461073e-01 -1.313038588887762703e+00 1.326025659049251004e+01 -9.217331473715603352e+00 -6.018754105827273801e+06
1.319392803555489735e+01 -3.690310185372621676e-01 -8.499763119416051671e-01 9.712096959473676350e+00 5.938367438434648260e-02 -1.111403990084276483e+00 1.210833638622229635e+01 -9.424327443353831768e+00 -6.018754312823243439e+06
1.338338406162108640e+01 -4.090448513992760438e-01 -9.749569901329855348e-01 9.533303124094874903e+00 1.742911638966437859e-01 -1.097950546670049654e+00 9.130130880366513324e+00 -1.675787583459168673e+01 -6.018761646371634677e+06
1.332351610194964664e+01 -3.325010152265863161e-01 -7.507586065419702415e-01 9.815498206834538664e+00 3.743634170461221378e-01 -1.114917257403751805e+00 1.254930172449606118e+01 -1.816968527995049953e+01 -6.018763058181080036e+06
1.420282867486348799e+01 -4.601021093205215351e-01 -2.992701605997550862e-01 1.041484963295102872e+01 7.319936435065167724e-02 -1.932619910153650089e+00 1.080191461594562696e+01 -9.072051514871418476e+00 -6.018753960547314957e+06
1.258604492054104540e+01 -2.070107514349258659e-01 -8.858617204950256507e-01 1.135657707823085261e+01 1.054275089241741431e-01 -5.958465748721122335e-01 1.307528915519499613e+01 -9.032065856270492077e+00 -6.018753920561656356e+06
1.447803321233268115e+01 -5.052210209775689354e-01 -3.074442117455561396e-01 1.184967367448818365e+01 4.264932492376909412e-01 -1.675218551423121482e+00 9.759845466500188138e+00 -9.271411164663732052e+00 -6.018754159906964749e+06
1.347117385427656977e+01 -4.322232507559168324e-01 -9.740468628277305640e-01 1.135160748655270524e+01 4.295963867560423366e-01 -1.086504777660596055e+00 1.333828839563571123e+01 -9.341409732587635517e+00 -6.018754229905532673e+06
1.431030959824556170e+01 -4.825608775837881836e-01 -3.365306074633503952e-01 1.191236324675519498e+01 1.976160476637399965e-01 -1.101902480054990363e+00 1.157054349886709943e+01 -9.670537198893725872e+00 -6.018754559032998979e+06
1.306083778523993288e+01 -2.325981287670362274e-01 -7.599224063177779653e-01 1.109209050763854343e+01 1.800084155305820277e-01 -5.249484515489859504e-01 9.862641817700312785e+00 -9.449465068988502026e+00 -6.018754337960869074e+06
1.436270711887482143e+01 -4.858545832901137729e-01 -5.742663309329526511e-01 1.154370562807430112e+01 3.404048953511207842e-01 -1.205711021596155952e+00 1.063486554027095643e+01 -9.638522231020033360e+00 -6.018754527018031105e+06
1.353876395203491434e+01 -3.829853056652034460e-01 -6.151211248632846296e-01 1.144418355261794851e+01 2.919814170924057706e-01 -6.383317761231428467e-01 9.213798445367959999e+00 -9.303788601420819759e+00 -6.018754192284401506e+06
1.439223136198113906e+01 -4.920048915916731547e-01 -3.564013152478711088e-01 1.164221841973014193e+01 5.942300456928192171e-02 -1.803594164394469290e+00 1.088020888960484100e+01 -1.055927480664104223e+01 -6.018755447770606726e+06
1.368658274888431592e+01 -3.378476275665560635e-01 -6.671585857060753355e-01 9.828072222183960704e+00 1.456099333057025158e-01 -1.011582230073079458e+00 1.049408007041394164e+01 -9.431016589514911175e+00 -6.018754319512389600e+06
1.418988104951898777e+01 -4.424087918166729194e-01 -1.713262457622961588e-01 1.072290963084275184e+01 1.272738966561255403e-01 -1.744872973391452531e+00 9.507070135261816546e+00 -9.318710983730852604e+00 -6.018754207206783816e+06
1.277597063800383381e+01 -3.821729225414741693e-01 -7.970172822790440037e-01 9.366517913650897142e+00 4.503347801217640334e-01 -7.123084607262260004e-01 1.055192194007175033e+01 -9.123527606949210167e+00 -6.018754012023407035e+06
1.422818926181833810e+01 -4.873555288184483469e-01 -4.690914380541881812e-01 9.255428229538146923e+00 3.476555374205013149e-01 -1.828328823665472003e+00 9.029731546371209561e+00 -9.089480864815413952e+00 -6.018753977976664901e+06
1.380134568816214724e+01 -4.062895542284853945e-01 -9.790150320706879628e-01 9.915008040157845315e+00 1.835377990363049050e-01 -1.277808509180684116e+00 1.268342583386197298e+01 -1.175324267987161875e+01 -6.018756641738479957e+06
1.389087831171080722e+01 -4.199356526315042304e-01 -5.830779600755598979e-01 1.126192413800805880e+01 4.533263964186928785e-01 -1.131161079064307184e+00 1.184982484257036006e+01 -1.022388474550098181e+01 -6.018755112380545586e+06
1.431846816773427911e+01 -4.957259206694094589e-01 -6.408501943251223576e-01 1.117454797847019066e+01 2.643714832340005594e-01 -1.414776204944960591e+00 1.249742845342250774e+01 -9.381361257284879684e+00 -6.018754269857057370e+06
1.249063301268090065e+01 -1.435820504550471277e-01 -7.595150797446531543e-01 9.578341671349217989e+00 1.654081467835474550e-01 -6.257072948527016010e-01 1.249812171596880361e+01 -9.476558164693415165e+00 -6.018754365053964779e+06
1.364949778406290726e+01 -2.427702716699640662e-01 -3.830605201111152436e-01 1.139647192758927474e+01 3.267790977594297042e-01 -6.838134349955431457e-01 1.127653863624741781e+01 -1.133426810894161463e+01 -6.018756222763909027e+06
1.403175251571128612e+01 -4.708079884216772037e-01 -8.563802614734108420e-01 1.070284149504552396e+01 3.803652946999411810e-01 -1.068480484631107785e+00 9.132611836326525179e+00 -9.209048587828874588e+00 -6.018754097544387914e+06
1.385602993072484779e+01 -4.433611760054175788e-01 -8.546613130123233981e-01 1.038671264910636260e+01 7.762396108229245410e-03 -1.096976434055033423e+00 1.024394020862786370e+01 -9.220737702213227749e+00 -6.018754109233502299e+06
1.386752485880280084e+01 -4.614013981342253157e-01 -5.800206907105258658e-01 9.170023458328524057e+00 3.472750895404920213e-01 -1.080164909241166704e+00 1.103922692352160695e+01 -9.089406598359346390e+00 -6.018753977902398445e+06
1.412682438720042555e+01 -4.865968834199119186e-01 -4.839458922579110700e-01 1.089146780380907842e+01 4.578451495925488501e-01 -1.516971118750809921e+00 1.293911740284062972e+01 -9.234849649481475353e+00 -6.018754123345449567e+06
1.440784430772725777e+01 -4.242671192969061922e-01 -1.893357121411310962e-01 1.279478252721049181e+01 1.610242906869252810e-01 -8.402813841804253059e-01 1.298710752511478361e+01 -9.210730976425111294e+00 -6.018754099226776510e+06
1.411109013305055271e+01 -3.723466728389796532e-01 -2.950070498746303338e-01 1.096873525700199892e+01 2.363186531683775515e-01 -1.335172064578129092e+00 9.547852257219016536e+00 -8.913666180334985256e+00 -6.018753802161980420e+06
1.364774040613607653e+01 -3.755976434330010605e-01 -7.470849979538607410e-01 1.044171169675082567e+01 9.585876196537994332e-02 -1.501416315567482895e+00 1.331575479816115859e+01 -9.496742109768092632e+00 -6.018754385237909853e+06
1.416725358519312472e+01 -3.391033335452723341e-01 1.377727008186055979e-01 1.214354612217392670e+01 1.391127547626596073e-01 -7.628810567996888725e-01 9.374675660348074757e+00 -1.095764021947979927e+01 -6.018755846136019565e+06
1.402270488430876938e+01 -3.807900271387003599e-01 -5.439533788028761974e-01 9.568045725185957195e+00 2.080550016400183333e-01 -1.498464181168534193e+00 1.227744345890953070e+01 -1.028189967572689056e+01 -6.018755170395475812e+06
1.394612085512599720e+01 -2.646418296019626415e-01 2.076416670376191043e-02 1.107879078769798298e+01 2.802128136093702260e-01 -9.845510218002608838e-01 9.770711048934163756e+00 -9.993869633413851261e+00 -6.018754882365433499e+06
