# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.3
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.035384785160619159e-01 2.281793044690064512e-02 6.972052603664713466e-01 3.006809309431415667e+00 9.732420103963618230e-01 -9.212513167426667593e+00 -1.962645672911152772e+00
3.118271408426318003e-01 2.241747236011507050e-02 6.920821434554050855e-01 2.955511248294523607e+00 9.693639427524310959e-01 -9.688104072563572089e+00 -2.438236578048058156e+00
3.230396027849684604e-01 2.275245155490850796e-02 6.747511133060066779e-01 2.969426265319318858e+00 9.677914916685869118e-01 -1.000017282382372841e+01 -2.750305329308213587e+00
3.216382517489677628e-01 2.301743823993588484e-02 6.661628786567416194e-01 3.032576928136602401e+00 9.703060125796180158e-01 -9.444970739204535448e+00 -2.195103244689021516e+00
3.145361210086549120e-01 2.273714389591793839e-02 6.921399986823871808e-01 2.942211709214337390e+00 9.723667058043480305e-01 -9.704046281580314570e+00 -2.454178787064801526e+00
3.126245096440206650e-01 2.236714140401548784e-02 6.914580615252936546e-01 2.962213685725036960e+00 9.651725238711035271e-01 -9.598882340269472735e+00 -2.349014845753958802e+00
3.208540543494456942e-01 2.280333677774064316e-02 6.637026257925863204e-01 3.039993899459000559e+00 9.830001880614872567e-01 -1.388875275111490382e+01 -6.638885256599391660e+00
3.063986503821436447e-01 2.232394734409741746e-02 6.933084484427244343e-01 3.002900143543116407e+00 9.650824293355136918e-01 -9.027041191790125652e+00 -1.777173697274611275e+00
3.206027297400841913e-01 2.240427973891201754e-02 6.613907760713562123e-01 3.041671402419858339e+00 9.764630887261379621e-01 -9.299816277890677441e+00 -2.049948783375165284e+00
3.173343041809815746e-01 2.320751205030450667e-02 6.828281787837900962e-01 2.981305996248686974e+00 9.693571048016444980e-01 -8.887613758233882777e+00 -1.637746263718369732e+00
3.215192107290120171e-01 2.253168148521702413e-02 6.632447711701197068e-01 3.033641847466942210e+00 9.721631640404023722e-01 -9.345170423390502634e+00 -2.095302928874988702e+00
3.100285374512933290e-01 2.288320316954798109e-02 6.778497694856904232e-01 3.061625674852418655e+00 9.741610813866200536e-01 -9.715426568916438299e+00 -2.465559074400924811e+00
3.170861843297156923e-01 2.277008400674404923e-02 6.770618110286388269e-01 2.998925982944024682e+00 9.770521177897734111e-01 -9.320108008817957312e+00 -2.070240514302442492e+00
3.157665940215237943e-01 2.254708029580618223e-02 6.737527920323950203e-01 3.034399369969330795e+00 9.660868737035543941e-01 -9.712945556279624526e+00 -2.463078061764109705e+00
3.203175636370462209e-01 2.297096227587081332e-02 6.727186639141604640e-01 3.006654028203258555e+00 9.694019562120586020e-01 -8.891034880449410593e+00 -1.641167385933897105e+00
3.022063823947777061e-01 2.322775300470574303e-02 6.767393320318677574e-01 3.138579179003605280e+00 9.775859453514431641e-01 -9.386247796094981055e+00 -2.136380301579469787e+00
3.079383848725863460e-01 2.267397184105317612e-02 6.968030559622646614e-01 2.978688802306711736e+00 9.669585332217288665e-01 -8.931017438020699473e+00 -1.681149943505185318e+00
3.104991407152946636e-01 2.310772742874320912e-02 6.940556777196807969e-01 2.972300699733358975e+00 9.733144820136568898e-01 -8.944850165480087156e+00 -1.694982670964572558e+00
3.163191627561683372e-01 2.271365689153114625e-02 6.790224725240444625e-01 2.999327227820743680e+00 9.715159361690702822e-01 -9.013508154899053437e+00 -1.763640660383539505e+00
3.148154069790108922e-01 2.257166780203351611e-02 6.614874077985375411e-01 3.096769101246794609e+00 9.726590477647593103e-01 -8.994838958840592369e+00 -1.744971464325077770e+00
3.194630551369501692e-01 2.289533204812755143e-02 6.700634785654588921e-01 3.025330287659546702e+00 9.736104977854863618e-01 -9.773507103644288208e+00 -2.523639609128774275e+00
2.984141530687010602e-01 2.309270902179100943e-02 6.871440861534170441e-01 3.117431127268985414e+00 9.681290477495014812e-01 -1.006638827094605304e+01 -2.816520776430539552e+00
3.026502939296509820e-01 2.305113640693043364e-02 7.048807844907563069e-01 2.998461937886562456e+00 9.612822824539886124e-01 -9.406658299873491558e+00 -2.156790805357977181e+00
3.100615202144768046e-01 2.255407238939102429e-02 6.929860335336321953e-01 2.980282563672460583e+00 9.649863115559700333e-01 -8.918205593146833365e+00 -1.668338098631321209e+00
3.112404376565445219e-01 2.235975984464067326e-02 6.934470243949059087e-01 2.949259503839848584e+00 9.736924987483410732e-01 -9.809880345295173498e+00 -2.560012850779659566e+00
3.221157930546757475e-01 2.293766589097472053e-02 6.719237738490954071e-01 2.994977887801391958e+00 9.682542990508615777e-01 -9.984107454593960540e+00 -2.734239960078448384e+00
3.115027115253741208e-01 2.295965474235715439e-02 6.711256060416663782e-01 3.096258672294177838e+00 9.623651361274040417e-01 -9.140195394491389180e+00 -1.890327899975877246e+00
3.036011780815520700e-01 2.216765651360684194e-02 6.874739517316813542e-01 3.035244208443731218e+00 9.748562980116054488e-01 -9.719211979090651710e+00 -2.469344484575138665e+00
3.140686338612050377e-01 2.256961320577835495e-02 6.825899623536413330e-01 2.987904875104388402e+00 9.717540643587870841e-01 -9.347892176625521188e+00 -2.098024682110009032e+00
3.002414703089551495e-01 2.297122225521876573e-02 6.868111071881704000e-01 3.104008357080899394e+00 9.665968669784849032e-01 -9.426529333545769163e+00 -2.176661839030257894e+00
3.146970215529097947e-01 2.342779819942763381e-02 6.691914234931091165e-01 3.087394931835778067e+00 9.702819892786291867e-01 -9.198996298808495453e+00 -1.949128804292981298e+00
3.198890710766569834e-01 2.223842853601579531e-02 6.633027313308814676e-01 3.045296892850051229e+00 9.683953328112736569e-01 -9.991580257511024854e+00 -2.741712762995512698e+00
3.121167923323669435e-01 2.243768573033689401e-02 6.919745196200548509e-01 2.954305395168628667e+00 9.689026241663464267e-01 -9.930560168766312756e+00 -2.680692674250800156e+00
3.133648074422007435e-01 2.256827039386493511e-02 6.956255049764327181e-01 2.937234773894394912e+00 9.661460650184791055e-01 -9.401285172632672271e+00 -2.151417678117158339e+00
2.972058436410626170e-01 2.308876638288665656e-02 6.888731013444961970e-01 3.115384443894782418e+00 9.720691319920825579e-01 -1.013715802657059939e+01 -2.887290532055085457e+00
3.006011271980996713e-01 2.305319400434055824e-02 6.947286217187134127e-01 3.056274812065461255e+00 9.708959107204037098e-01 -8.883809561757882278e+00 -1.633942067242368790e+00
3.103119419775445809e-01 2.343719161774128479e-02 6.693536816712839510e-01 3.114124056855286593e+00 9.724791024336125744e-01 -1.025767091370013873e+01 -3.007803419184626570e+00
3.216004222510117083e-01 2.233255338720674388e-02 6.610369033328720167e-01 3.042267311199107205e+00 9.687192978293519552e-01 -9.784566464701491384e+00 -2.534698970185979228e+00
3.042276315482143056e-01 2.253426508927492550e-02 6.698090039261417328e-01 3.145478269378322089e+00 9.707812847840379122e-01 -9.730947484628050148e+00 -2.481079990112537104e+00
3.124330087703759973e-01 2.358904103694749524e-02 6.660977623375847756e-01 3.126631316701695251e+00 9.715800730193286938e-01 -9.771214159466481419e+00 -2.521346664950967487e+00
3.047219802240574982e-01 2.241444422189716595e-02 6.863987772213709926e-01 3.044026220164413488e+00 9.691281934582434143e-01 -9.249182498791725493e+00 -1.999315004276211782e+00
3.025706135903309391e-01 2.338588195594435218e-02 7.020444563724579368e-01 3.006913956060456083e+00 9.739833836570349623e-01 -9.488311502239927364e+00 -2.238444007724414320e+00
3.208855244749526658e-01 2.306368976856499123e-02 6.789023757211654075e-01 2.974326192540167391e+00 9.676493498034629548e-01 -9.249349889620891219e+00 -1.999482395105376620e+00
3.091225002731465832e-01 2.311059657946173615e-02 6.756588214619235755e-01 3.076831031383876258e+00 9.753682984625643426e-01 -9.536614455222878206e+00 -2.286746960707364718e+00
3.078901847433091477e-01 2.247342878611665457e-02 6.977545149179357198e-01 2.961200137938631904e+00 9.704900268920788609e-01 -9.310686681052253277e+00 -2.060819186536738901e+00
3.017026129388613587e-01 2.224576222516098586e-02 6.775811476650759335e-01 3.113540626893370522e+00 9.694749248952901910e-01 -9.251930375742428936e+00 -2.002062881226916335e+00
2.992795378137619311e-01 2.304580030052448547e-02 6.918449658777804379e-01 3.077841447278558018e+00 9.730206501089085913e-01 -9.510442504062208258e+00 -2.260575009546696545e+00
3.045551355667251436e-01 2.348914299108485759e-02 6.906792583399523622e-01 3.060311014008711084e+00 9.704344408697392899e-01 -1.025184054358755148e+01 -3.001973049072039768e+00
3.072406157482953648e-01 2.320742910084743274e-02 6.924224752424917861e-01 3.006076404480341413e+00 9.769778617585028746e-01 -9.120061884443337874e+00 -1.870194389927825274e+00
3.036369415786370762e-01 2.234708446954962804e-02 6.682773252015158372e-01 3.152440553027288317e+00 9.693529622838082949e-01 -9.784180927329131805e+00 -2.534313432813617872e+00
3.122204107677703511e-01 2.249798917563894732e-02 6.863718670644003428e-01 2.988904554336177188e+00 9.709746018441988147e-01 -9.060623430823341096e+00 -1.810755936307829161e+00
3.202981025484720190e-01 2.278668675486814066e-02 6.792698297998540635e-01 2.969422044404436356e+00 9.670538183862342763e-01 -9.100395654534921164e+00 -1.850528160019409230e+00
3.221387259459675412e-01 2.226871560466889277e-02 6.714121436637680018e-01 2.977819153805161712e+00 9.700892728587106051e-01 -9.885859813757374326e+00 -2.635992319241859505e+00
3.153136425671640986e-01 2.284980577196495458e-02 6.854596459520438945e-01 2.984600592421053022e+00 9.647491101213770959e-01 -8.936006795087795496e+00 -1.686139300572281563e+00
3.006263133491087758e-01 2.253721019658904562e-02 6.996179351250912948e-01 3.015489124846119751e+00 9.710560501283421742e-01 -9.584556020180858837e+00 -2.334688525665344905e+00
3.067716986281870395e-01 2.211310153043650334e-02 6.933435089192647727e-01 2.989441344105115306e+00 9.691093995367422442e-01 -9.546238338011967528e+00 -2.296370843496454039e+00
3.047884848994903972e-01 2.220994372799349470e-02 6.781982419827439212e-01 3.072999095829390903e+00 9.760357800115373461e-01 -1.032270671829978781e+01 -3.072839223784275653e+00
3.036560399693115642e-01 2.288938907589573371e-02 6.823063779160011277e-01 3.086705023786381119e+00 9.705512995288612110e-01 -9.693890457368866009e+00 -2.444022962853353853e+00
3.044172435707636071e-01 2.288663626491430417e-02 6.947555663939753989e-01 3.017334065180774516e+00 9.733236989730260635e-01 -8.928494946526271292e+00 -1.678627452010759580e+00
3.081086935790043890e-01 2.206949346240300730e-02 6.628974185710260203e-01 3.136315228327379856e+00 9.719080315301946715e-01 -9.460267941236075728e+00 -2.210400446720564016e+00
3.128267908350399473e-01 2.361699283823051262e-02 6.787786349797717556e-01 3.046560392171501874e+00 9.690904499498127489e-01 -1.345513526750359645e+01 -6.205267772988084296e+00
3.200631801496492401e-01 2.288843259930703825e-02 6.713286122404988898e-01 3.009606168288542882e+00 9.713351369404482627e-01 -9.570546215883538821e+00 -2.320678721368025776e+00
3.101505696758553032e-01 2.268260741451904802e-02 6.993573351749924338e-01 2.945481082601828504e+00 9.676271103455774680e-01 -9.308344403645715914e+00 -2.058476909130204646e+00
3.205069520286877305e-01 2.281074221546894321e-02 6.688758869681039609e-01 3.022305322157053720e+00 9.717606879006313036e-01 -9.717102862736997082e+00 -2.467235368221484482e+00
3.006182118440712259e-01 2.217144885753890779e-02 6.893939943915438073e-01 3.055478750907408170e+00 9.703951802140660110e-01 -1.005372950091828343e+01 -2.803862006402771723e+00
3.183297047802140511e-01 2.298735049798589225e-02 6.762749269709484867e-01 3.005792028957360529e+00 9.712368998928658792e-01 -9.437726705881903655e+00 -2.187859211366388834e+00
3.176239580720027211e-01 2.240632650617656665e-02 6.577195329709929483e-01 3.095470505532838423e+00 9.685794751743593833e-01 -9.743768654610601487e+00 -2.493901160095088887e+00
3.163675847604532354e-01 2.280152852777436040e-02 6.749092482130432114e-01 3.034295451285210277e+00 9.580714633937609248e-01 -8.703129600309615910e+00 -1.453262105794102643e+00
3.115271045911020553e-01 2.302162160649308745e-02 6.875389306250657695e-01 2.997680058428610295e+00 9.693359963063159501e-01 -8.967151948516658422e+00 -1.717284454001144933e+00
3.059385267123687635e-01 2.278270359990625105e-02 7.014304759681553314e-01 2.966334346471700023e+00 9.717150275582269181e-01 -9.631907442599821678e+00 -2.382039948084309522e+00
3.205149051916281744e-01 2.245288453957751743e-02 6.582985767450676429e-01 3.065934704686990919e+00 9.714933120803399547e-01 -9.902031426347011944e+00 -2.652163931831499344e+00
3.128078752563008824e-01 2.247427988254547745e-02 6.940204808855160445e-01 2.941060234197245826e+00 9.694314451008996247e-01 -9.364520887473496202e+00 -2.114653392957984046e+00
3.022914949460318024e-01 2.298710366293005639e-02 7.052821532258577442e-01 2.988339088842233870e+00 9.661715238679219331e-01 -9.302858802931282867e+00 -2.052991308415770266e+00
3.047548390388732931e-01 2.255768064821248378e-02 6.742683487267966402e-01 3.116947260071860626e+00 9.656411592248358433e-01 -1.006719855474756287e+01 -2.817331060232050710e+00
3.045463266688768766e-01 2.240488809784527482e-02 7.027494881329412468e-01 2.969095309439148345e+00 9.671295679720102179e-01 -9.973799367338237687e+00 -2.723931872822723754e+00
3.199717815795365405e-01 2.264116543432814765e-02 6.810339221986227987e-01 2.956355727553374280e+00 9.707986532610923813e-01 -9.835411216645244536e+00 -2.585543722129732380e+00
3.016281917552285363e-01 2.270965116772376974e-02 6.955183284635310104e-01 3.031673716295717469e+00 9.734360446446683746e-01 -9.263253934080605489e+00 -2.013386439565093777e+00
3.204437620898523686e-01 2.290199444507196036e-02 6.696251345351483808e-01 3.020264282469586448e+00 9.702158814943506737e-01 -8.927848495558215802e+00 -1.677981001042702980e+00
3.038232552706120471e-01 2.279757140106375077e-02 6.883707039456975485e-01 3.051919188910415137e+00 9.690134758059977260e-01 -9.560982998484000461e+00 -2.311115503968487861e+00
2.995450506511735944e-01 2.269553940587986859e-02 6.813298352707140015e-01 3.129226560306444860e+00 9.677545879385297534e-01 -9.881717852168918625e+00 -2.631850357653405581e+00
3.209802183780152696e-01 2.318971150933611322e-02 6.814402363618330405e-01 2.961722932142263787e+00 9.688925050408385697e-01 -9.481750795819863242e+00 -2.231883301304349310e+00
3.184746220264971228e-01 2.232895821780746942e-02 6.693928720438802049e-01 3.023111215227582527e+00 9.663658872217388840e-01 -8.931662733284081668e+00 -1.681795238768567513e+00
3.196284550145171988e-01 2.279111374665029541e-02 6.680111277738168818e-01 3.034401495214543942e+00 9.702071361490319790e-01 -9.143147937061126385e+00 -1.893280442545613784e+00
3.197890826692043609e-01 2.267766857715921083e-02 6.652824035629588684e-01 3.046723362498540144e+00 9.695986379628875884e-01 -1.003192966756369842e+01 -2.782062173048185816e+00
2.995825695000057798e-01 2.257415816196081670e-02 6.861711282907484444e-01 3.095328293603637704e+00 9.686404637489667291e-01 -1.001851775959957180e+01 -2.768650265084059203e+00
3.012652640132943427e-01 2.216457660804429033e-02 6.976375193608239655e-01 3.015479372303712324e+00 9.657022852502451515e-01 -8.885004530557072400e+00 -1.635137036041558689e+00
3.174075858868349309e-01 2.270706047395757224e-02 6.646039118343289864e-01 3.063153115927103265e+00 9.715053569271372425e-01 -9.026892242383659948e+00 -1.777024747868147125e+00
2.997675845299905273e-01 2.278060008833795655e-02 6.868304902907154119e-01 3.090933927092543332e+00 9.749543825489166426e-01 -9.256465004946107911e+00 -2.006597510430594866e+00
3.177140586153188728e-01 2.312531756789363430e-02 6.690918695248072590e-01 3.048975512584443770e+00 9.697186254302350150e-01 -9.428421605795609395e+00 -2.178554111280098127e+00
3.014649164904546486e-01 2.309325180084369558e-02 6.936125743545710209e-01 3.051117013181753101e+00 9.722313065892258521e-01 -9.184961688763554122e+00 -1.935094194248039967e+00
3.204214164065352644e-01 2.235946094409626758e-02 6.619808193671454788e-01 3.049652842969713618e+00 9.671697378559664937e-01 -9.494305902309761791e+00 -2.244438407794248747e+00
3.012453367456280340e-01 2.243873146710677682e-02 7.056622549983614379e-01 2.983523502422210427e+00 9.619924704929826431e-01 -9.983397353383310246e+00 -2.733529858867796758e+00
3.085068449034513161e-01 2.276800234852958266e-02 6.807239867197271144e-01 3.054330090063526626e+00 9.754666517260686120e-01 -9.829616600359386780e+00 -2.579749105843872403e+00
3.129414242215226016e-01 2.277011260306763957e-02 6.681348671372873138e-01 3.095605754815617061e+00 9.639309644502980223e-01 -9.932362620693893973e+00 -2.682495126178380485e+00
3.068029726531255053e-01 2.219842007263594583e-02 6.764776696257841504e-01 3.065631876746280682e+00 9.749283024686665744e-01 -1.037747242105519163e+01 -3.127604926539679475e+00
3.179901258635812189e-01 2.317943866742910169e-02 6.807655954158400302e-01 2.991620829304463047e+00 9.690471634350060759e-01 -9.123330258016920880e+00 -1.873462763501408723e+00
3.068318786947459298e-01 2.251409352841882497e-02 6.628069362632429407e-01 3.152247937726308180e+00 9.759897217999059515e-01 -9.106899955166166905e+00 -1.857032460650652306e+00
3.050662520121463772e-01 2.247245389509816907e-02 6.900330095559805699e-01 3.026175395240886079e+00 9.738993499585542057e-01 -9.636832080669879730e+00 -2.386964586154366685e+00
3.127917125990457015e-01 2.318023254481036549e-02 6.926330310801666057e-01 2.964391648313917216e+00 9.703170790523850675e-01 -9.368295824626304835e+00 -2.118428330110790014e+00
3.134777671871445404e-01 2.276573775053533991e-02 6.880892057989536070e-01 2.975819736492768541e+00 9.652230469888581910e-01 -9.340080469221504700e+00 -2.090212974705991655e+00
3.061398932118550298e-01 2.244580950648709591e-02 6.654449882844902797e-01 3.150827913115842982e+00 9.692191891860636455e-01 -9.739968549092239414e+00 -2.490101054576726813e+00
3.031006390467195777e-01 2.339729452806210003e-02 6.900425218463442922e-01 3.070388340820113804e+00 9.726858606290224030e-01 -9.759544474433642591e+00 -2.509676979918128659e+00
3.125591966153086765e-01 2.234677402266313159e-02 6.574042796018664259e-01 3.130665997349958651e+00 9.730974530194467231e-01 -9.948259942635115038e+00 -2.698392448119601994e+00
3.211067366943397561e-01 2.310094110363587402e-02 6.650150264478361661e-01 3.049347291700208018e+00 9.687585259873242594e-01 -1.006348063604157161e+01 -2.813613141526059902e+00
3.003230709349262728e-01 2.243644706337764166e-02 6.832324556858668796e-01 3.106501746796300090e+00 9.687769412269819913e-01 -1.000916247374198420e+01 -2.759294979226472933e+00
3.172115811777387884e-01 2.273070903955646399e-02 6.756610640894560316e-01 3.007125609762322238e+00 9.684304251299725719e-01 -9.418198725738989197e+00 -2.168331231223477040e+00
3.074335949609846574e-01 2.278782636169398440e-02 6.648655977527855310e-01 3.148709264934489660e+00 9.737572852678502144e-01 -9.077914461883462849e+00 -1.828046967367950248e+00
3.032325661710835174e-01 2.271209318672389246e-02 6.755533065395314951e-01 3.129420768345075654e+00 9.700683119958770639e-01 -9.882842179212378397e+00 -2.632974684696865353e+00
3.090947668487871725e-01 2.278319604316062300e-02 6.945476586610599412e-01 2.990267639239704955e+00 9.628383810741805160e-01 -9.954702289802145998e+00 -2.704834795286632954e+00
3.053477811580661005e-01 2.276529650635104179e-02 6.789871219920322609e-01 3.086309438597045762e+00 9.704838418100182329e-01 -9.714709277252826070e+00 -2.464841782737314801e+00
2.990078814765635418e-01 2.219023779405301933e-02 6.848234840985325533e-01 3.092455531545883041e+00 9.758265203924760822e-01 -9.298356981586358927e+00 -2.048489487070846771e+00
3.197948250608662613e-01 2.341814218419144278e-02 6.685255346782158492e-01 3.050374833617200299e+00 9.692878567353427899e-01 -1.026512238254778708e+01 -3.015254888032273595e+00
3.173994309099437139e-01 2.266904539565768595e-02 6.841657202723117059e-01 2.962137382779300054e+00 9.709984761869638881e-01 -9.685546605410614518e+00 -2.435679110895101473e+00
3.029932582382716122e-01 2.269575930666275013e-02 7.011063370437797815e-01 2.994453759290242267e+00 9.700853617024800535e-01 -9.542101711002857201e+00 -2.292234216487344600e+00
3.171835064838325335e-01 2.283480823315293257e-02 6.617830029441682527e-01 3.085292249712401791e+00 9.706455008044256871e-01 -9.531261769312887822e+00 -2.281394274797375665e+00
3.169285485527002511e-01 2.289859096330853702e-02 6.667264083539281572e-01 3.061601393726053999e+00 9.704419852295617099e-01 -9.143570208630777074e+00 -1.893702714115265584e+00
3.086632314267970800e-01 2.254010612727179105e-02 6.992082050263657145e-01 2.961409289372424425e+00 9.636548036235219605e-01 -9.782359273625019114e+00 -2.532491779109506069e+00
3.002279151560468540e-01 2.227492924382098310e-02 6.958751525400408422e-01 3.027311135931366248e+00 9.739351562763849390e-01 -9.749270906120546698e+00 -2.499403411605035430e+00
2.999820682637137637e-01 2.269142535783947451e-02 6.882733010981267885e-01 3.081751198793957869e+00 9.720562102146280692e-01 -9.187212667284878620e+00 -1.937345172769365353e+00
3.111122554232736426e-01 2.312083892014170014e-02 6.977611144970853330e-01 2.953502426006214598e+00 9.706655429227513121e-01 -9.107836929174641938e+00 -1.857969434659127117e+00
3.034261950894797666e-01 2.298541780216860342e-02 7.017760842449496383e-01 2.994902584814248758e+00 9.708949980240783040e-01 -9.708293809475989633e+00 -2.458426314960476144e+00
3.027488788100083927e-01 2.273245792462123827e-02 6.872375331533000509e-01 3.068721047266973478e+00 9.726508900031519689e-01 -9.139983907931995333e+00 -1.890116413416480734e+00
3.100732180294167861e-01 2.286975293393087375e-02 6.887285520545791684e-01 3.005006649271226404e+00 9.712096894850210660e-01 -9.299266665022134504e+00 -2.049399170506623236e+00
2.994771315148229696e-01 2.252839519627148832e-02 7.034453217906928568e-01 3.013245779006150649e+00 9.642746810638490595e-01 -9.559227073673149278e+00 -2.309359579157637121e+00
3.104747588139690762e-01 2.232631755149129191e-02 6.671270804602413840e-01 3.106050512482545933e+00 9.673696265821086770e-01 -9.806261701262872776e+00 -2.556394206747358400e+00
3.094426518354558842e-01 2.338371548640297282e-02 6.702135944744757046e-01 3.123709114954278832e+00 9.714565557557857112e-01 -9.515440092497133406e+00 -2.265572597981619918e+00
3.061961927255638649e-01 2.310748987219604991e-02 6.875937080409282309e-01 3.041325059755950910e+00 9.716637549055264778e-01 -9.586073799145701457e+00 -2.336206304630189301e+00
3.142317083117087684e-01 2.295915986989002094e-02 6.963489185618753075e-01 2.930203256828687763e+00 9.686844998689607689e-01 -9.878371868636463660e+00 -2.628504374120951059e+00
3.090917038090084112e-01 2.233412672094755094e-02 6.739142483302937858e-01 3.080990956555576421e+00 9.685590614139583110e-01 -1.008745736696445405e+01 -2.837589872448942341e+00
3.112714391549030180e-01 2.279163199357739367e-02 6.607123370407517182e-01 3.143032280413043722e+00 9.688207065249743177e-01 -1.003840990857170823e+01 -2.788542414056194296e+00
3.116852846304090097e-01 2.305756113886336597e-02 6.959884772696853794e-01 2.953849596095337482e+00 9.698001551448177660e-01 -9.430523079760131822e+00 -2.180655585244620109e+00
3.164695319770938209e-01 2.281272700951796767e-02 6.852444249383803365e-01 2.965882134337144649e+00 9.680451737726172290e-01 -9.127622654883175812e+00 -1.877755160367664100e+00
3.140377054460677386e-01 2.265037902249778315e-02 6.942320475289225357e-01 2.934351051408286892e+00 9.686022523082671309e-01 -9.804678150297309713e+00 -2.554810655781795337e+00
3.100828342057806997e-01 2.316865863504055309e-02 6.731575614263225482e-01 3.100485065813071373e+00 9.674898158206067800e-01 -9.640962445671490855e+00 -2.391094951155978698e+00
3.057931217732883233e-01 2.241757781717471781e-02 6.943822774724246472e-01 2.992742970932202873e+00 9.741781516200761493e-01 -9.127363511641007676e+00 -1.877496017125493522e+00
3.069716235938768079e-01 2.314695638564280566e-02 6.873860622725729286e-01 3.036354411833388056e+00 9.725166535185129080e-01 -9.291890883329109840e+00 -2.042023388813596796e+00
3.149399066120132096e-01 2.267723452342845086e-02 6.804160050925986969e-01 2.994998247342040454e+00 9.713964666429463213e-01 -9.774940057933701354e+00 -2.525072563418188754e+00
3.210591882136562547e-01 2.272828313902230252e-02 6.669066012275099986e-01 3.017257265948789957e+00 9.798356635577065710e-01 -9.820571817182628394e+00 -2.570704322667117125e+00
3.169038634527956422e-01 2.247796533248893128e-02 6.786164200180365702e-01 2.997777151287413844e+00 9.651624373697857973e-01 -9.561900382331753434e+00 -2.312032887816239057e+00
3.003537762952260826e-01 2.248634761178137931e-02 6.808812490789967198e-01 3.112811315892991093e+00 9.714634742739201023e-01 -9.285397115737477947e+00 -2.035529621221963126e+00
3.176029164303282304e-01 2.355209544616323689e-02 6.832047194084280850e-01 2.982417370973765802e+00 9.720529224739429264e-01 -9.788433623521619609e+00 -2.538566129006107008e+00
3.026104959359081636e-01 2.282646522050530563e-02 6.995171489992366709e-01 3.009095079983907794e+00 9.693049477910190559e-01 -8.868662491653527269e+00 -1.618794997138012892e+00
3.024947230331246351e-01 2.245052848657862893e-02 6.814918358708506041e-01 3.095027435376492164e+00 9.711893545950055495e-01 -9.248900501084008852e+00 -1.999033006568496251e+00
3.097968552107509543e-01 2.343289759821170354e-02 6.879641679289933975e-01 3.016890912950936254e+00 9.722964475495261549e-01 -9.901240111298918123e+00 -2.651372616783405078e+00
3.079517579338537647e-01 2.273167295072253680e-02 7.036927233352479050e-01 2.940225999582009919e+00 9.692731493729194181e-01 -9.963526162231115535e+00 -2.713658667715602490e+00
3.189399539481295176e-01 2.250347271762571932e-02 6.817760713406871842e-01 2.959553049645707645e+00 9.683528346017880040e-01 -9.327135532764845749e+00 -2.077268038249331816e+00
3.092956964718254209e-01 2.307940846136891100e-02 6.855996165326699865e-01 3.032266655736573391e+00 9.647933091471143641e-01 -9.249364940574089644e+00 -1.999497446058575267e+00
3.008085057602777335e-01 2.288291314365781953e-02 6.870074856221780601e-01 3.093853834791386426e+00 9.652940411606842908e-01 -9.223839841778495696e+00 -1.973972347262983984e+00
3.203014870656024637e-01 2.256681394219256856e-02 6.660866822256813480e-01 3.032154732639435579e+00 9.693506338539245037e-01 -8.999852966936156662e+00 -1.749985472420641841e+00
3.161991190774547378e-01 2.300497543824246358e-02 6.664033052151933090e-01 3.084266748282338266e+00 9.619274639508191838e-01 -9.832294218521347773e+00 -2.582426724005833840e+00
3.131750442600180762e-01 2.289783644208633756e-02 6.964483468337304695e-01 2.937488434999592446e+00 9.699023294574061760e-01 -9.463138325130888262e+00 -2.213270830615375662e+00
