# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
2.995891426044026140e-01 2.263363431655615599e-02 6.891251502478241697e-01 3.073354504464643533e+00 9.711092324562929923e-01 1.115486670438410322e-01 2.667686020595875007e+00 -1.597472138782914541e+01 -1.450711448388528702e+01
3.008208689072274789e-01 2.305002708575433143e-02 7.177304713050045581e-01 2.948427482529340615e+00 9.618522501462258845e-01 1.516334201997253661e-01 2.567405062185024178e+00 -1.788991360169343281e+01 -1.642230669774957619e+01
3.123019328101200864e-01 2.319798522558980114e-02 6.654521735417266992e-01 3.125009719517472639e+00 9.719064091460852817e-01 1.559718133923053696e-01 2.004915774352296509e+00 -1.667409331785419724e+01 -1.520648641391033529e+01
3.081761341406903387e-01 2.334867489994715134e-02 6.676694067969620727e-01 3.129647969377110428e+00 9.756397003173000737e-01 1.893107759955454661e-01 1.042253559256161033e+00 -1.534197829781277633e+01 -1.387437139386891616e+01
3.008495100362684749e-01 2.277237674308973253e-02 6.597902938682225216e-01 3.235338240035608770e+00 9.693471144837881859e-01 1.702192288980275414e-01 1.421009886463981964e+00 -1.437366213032066398e+01 -1.290605522637680025e+01
2.967225637803593274e-01 2.243048703813597597e-02 7.069676464813133832e-01 3.001983189975307553e+00 9.767186195825376949e-01 1.951205343704009998e-01 1.536643472931078946e+00 -1.893781658361534070e+01 -1.747020967967147698e+01
3.007548268169172312e-01 2.291924465387479987e-02 6.738212631178304157e-01 3.171835614341328657e+00 9.665858753831092498e-01 1.653528997027018388e-01 2.008301269750512930e+00 -1.666999531457931383e+01 -1.520238841063545188e+01
2.997651734293327319e-01 2.230956213162225976e-02 6.860865113702391271e-01 3.084720220617480635e+00 9.727476985725723724e-01 2.188542596042366561e-01 9.091255603167542887e-01 -1.556210510616277887e+01 -1.409449820221891692e+01
3.022628645242834144e-01 2.246786798654824835e-02 7.015875998327245622e-01 2.992335726939076679e+00 9.710421769456487606e-01 1.354017726153873280e-01 1.922511902765458025e+00 -1.831807053608362068e+01 -1.685046363213976406e+01
3.221004198985077394e-01 2.301257883173876001e-02 6.737881600561557160e-01 2.985364938203936447e+00 9.669204592088421757e-01 2.207545431032493788e-01 7.283247028782753318e-01 -1.669358712848388038e+01 -1.522598022454001665e+01
3.025179011284077624e-01 2.241865534130971574e-02 6.563640495220632864e-01 3.225266599866031925e+00 9.740839874730967685e-01 1.597142365441344136e-01 2.056191984964295116e+00 -1.453799280935811211e+01 -1.307038590541425016e+01
3.088352996414554519e-01 2.266487943777939149e-02 6.728100854989836899e-01 3.089753863911555598e+00 9.741142503349252690e-01 1.912833096331714167e-01 1.077501493730911086e+00 -1.475334644528138384e+01 -1.328573954133752366e+01
3.227495029205616484e-01 2.254252860655991952e-02 6.618858156126398162e-01 3.028416904853898917e+00 9.740057078048036665e-01 2.027385490202366913e-01 9.937936870455086336e-01 -1.494749892123722290e+01 -1.347989201729336628e+01
2.978243796620015926e-01 2.249399959952048597e-02 6.738689660647417812e-01 3.165727391545182456e+00 9.703537494665953611e-01 1.592014495186400147e-01 1.047490523728303202e+00 -1.673442547630360977e+01 -1.526681857235975315e+01
3.087133202886067629e-01 2.259795067841805644e-02 7.031542304029159141e-01 2.934154127039736437e+00 9.654112025631519378e-01 2.113002906104581857e-01 7.868686852271657983e-01 -1.856236060640702235e+01 -1.709475370246316572e+01
3.336762556916312294e-01 2.223795611490055057e-02 6.593984832684037789e-01 2.941663630795404050e+00 9.763697631272409971e-01 1.920436059065322443e-01 1.637638409934567107e+00 -1.736227829060963401e+01 -1.589467138666577739e+01
3.240999146692143951e-01 2.291085265525651463e-02 6.688887391703517427e-01 2.987431218092118090e+00 9.711683764521307216e-01 1.884041421641886593e-01 1.197449985045196286e+00 -1.514964605857597135e+01 -1.368203915463210940e+01
2.971387939351600727e-01 2.259991537556795688e-02 6.948613878769128727e-01 3.072016512820657130e+00 9.708989635912024241e-01 1.850803082053398274e-01 9.936577232997567677e-01 -1.785912794571811801e+01 -1.639152104177425784e+01
3.035508675472000650e-01 2.322775581605715858e-02 6.579933669296490484e-01 3.237407670523531067e+00 9.682670106383386432e-01 1.273032422905797656e-01 1.990276288641799063e+00 -1.584599890084117746e+01 -1.437839199689731728e+01
2.991794949303773210e-01 2.285679674141767245e-02 6.655445161274626820e-01 3.217331853222916038e+00 9.707142999953264351e-01 1.944016388093738890e-01 7.076591256097897187e-01 -1.779498017332148763e+01 -1.632737326937762390e+01
3.145918318753060383e-01 2.252798477556276421e-02 6.544726375528442386e-01 3.150779822653852591e+00 9.659967426411741886e-01 1.594720423606066362e-01 2.218398589581749292e+00 -1.542831736593019443e+01 -1.396071046198633070e+01
3.051307428315712666e-01 2.233108863460215102e-02 6.977274256289420773e-01 2.977383421291960097e+00 9.736934560202447075e-01 8.572494102626393442e-02 3.364835769505379659e+00 -1.640018333866612110e+01 -1.493257643472226448e+01
3.006081198254283438e-01 2.272077023047020666e-02 6.962294552335822617e-01 3.037569655010436520e+00 9.675140153809006494e-01 1.444368083978022632e-01 1.366077287480054636e+00 -1.579914320492781954e+01 -1.433153630098396114e+01
2.928174689534113195e-01 2.247166156346771387e-02 6.802541798057140099e-01 3.168541016725012316e+00 9.772956773921529505e-01 1.091144982041676315e-01 2.211435175179293999e+00 -1.736268777893295479e+01 -1.589508087498909461e+01
3.150433746775008204e-01 2.244274863686561428e-02 6.548004393619450969e-01 3.130251606764186789e+00 9.664298575220083842e-01 2.289239359297721155e-01 5.676480397911278786e-01 -1.803712476178307256e+01 -1.656951785783921594e+01
3.141439329648455514e-01 2.223100903333222883e-02 6.518927658764851474e-01 3.153985109054702196e+00 9.644680055356873449e-01 1.956473655517416699e-01 9.047142925873794539e-01 -1.700013328948631042e+01 -1.553252638554245024e+01
3.179795110968210992e-01 2.268778792236757907e-02 6.511454806246830262e-01 3.126162547298743100e+00 9.748109519736709583e-01 2.265927097938940094e-01 7.278070615764553608e-01 -1.574567270826144849e+01 -1.427806580431759009e+01
3.225340765600417381e-01 2.265995971585773455e-02 6.821273337877090670e-01 2.933148044404498389e+00 9.693845469751015687e-01 1.749077401306675661e-01 2.351949249087724070e+00 -1.621431470796811780e+01 -1.474670780402425763e+01
2.937271121586280120e-01 2.216025849636601985e-02 7.013840521785816851e-01 3.047480337142316920e+00 9.751959264327960675e-01 1.567468633935975575e-01 2.227404714765865101e+00 -2.024183423080746635e+01 -1.877422732686360263e+01
3.052676818310290918e-01 2.323209333351073172e-02 6.604643991576362172e-01 3.201223603026634557e+00 9.710306130357772014e-01 1.933470860708008665e-01 6.918441777502852830e-01 -1.666884699248888424e+01 -1.520124008854502407e+01
3.036124540474662292e-01 2.338278715047904105e-02 6.831826815385765306e-01 3.106108113600472898e+00 9.671535592393353253e-01 1.027894234523620831e-01 3.273287971997731916e+00 -1.574379372719799264e+01 -1.427618682325413069e+01
3.048910297444918371e-01 2.251336325613568362e-02 6.980620454162530519e-01 3.003005996450557546e+00 9.641182770635131627e-01 1.339970234080460898e-01 2.317160822882383897e+00 -1.942698015835331304e+01 -1.795937325440945287e+01
2.917913104104177258e-01 2.245025131678058533e-02 6.886694795981069817e-01 3.141487508229915626e+00 9.707771397771129962e-01 1.548944240869993827e-01 1.123204385948104900e+00 -1.591367530212013648e+01 -1.444606839817627808e+01
3.111135547238284560e-01 2.206510484593014049e-02 6.480647645275127156e-01 3.181110486962631434e+00 9.743104329868046420e-01 2.045212873636184092e-01 1.141483523790740584e+00 -1.711596709559040264e+01 -1.564836019164654601e+01
3.085966986000467371e-01 2.226970681932027851e-02 6.675778697170133835e-01 3.109396300356861431e+00 9.661717448491837779e-01 1.893990976597863529e-01 6.776654790096303671e-01 -1.578133915052103831e+01 -1.431373224657717991e+01
3.080527770701542156e-01 2.235569020881830044e-02 6.760913178121181755e-01 3.071130139677327175e+00 9.696576680000513759e-01 2.385612581832614598e-01 6.508921535893801291e-01 -1.527839180512946271e+01 -1.381078490118560431e+01
3.115655013627076086e-01 2.270150508697249200e-02 6.607226583733765146e-01 3.146857243741680854e+00 9.684889458347835101e-01 1.538471271642578575e-01 2.353815672544012472e+00 -1.840819388363512488e+01 -1.694058697969126470e+01
3.107139463304183780e-01 2.300117423091505020e-02 6.902789767666993592e-01 2.988996452832844319e+00 9.724934873554289538e-01 1.125206112457095564e-01 3.061251415195076930e+00 -1.019788993016775080e+01 -1.007822818846643820e+01
3.210037332434487745e-01 2.283744266694148067e-02 6.819722218468329267e-01 2.957266921315015118e+00 9.681172568109061016e-01 1.743703061909842589e-01 1.991197372565464363e+00 -1.073710903056443655e+01 -1.061744728886312750e+01
3.095403888625802846e-01 2.285433575412722934e-02 7.078789495117430164e-01 2.901760275998071403e+00 9.718887066331265423e-01 1.399774815491097169e-01 2.338469343000795675e+00 -1.111805262672153205e+01 -1.099839088502021944e+01
3.176291826260361217e-01 2.291464652182897271e-02 6.685717810963854868e-01 3.038232782583243363e+00 9.772180656426300294e-01 2.142752143817097110e-01 8.283257825178802491e-01 -1.139348112057345830e+01 -1.127381937887214569e+01
3.079854926533157622e-01 2.280641568118153828e-02 6.628754222904883475e-01 3.148947418740258186e+00 9.710221983217451891e-01 1.520157283918799340e-01 1.578273427953763353e+00 -1.048931019712940227e+01 -1.036964845542809144e+01
3.205221320452499301e-01 2.261449802353516711e-02 6.640319690744860281e-01 3.040363393674680559e+00 9.708323235970200971e-01 1.735657886335189026e-01 1.336509636512869470e+00 -1.162258906439823747e+01 -1.150292732269693019e+01
3.298404488959719716e-01 2.265989331396612433e-02 6.697284307744657550e-01 2.939264033804683152e+00 9.706859152073101793e-01 1.343708311829865387e-01 2.473539001628136447e+00 -1.122211133321885868e+01 -1.110244959151754962e+01
2.917252924253356805e-01 2.230405626265765523e-02 6.937676809516769572e-01 3.119408561134341618e+00 9.651107788702038004e-01 1.579280382643499792e-01 1.504743740066071034e+00 -9.943707550800905182e+00 -9.824045809099594351e+00
3.206220970578641527e-01 2.239961815239717435e-02 6.568142422004945580e-01 3.064100846078597229e+00 9.735083220437129592e-01 1.656826010529877102e-01 1.682126201233047347e+00 -1.094684742065574667e+01 -1.082718567895443584e+01
3.041436455576891351e-01 2.266322968143466218e-02 6.625499985507268264e-01 3.174401801338783802e+00 9.749531317353640203e-01 1.847781626825251156e-01 1.111603996072338951e+00 -1.309551253672715987e+01 -1.297585079502584904e+01
3.035765169070097635e-01 2.245788228114887347e-02 6.718063283334358982e-01 3.143828658911610674e+00 9.689352935086498197e-01 1.294612770372265409e-01 2.732844302376190804e+00 -1.201891775380064686e+01 -1.189925601209933426e+01
2.905203346170467382e-01 2.299852521068184927e-02 6.910661994849671697e-01 3.158307422538332077e+00 9.716808781688712759e-01 1.583539925883212796e-01 1.570529489916716592e+00 -1.094947633539376497e+01 -1.082981459369245592e+01
3.226036647591736251e-01 2.267568826323222361e-02 6.592789119491628824e-01 3.048719627064188309e+00 9.698999112838665448e-01 1.975690384891861662e-01 1.592252328378335413e+00 -1.187311640827563153e+01 -1.175345466657432247e+01
3.080219133437589463e-01 2.321680804357735550e-02 6.748897595512181047e-01 3.096846783058223807e+00 9.729284683982069026e-01 1.574672803392895837e-01 2.287623033071309209e+00 -1.217259614520645172e+01 -1.205293440350514267e+01
3.134301913903289050e-01 2.342333707083594369e-02 6.693599108621242078e-01 3.081953890267484120e+00 9.756830941870240359e-01 1.673256704599690448e-01 2.087997864186165842e+00 -1.497820688984696247e+01 -1.485854514814565341e+01
3.262017525656975003e-01 2.266867540895457431e-02 6.744758095642735540e-01 2.934486808043381245e+00 9.746887046444296931e-01 1.321978291225460733e-01 2.494706886170150462e+00 -1.122755059245190168e+01 -1.110788885075059262e+01
3.010251158090643253e-01 2.240629364312021407e-02 6.793702311266934801e-01 3.102641478785406193e+00 9.724385048486585692e-01 1.575903557781292985e-01 1.397969720948880834e+00 -1.337861768082842318e+01 -1.325895593912711412e+01
3.090543339700401182e-01 2.263734316320481152e-02 6.812019982445548516e-01 3.041387955135227195e+00 9.669162637479490341e-01 1.063500139435054059e-01 2.490481367816766323e+00 -1.097730002981892383e+01 -1.085763828811761122e+01
3.194037993692752653e-01 2.193125439357024309e-02 6.674982780450361419e-01 3.012434142655082248e+00 9.684930257488034711e-01 1.364943112191023822e-01 1.964820317320066678e+00 -9.887131829156153628e+00 -9.767470087454842798e+00
3.146587221547437752e-01 2.228936543669398848e-02 6.659170779791321326e-01 3.072156441016121953e+00 9.634829414293419880e-01 1.749207468840645596e-01 1.102445463306477080e+00 -1.169636705625272910e+01 -1.157670531455141649e+01
3.146454102323505420e-01 2.307816917081406682e-02 6.499664365905266639e-01 3.180909266387702772e+00 9.706245420397012769e-01 1.257675541072880154e-01 2.279296063469232969e+00 -1.164610305185960115e+01 -1.152644131015829210e+01
3.216109980194905571e-01 2.236769717502377561e-02 6.820009329820859723e-01 2.931491659893788349e+00 9.687772222582961001e-01 1.574700291917765504e-01 2.487986395428234410e+00 -1.145605034551686430e+01 -1.133638860381555347e+01
3.105394040879134732e-01 2.279524811164031217e-02 6.517954269682459945e-01 3.199800521957770982e+00 9.683696210926732162e-01 1.292401913636433974e-01 2.231978488973119568e+00 -1.084550791471610154e+01 -1.072584617301479071e+01
3.106253698052041101e-01 2.275043077593223370e-02 6.854336674141162655e-01 3.007602365167665326e+00 9.779155059686774898e-01 1.904182619168715007e-01 1.453579282723928223e+00 -1.214954176719857415e+01 -1.202988002549726509e+01
3.185914406500002238e-01 2.278793751661928671e-02 7.015565326125559054e-01 2.874603005296474834e+00 9.650943855560036866e-01 1.992446533299068179e-01 1.690568222472009552e+00 -1.368370710282900760e+01 -1.356404536112769499e+01
2.933037012484045469e-01 2.272324375761192866e-02 7.021098903962298410e-01 3.074006512838536320e+00 9.651257137681154008e-01 1.777347826461848079e-01 1.396506184983729248e+00 -1.089723718380717443e+01 -1.077757544210586538e+01
3.208954181239931924e-01 2.263231105998411360e-02 6.723944343357134423e-01 3.004568056266080589e+00 9.642388198725753146e-01 1.839758618648228428e-01 2.034890996443477817e+00 -9.574448631630673390e+00 -9.454786889929362559e+00
3.275518541517218885e-01 2.216755151976949889e-02 6.589240546285474176e-01 3.002651910145218928e+00 9.681187287291276311e-01 1.351032882683438352e-01 2.277116536724204110e+00 -1.089053068771781696e+01 -1.077086894601650791e+01
3.006039572222727885e-01 2.248035253138570486e-02 7.026349144774022282e-01 2.994183591279251822e+00 9.687341327634673149e-01 1.862557445260404343e-01 1.255011317213953426e+00 -1.203348047833410916e+01 -1.191381873663280011e+01
3.056048366546139095e-01 2.296453874997770109e-02 6.604621766284120010e-01 3.182871083519066779e+00 9.799686611158346938e-01 1.578242752455794040e-01 1.157508425969147048e+00 -1.300597911414075369e+01 -1.288631737243944642e+01
3.011335130984729713e-01 2.270314890260662077e-02 7.002613734746295782e-01 3.014703848420749566e+00 9.698544601736176496e-01 9.113580792706788003e-02 2.999676471065741090e+00 -1.133899436358337098e+01 -1.121933262188205838e+01
3.089747343918574085e-01 2.236436406767998430e-02 7.099101319562118872e-01 2.897056116441396600e+00 9.656822215161183776e-01 1.110607687033995372e-01 2.964684063708053152e+00 -9.972690619843557869e+00 -9.853028878142248814e+00
3.093688203459979413e-01 2.271624682460828340e-02 6.987787039876536266e-01 2.945986577266991091e+00 9.710771496483537879e-01 1.783432884261564322e-01 1.973208284075841590e+00 -1.377777023513464272e+01 -1.365810849343333189e+01
3.031489694743887409e-01 2.291307345244581253e-02 7.076692253422978141e-01 2.968606780883116691e+00 9.697297498447046138e-01 1.078399160831393644e-01 2.759936839180165080e+00 -1.203621702767429369e+01 -1.191655528597298463e+01
3.099637609874758559e-01 2.288729350424081530e-02 6.958128310099878089e-01 2.963796062379280727e+00 9.666580173528869224e-01 1.501976144510575040e-01 1.646244863494406907e+00 -1.033701162986550770e+01 -1.021734988816419687e+01
3.183218862202373822e-01 2.285556007106068210e-02 6.666968268214300553e-01 3.039131904511910509e+00 9.788615603965606926e-01 2.292619561632129876e-01 1.070876758913767546e+00 -1.060361526204226124e+01 -1.048395352034095040e+01
3.191613216516578921e-01 2.274260318119279700e-02 6.502047379534068305e-01 3.136874806708717323e+00 9.661492039496668571e-01 1.695822325136708830e-01 1.568681837184637828e+00 -1.118574010328535095e+01 -1.106607836158404190e+01
3.254740832118906413e-01 2.260241157423301464e-02 6.746240921481112540e-01 2.943724168493379256e+00 9.699110898045920637e-01 2.028276680548346533e-01 1.685914677104668691e+00 -1.009833798689415119e+01 -9.978676245192840355e+00
3.155812852194566087e-01 2.356067029764875864e-02 6.687086516202375153e-01 3.072084578982009706e+00 9.736570345165710405e-01 2.206025933018100904e-01 1.063951280577559722e+00 -1.432396549983368672e+01 -1.420430375813237767e+01
3.204341149858234150e-01 2.305029873781204788e-02 6.959549245949949725e-01 2.902089902570146762e+00 9.605757722067297388e-01 1.181996978401615994e-01 2.812883016001810788e+00 -1.194685636928672423e+01 -1.182719462758541518e+01
3.030423549697914276e-01 2.209963935173308441e-02 6.671374282256319344e-01 3.153210974924864907e+00 9.640918927340955680e-01 1.646674706671982236e-01 1.633759368183101301e+00 -1.365281709990865622e+01 -1.353315535820734539e+01
3.082576380488350476e-01 2.313494834180284884e-02 6.970439627128069970e-01 2.988141980051254976e+00 9.645603101893319709e-01 1.952017044765907983e-01 1.240563166749013568e+00 -9.568655762177957769e+00 -9.448994020476645161e+00
3.031602708330695672e-01 2.311327926360375734e-02 6.558658710090313759e-01 3.242798389292167016e+00 9.722511829914856074e-01 1.510990929544204775e-01 1.599551967999177648e+00 -1.217204130310544130e+01 -1.205237956140412692e+01
3.007050338103838816e-01 2.279469083145003322e-02 6.754112774321285873e-01 3.148220002122346983e+00 9.719543590836048352e-01 8.554124817937180936e-02 3.257616474233227422e+00 -1.110644386944869311e+01 -1.098678212774738405e+01
3.160243326809543118e-01 2.294604996222371698e-02 6.689633517777524574e-01 3.063278771098376652e+00 9.720359399546811829e-01 2.121332763700318758e-01 1.355310262393291332e+00 -1.182305163804715775e+01 -1.170338989634584692e+01
3.086623175611095116e-01 2.243406234088462722e-02 6.671427678148946772e-01 3.124479708747309736e+00 9.603687231767356058e-01 1.328547864464586503e-01 1.789328467399903033e+00 -1.054553869135921929e+01 -1.042587694965790845e+01
3.288611348377986632e-01 2.289922826266350617e-02 6.748673247744866321e-01 2.925390894011548504e+00 9.686264648435053415e-01 1.492325594648609144e-01 2.358142687885722566e+00 -9.416111649621687008e+00 -9.296449907920376177e+00
3.128106917611841453e-01 2.280743249535082187e-02 6.680812455364034674e-01 3.095820503274753221e+00 9.693701889878901801e-01 1.697226564023419648e-01 1.728442805826669648e+00 -1.311274798479204762e+01 -1.299308624309073856e+01
3.141692532830481221e-01 2.333826876762489996e-02 6.755297950825175368e-01 3.049034485516906035e+00 9.641466962792325512e-01 2.049380154279201172e-01 9.992212601488770218e-01 -1.280499858807333524e+01 -1.268533684637202263e+01
2.954840602370031322e-01 2.328778769096173651e-02 6.864125866103718554e-01 3.151115302672650831e+00 9.711246106702133840e-01 9.891023750499194911e-02 2.529973869769202466e+00 -1.199190404818849842e+01 -1.187224230648718937e+01
3.209510256782879267e-01 2.265082097194425284e-02 6.805858572842167220e-01 2.958581635383171982e+00 9.677286820657704514e-01 1.965506026306504950e-01 1.783447237064294200e+00 -1.061704363541210938e+01 -1.049738189371079855e+01
3.011915822705283352e-01 2.281423459507552626e-02 6.768982510904739680e-01 3.126066123105792016e+00 9.750471683781625210e-01 1.161671466557392396e-01 2.429615032070135960e+00 -1.201403740361133643e+01 -1.189437566191002382e+01
3.218974386728512549e-01 2.318878857128161067e-02 6.812089355449166828e-01 2.944570410267483673e+00 9.727476447755540878e-01 1.512421507670325127e-01 2.214321977996060120e+00 -1.353350710326922623e+01 -1.341384536156791896e+01
2.971389884627883560e-01 2.277605448667640795e-02 6.686913662518318979e-01 3.216201051817370260e+00 9.683370992292384960e-01 1.369142632973545659e-01 1.686196659606856940e+00 -1.130597922991912085e+01 -1.118631748821781180e+01
3.102438917058178425e-01 2.262820575947487034e-02 6.967797652455814950e-01 2.945498678852016994e+00 9.724740755498308964e-01 1.166427127290725618e-01 2.818237583241083755e+00 -1.221002877785437946e+01 -1.209036703615306685e+01
2.978847885087298475e-01 2.270146971766964436e-02 6.636772045800483077e-01 3.233116352929034321e+00 9.716905702415867818e-01 1.241177110528184357e-01 2.304761917175200736e+00 -1.065381461976245703e+01 -1.053415287806114620e+01
2.939532862194039198e-01 2.310073560815683463e-02 6.765491317289838991e-01 3.205683917274034567e+00 9.743412664569673920e-01 1.419625499210674935e-01 2.188200377786837514e+00 -1.248783229877168210e+01 -1.236817055707037127e+01
3.301644774935784121e-01 2.210280474325616168e-02 6.704065626651136700e-01 2.921501557604499588e+00 9.706487549122654324e-01 1.501861048656314424e-01 2.511624883390527252e+00 -1.081534917154894160e+01 -1.069568742984763254e+01
3.233518057515433197e-01 2.306369144169180888e-02 6.721640726553524958e-01 2.988134031147020142e+00 9.683527048469784404e-01 1.171799438157088424e-01 2.779759065565199805e+00 -1.011259945671897498e+01 -9.992937715017664146e+00
3.060368523133973340e-01 2.288708642735876389e-02 6.616296981816354172e-01 3.186476523989305143e+00 9.707429087671245460e-01 1.550121027222977066e-01 1.776495861138873700e+00 -1.076526337752081375e+01 -1.064560163581950292e+01
3.200244977002700275e-01 2.332737802656574544e-02 6.887556239013497006e-01 2.946237686892732022e+00 9.639200152202600513e-01 2.029322525956263057e-01 1.513564757615930567e+00 -1.516332410234242545e+01 -1.504366236064111106e+01
3.216835222820367823e-01 2.275109494341459940e-02 6.556521218102495663e-01 3.071985219654988164e+00 9.744567726614371539e-01 1.655100945581569061e-01 1.994218743886614575e+00 -1.393887722379136918e+01 -1.381921548209005834e+01
3.108790390121246028e-01 2.271802330092961147e-02 6.955678597929235707e-01 2.961550411298019547e+00 9.693170119741753021e-01 1.151041189330164194e-01 2.692231268476508177e+00 -9.439022866623997032e+00 -9.319361124922687978e+00
2.933178229602927400e-01 2.249795848783764374e-02 6.904924718042165788e-01 3.122651223136955423e+00 9.732861037319593400e-01 1.690645172607982971e-01 1.835492300714983926e+00 -1.149568888946441447e+01 -1.137602714776310187e+01
3.076007695073265102e-01 2.278654679318075152e-02 6.841694418792204635e-01 3.044386554101266462e+00 9.649555058755824311e-01 2.221402015533775476e-01 8.110983779187952436e-01 -1.057450632826875037e+01 -1.045484458656744131e+01
3.224686964401295985e-01 2.238701138296266338e-02 6.855691433363456655e-01 2.901895556659631392e+00 9.729222278895957032e-01 1.999896507321796690e-01 1.649981318187723645e+00 -9.961908077426119945e+00 -9.842246335724809114e+00
2.929323040439910097e-01 2.293786695066033637e-02 6.851863277151089004e-01 3.166843809443914637e+00 9.740756976111304422e-01 1.706507576429623363e-01 1.584850786211886131e+00 -1.140254234799730781e+01 -1.128288060629599876e+01
3.153459359946128027e-01 2.307555846959579923e-02 6.560955990876080612e-01 3.145095799044266727e+00 9.695328059108748731e-01 1.256104229102641412e-01 2.358150059580514935e+00 -9.994344189604177586e+00 -9.874682447902866755e+00
3.227704981155975483e-01 2.297267509012709819e-02 6.554019079811806980e-01 3.078165185315554719e+00 9.711377781728967040e-01 1.338035207255394710e-01 2.521424984848568585e+00 -1.177577976803341286e+01 -1.165611802633210203e+01
3.135411862748973544e-01 2.291960205494850134e-02 6.959640455101538947e-01 2.939923775821393193e+00 9.621575146793834854e-01 2.159256493852683700e-01 9.442353701051917625e-01 -1.206390625436214847e+01 -1.194424451266083764e+01
3.210854292037124691e-01 2.327182126510942903e-02 6.826196075486449244e-01 2.946434577851234859e+00 9.722728953984821620e-01 1.647140224312304557e-01 1.818559557035338337e+00 -1.062561511499278666e+01 -1.050595337329147760e+01
3.035615158530943214e-01 2.312540860055835312e-02 7.104442265915885679e-01 2.951768508766893007e+00 9.671523471867652377e-01 1.258067465790879691e-01 2.171978178680954663e+00 -9.889901347821393074e+00 -9.770239606120082243e+00
2.960541955940032555e-01 2.306670785779389027e-02 6.811239724754730718e-01 3.163651305915315515e+00 9.731151962638248110e-01 1.913843428929977719e-01 1.357924765441985926e+00 -1.183766529051807126e+01 -1.171800354881675865e+01
3.086372178493175245e-01 2.269591320151527133e-02 6.603825753822721856e-01 3.169574060433930640e+00 9.667748391584138901e-01 1.694282585873885250e-01 1.963349117781545417e+00 -1.188504490381219725e+01 -1.176538316211088642e+01
2.937660617173545319e-01 2.279346993284172423e-02 6.958975120239492274e-01 3.095284917044558437e+00 9.712848065484235294e-01 1.519661063448038973e-01 2.015102551906378103e+00 -1.256758696781512086e+01 -1.244792522611381180e+01
2.961983654573925318e-01 2.295713291804057227e-02 7.216849675642537099e-01 2.960724124381739486e+00 9.668380136224133947e-01 1.504813061428929011e-01 2.135691679025432776e+00 -1.303711960028894978e+01 -1.291745785858763718e+01
3.289596959785417996e-01 2.267452134154642612e-02 6.700067588539844188e-01 2.942966013561418848e+00 9.685554640004201410e-01 2.010908055479065926e-01 1.397300998638243641e+00 -1.123174506347221424e+01 -1.111208332177090163e+01
3.116503184520114655e-01 2.291154795661498947e-02 6.625743038215469172e-01 3.135146046511258611e+00 9.677341074407742605e-01 1.287461475304858549e-01 2.667717808370274390e+00 -8.816171670151437212e+00 -8.696509928450124605e+00
2.941253523182852381e-01 2.301188370900377617e-02 6.957272218227616989e-01 3.100293133013881430e+00 9.687316801244967301e-01 1.136049687730029678e-01 2.374581285164076405e+00 -1.150995970554314951e+01 -1.139029796384183513e+01
2.937307996671977839e-01 2.249240476897236204e-02 7.066884957163341863e-01 3.032848597842000782e+00 9.704280897758262858e-01 1.244970547572163966e-01 2.364400186502589207e+00 -1.133824995730482144e+01 -1.121858821560350883e+01
3.160019801868361178e-01 2.286890215082894307e-02 6.599075650501851076e-01 3.111887675308924628e+00 9.616788387574932706e-01 1.813333247127923986e-01 1.235281052118971878e+00 -1.178727913887486167e+01 -1.166761739717354729e+01
