# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: bacco (1)
#         #   - Galaxy Bias Model: bacco (2)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: bacco (3)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - sigma8: 0.83
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - b1_1: 1.239
#             #       - b1_2: 1.378
#             #       - b1_3: 1.525
#             #       - b1_4: 1.677
#             #       - b1_5: 1.832
#             #       - b2_1: 0.0
#             #       - b2_2: 0.0
#             #       - b2_3: 0.0
#             #       - b2_4: 0.0
#             #       - b2_5: 0.0
#             #       - b1L_1: 0.239
#             #       - b1L_2: 0.378
#             #       - b1L_3: 0.525
#             #       - b1L_4: 0.677
#             #       - b1L_5: 0.832
#             #       - b2L_1: 0.46036128
#             #       - b2L_2: 0.4845956
#             #       - b2L_3: 0.5480625
#             #       - b2L_4: 0.65459134
#             #       - b2L_5: 0.80604922
#             #       - bs2L_1: 0.0
#             #       - bs2L_2: 0.0
#             #       - bs2L_3: 0.0
#             #       - bs2L_4: 0.0
#             #       - bs2L_5: 0.0
#             #       - blaplL_1: 0.0
#             #       - blaplL_2: 0.0
#             #       - blaplL_3: 0.0
#             #       - blaplL_4: 0.0
#             #       - blaplL_5: 0.0
#             #       - log10Mc_bc: 13.8
#             #       - eta_bc: -0.3
#             #       - beta_bc: -0.22
#             #       - log10Mz0_bc: 10.5
#             #       - thetaout_bc: 0.25
#             #       - thetainn_bc: -0.86
#             #       - log10Minn_bc: 12.4
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - sigma8_cb: 0.83
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: bacco (1)
#         #   - Galaxy Bias Model: bacco (2)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: bacco (3)
#         #   - Parameter priors:
#         
#            #       - Omega_m: 0.31
#            #       - Ombh2: 0.02268
#            #       - h: 0.68
#            #       - sigma8: 0.83
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#            #       - b1L_1: 0.239
#            #       - b1L_2: 0.378
#            #       - b1L_3: 0.525
#            #       - b1L_4: 0.677
#            #       - b1L_5: 0.832
#            #       - b2L_1: 0.46036128
#            #       - b2L_2: 0.4845956
#            #       - b2L_3: 0.5480625
#            #       - b2L_4: 0.65459134
#            #       - b2L_5: 0.80604922
#            #       - bs2L_1: 0.0
#            #       - bs2L_2: 0.0
#            #       - bs2L_3: 0.0
#            #       - bs2L_4: 0.0
#            #       - bs2L_5: 0.0
#            #       - blaplL_1: 0.0
#            #       - blaplL_2: 0.0
#            #       - blaplL_3: 0.0
#            #       - blaplL_4: 0.0
#            #       - blaplL_5: 0.0
#            #       - log10Mc_bc: [9.0,15.0]
#            #       - eta_bc: [-0.69,0.69]
#            #       - beta_bc: [-1.0,0.69]
#            #       - log10Mz0_bc: [9.0,13.0]
#            #       - thetaout_bc: [0.0,0.47]
#            #       - thetainn_bc: [-2.0,-0.52]
#            #       - log10Minn_bc: [9.0,13.5]
#         ##############################################################
#              log10Mc_bc          eta_bc          beta_bc          log10Mz0_bc          thetaout_bc          thetainn_bc          log10Minn_bc        log_w   log_l
1.386047486343619894e+01 -2.358261914064511688e-01 -9.664026750725073223e-01 1.223415232867619196e+01 1.058704890623370504e-01 -6.644614351821933607e-01 1.206882321809804104e+01 -9.175821176730096340e+00 -5.004503543940361589e+06
1.406940247498655516e+01 -4.640587651907488453e-01 -5.049357151237583441e-01 1.014466899166125025e+01 3.877083261994228036e-01 -1.111568729228377350e+00 1.132336784502519400e+01 -1.091001636162400246e+01 -5.004505278135546483e+06
1.319789753733638804e+01 -1.464781566889694631e-02 -4.782311964870272769e-01 1.030143617278423029e+01 6.807237724384788968e-02 -5.285189047328844314e-01 1.043061967365684062e+01 -1.026504779700189829e+01 -5.004504633166981861e+06
1.375914293613979744e+01 -7.561819488826249103e-02 3.543540508664606570e-01 9.726954001309767506e+00 1.281175863947653926e-01 -6.841104937594106872e-01 1.208109376489619002e+01 -1.177091883495450020e+01 -5.004506139038019814e+06
1.378315175392775416e+01 -2.855063414490730533e-01 -5.721847577492908954e-01 1.172602880402443759e+01 9.130783423050098380e-02 -9.391748886535196128e-01 1.112063343782509151e+01 -1.037057979404926300e+01 -5.004504738698978908e+06
1.423118098663051612e+01 -5.351931896446108228e-01 -9.700897849785384830e-01 1.023264375732215647e+01 3.540068538659196101e-02 -1.216656695773317587e+00 1.229351271243904087e+01 -9.667778472416102886e+00 -5.004504035897657275e+06
1.259141276255619246e+01 -6.277102485862406933e-02 -7.402637384703808499e-01 9.507474865434209832e+00 2.714283231615132255e-02 -6.530663197091459704e-01 1.021295730939590207e+01 -1.009074963908642530e+01 -5.004504458868823946e+06
1.413247245540146935e+01 -4.442967124585439076e-01 2.903580481831857796e-02 1.037541680016724754e+01 3.216366078578805632e-02 -1.352639522169855280e+00 1.056715015125141299e+01 -1.053851443249732256e+01 -5.004504906633617356e+06
1.497283078966744085e+01 -4.269426703853367311e-01 -9.815468405432999921e-01 1.219428752390814807e+01 1.193554527020303929e-01 -1.091784564307789918e+00 1.002994437070327294e+01 -9.216786895878612995e+00 -5.004503584906080738e+06
1.374295495702051539e+01 -4.535430460333907954e-01 -6.947816586020559848e-01 9.884565210499221877e+00 4.509141419673282081e-01 -1.384684405480446134e+00 1.220399420673499868e+01 -1.092552622407674789e+01 -5.004505293645408936e+06
1.452357708790701096e+01 -3.227790197850706200e-01 -7.096575891708771788e-01 1.292307992282723816e+01 8.116897012582470483e-02 -7.918215925422635859e-01 1.316471277823995578e+01 -1.106320201791822910e+01 -5.004505431321202777e+06
1.375629650339393706e+01 -5.142942823091798399e-01 -6.105436826589680788e-01 1.029376289443546177e+01 4.134403981493679492e-01 -8.153363376106095295e-01 1.128067577566452684e+01 -9.075000157579779625e+00 -5.004503443119342439e+06
1.378547544070110753e+01 -3.584827391294093113e-01 -5.698346764311746915e-01 1.028581568427336279e+01 2.477328646718961191e-01 -9.484577759787695683e-01 1.289264202868767129e+01 -1.055134239140897989e+01 -5.004504919461576268e+06
1.445811036165675567e+01 -2.948295853242954845e-01 -2.932667581639766263e-01 1.266433357805392568e+01 1.307840810250950891e-01 -1.174189834891480988e+00 1.220037841203699713e+01 -9.777694135904312134e+00 -5.004504145813320763e+06
1.294772038489415777e+01 -2.852583858761000291e-01 -7.435856680124413032e-01 9.630774887350421309e+00 4.660358958401438628e-02 -1.088647616040745447e+00 1.338052797711274522e+01 -1.028811514098197222e+01 -5.004504656234325841e+06
1.338597839968995018e+01 -1.810748342703628611e-01 -6.674575489120390115e-01 1.145622240176290951e+01 3.014846666264621791e-02 -1.044127962588937475e+00 1.302799245188414901e+01 -1.143353761266916990e+01 -5.004505801656797528e+06
1.386404417080282236e+01 -3.985641693090649640e-01 -1.593581223471949304e-01 9.222684793429440475e+00 3.502598565774215356e-01 -1.149716827963686017e+00 1.231185229057887831e+01 -1.214812010992318392e+01 -5.004506516239294782e+06
1.318244036613493364e+01 -4.174315191430332250e-01 -7.045597445691953453e-01 9.825639702573276679e+00 3.962839379200046031e-01 -8.824413802794686124e-01 1.293559632855344965e+01 -1.242281501088291407e+01 -5.004506790934195742e+06
1.403084692609556150e+01 -5.198568583374547636e-01 -4.067341497416022689e-01 1.043941407327011461e+01 3.064837134994410350e-01 -1.137764455481132364e+00 9.789695854621148996e+00 -9.221688746474683285e+00 -5.004503589807931334e+06
1.497227165553568540e+01 -6.395451315660485303e-01 -8.225643509727860181e-01 1.043818397152756816e+01 1.066955370209291404e-01 -1.723689474764625196e+00 1.017622971578844826e+01 -1.183393975440412760e+01 -5.004506202058939263e+06
1.249281205895401570e+01 -2.278402326177266790e-01 -9.283380834405456916e-01 9.842348300242068859e+00 2.373265056418264185e-01 -9.571352744831163051e-01 1.253811811901120521e+01 -1.063425512425601482e+01 -5.004505002374309115e+06
1.189789648136544642e+01 -2.489667172655961602e-01 -8.682915704369662535e-01 9.691088115175300999e+00 1.056683526840978965e-01 -7.526165791763814727e-01 1.330436031294551924e+01 -1.279570105392485857e+01 -5.004507163820238784e+06
1.402663210551233419e+01 -1.514065653665027655e-01 5.585222320765390602e-01 1.149588314285743351e+01 3.134576049028509614e-01 -9.772603246219040418e-01 1.044550452443363930e+01 -9.782400592230260372e+00 -5.004504150519777089e+06
1.419332746021796687e+01 -4.544184200425758768e-01 1.848543486050400197e-01 1.167891795014219092e+01 2.698649006388758598e-01 -1.374070067054091515e+00 1.177247428397964768e+01 -1.057085187360644341e+01 -5.004504938971058466e+06
1.396008565226796172e+01 -2.125210221711416048e-01 5.729901610025582848e-01 9.524558913078092104e+00 4.327145096417648329e-01 -1.162251288757969903e+00 1.237465381935146347e+01 -1.201654858700931072e+01 -5.004506384667771868e+06
1.451080550990717200e+01 -4.369482060095198350e-01 -8.154334229556130520e-01 1.148717678423920496e+01 1.774007393645219144e-01 -1.058225927196996041e+00 9.875738986913193074e+00 -1.159094359818845987e+01 -5.004505959062783048e+06
1.462511038436258026e+01 -4.158501083225992212e-01 -8.585708104815792385e-02 1.279972717743888566e+01 3.873624261220394716e-01 -1.815071883905984951e+00 1.081719688497557286e+01 -8.753827638924121857e+00 -5.004503121946823783e+06
1.407277327973189784e+01 -4.147135165737829698e-01 9.427838903273411120e-02 9.511813142413654276e+00 1.464547073362729435e-01 -1.526554870487456084e+00 1.303588482210842159e+01 -9.402110476978123188e+00 -5.004503770229661837e+06
1.349751237523853931e+01 -4.645407530595535572e-01 -9.111864106890175119e-01 1.129933740682744059e+01 2.289853725922211258e-02 -5.864067247564042074e-01 1.000830889219293773e+01 -1.018152670282870531e+01 -5.004504549645887688e+06
1.457235803452859813e+01 -4.952641091154768027e-01 -5.605945372482679101e-02 1.250572647580152186e+01 3.516504550845522270e-01 -1.436412707772644737e+00 1.211936728333755653e+01 -1.000093408487737179e+01 -5.004504369053269736e+06
1.343619387399298404e+01 -4.010642114983476447e-01 -6.554026859325032817e-01 1.097631448562295731e+01 1.344452217663421600e-01 -9.077065584805166232e-01 1.273171751252326089e+01 -1.150396437477320433e+01 -5.004505872083559632e+06
1.422619348059197009e+01 -3.815862841661009641e-01 -9.788897425738408709e-01 1.008194198989665580e+01 1.060763166045119166e-01 -1.628873108267363312e+00 1.023089534799118283e+01 -9.696842966601252556e+00 -5.004504064962151460e+06
1.375122847810346016e+01 -4.082868537730433567e-01 -9.581212447797019527e-01 9.792141405055337700e+00 4.495768902010918722e-01 -1.245227205040493335e+00 1.235206762682119930e+01 -1.100057105254381895e+01 -5.004505368690237403e+06
1.428047241242944310e+01 -2.086245976676762148e-01 -2.412112978366299787e-01 1.283346778346171035e+01 3.731267978961190224e-01 -5.307187210279213918e-01 1.153094390424536009e+01 -1.021248845290392637e+01 -5.004504580607637763e+06
1.438527975603958708e+01 -3.125560812369595487e-01 -4.073133818895402491e-02 1.291894950383797180e+01 2.915473382546610731e-02 -1.433280520260634461e+00 1.300601751521896787e+01 -9.350774015299975872e+00 -5.004503718893200159e+06
1.426595649029156121e+01 -3.675211151194504589e-01 -9.806733251209611701e-01 9.511510093715328296e+00 2.340384857063017854e-01 -1.636738358717788389e+00 1.020400340233628000e+01 -1.060066721867769957e+01 -5.004504968786403537e+06
1.402687776747748494e+01 -3.514431598752877917e-01 -8.246886073300118136e-01 1.007433960429210984e+01 9.086910325312677617e-02 -1.629051124917476168e+00 1.114435512777050441e+01 -1.001778446044772863e+01 -5.004504385903645307e+06
1.352677213449610427e+01 -1.426950756543904353e-01 -4.615113880234312793e-01 1.101002666075510561e+01 4.126871889865454945e-01 -6.935694226007016461e-01 1.018067485371337000e+01 -8.820640625432133675e+00 -5.004503188759810291e+06
1.302710772193784550e+01 -1.912913323377019026e-01 -7.941525525627575188e-01 1.009091701421547782e+01 4.429187670579963210e-01 -1.001191861168606145e+00 1.222861295578864471e+01 -1.002214281167834997e+01 -5.004504390261996537e+06
1.420761927074357445e+01 -5.611478201225917894e-01 -8.917386389907855371e-01 9.386037081260903747e+00 4.355512890870666398e-01 -1.110216932262995115e+00 1.053478420984134445e+01 -9.428304631263017654e+00 -5.004503796423816122e+06
1.300373510908770847e+01 -1.958519785143754133e-01 -8.631875295835436113e-01 1.145332227492553301e+01 1.522255013300937709e-01 -7.684661437898747671e-01 1.314998265399582600e+01 -8.508174478076398373e+00 -5.004502876293662935e+06
1.419188866968909224e+01 -4.728322309736260332e-01 -2.342833028899012904e-01 1.073543047369694214e+01 9.853182416560128665e-03 -1.363245884467989111e+00 1.004795286401928145e+01 -1.069067667331546545e+01 -5.004505058795858175e+06
1.420841616326582724e+01 -3.921852926362305869e-01 3.185431837857726212e-01 1.212563700069148709e+01 2.507834682865418552e-01 -8.311434529432990548e-01 1.151357518721614426e+01 -1.100660834368318319e+01 -5.004505374727528542e+06
1.369181744028782077e+01 -2.268008629534152831e-01 -3.638850011725756062e-01 1.166567141525860585e+01 1.094129270670945453e-01 -8.445391133046020737e-01 1.302479228727178473e+01 -1.217289519775658846e+01 -5.004506541014382616e+06
1.435583674988541780e+01 -5.110515016847896330e-01 -4.803695022114617963e-01 1.221499361444132070e+01 3.218414534299975371e-01 -6.522706257033010768e-01 1.349168220294283671e+01 -8.891338498331606388e+00 -5.004503259457683191e+06
1.458563269658685257e+01 -5.538317637937618665e-01 7.302245572103549520e-02 1.296500665882893344e+01 4.452064576399235030e-01 -1.245717789354642946e+00 1.068313998302902412e+01 -9.181860796175897121e+00 -5.004503549979981035e+06
1.329032453783896273e+01 -1.490686913893856103e-01 -5.872166092373540813e-01 9.370310007613316117e+00 2.186995327265995048e-01 -8.124863735915832663e-01 1.185687189221453508e+01 -9.308722813613712788e+00 -5.004503676841998473e+06
1.426189117841127896e+01 -3.813098985058288592e-01 -8.164034499391104038e-01 1.129437236757570062e+01 5.365453097202317612e-02 -1.744074538294123622e+00 1.272507497738353344e+01 -8.699311788193881512e+00 -5.004503067430973053e+06
1.394292968398059784e+01 -3.141226972037878262e-01 -3.317104061400927284e-01 1.221481251667875334e+01 1.977000624368191184e-01 -6.470846827010978686e-01 1.322667182848415379e+01 -8.781818371266126633e+00 -5.004503149937556125e+06
1.465566700091821239e+01 -3.341864683505408884e-01 -9.688446748620397342e-01 1.266472234196014668e+01 2.457047629590035920e-01 -5.925938904811316466e-01 1.263703455133273224e+01 -9.148770052008330822e+00 -5.004503516889236867e+06
1.403007816509900962e+01 -3.387709379137169852e-01 1.436150333956498493e-02 1.010932288010521241e+01 2.511301701632112290e-02 -1.301080433912191303e+00 1.095818777222345197e+01 -9.253005914390087128e+00 -5.004503621125099249e+06
1.474448603078933218e+01 -4.770212909380143751e-01 -3.705898398666312987e-01 1.284999451663499670e+01 4.214756148270609737e-01 -1.263269767866813442e+00 1.012193859785257288e+01 -1.002813701331615448e+01 -5.004504396256198175e+06
1.434502314845376780e+01 -4.196657233916325502e-01 6.589937287186240500e-01 1.204306134475261025e+01 1.822031219147687009e-01 -1.401029535199686649e+00 9.755712081512575296e+00 -1.267252752184867859e+01 -5.004507040646706708e+06
1.460806724010753221e+01 -3.532405623626339586e-01 -6.972110615605735529e-01 1.206049957327993383e+01 6.714487329288362782e-02 -1.552302010298638457e+00 1.287196591822531211e+01 -9.048086439259350300e+00 -5.004503416205624118e+06
1.384972581835272720e+01 -9.697648347519904899e-02 2.589375133461191414e-01 1.015167791366164352e+01 3.042097896165412707e-01 -6.708857260246774423e-01 1.061514844756843701e+01 -9.144802394323050976e+00 -5.004503512921579182e+06
1.486207325264740753e+01 -5.028402651692537306e-01 -5.908186544456153211e-01 1.155250412952698547e+01 3.152620647917452334e-01 -1.763837817141611586e+00 1.055499932350282677e+01 -1.020453213062137365e+01 -5.004504572651315480e+06
1.470462433913156630e+01 -5.927908808454902534e-01 -9.886140226762920591e-01 1.111965171035630284e+01 3.838909032759208473e-01 -1.127154867286049633e+00 1.117435011610773898e+01 -9.303581990301609039e+00 -5.004503671701175161e+06
1.499548179842181028e+01 -5.297820319359349828e-01 -9.669095166196197688e-01 9.600996546333789183e+00 3.931267418360401278e-01 -1.875014333182280168e+00 1.268567064894986984e+01 -9.819755517877638340e+00 -5.004504187874702737e+06
1.471086741392426944e+01 -3.708091813613142995e-01 -6.824726330907305849e-01 1.244629189342478526e+01 1.445921057702624912e-01 -7.743161043952508926e-01 1.161181039165118456e+01 -1.040308874659240246e+01 -5.004504771207931451e+06
1.394787956571769527e+01 -2.295925436475567682e-01 -1.296258646064695208e-01 1.118725731335131712e+01 3.474097921031184533e-01 -1.099594136582728865e+00 1.094333541936189924e+01 -1.007731332536786795e+01 -5.004504445432510227e+06
1.361772790378079812e+01 -4.815394206824268331e-01 -7.035349053580332024e-01 9.560891636358277879e+00 2.325425474622342184e-02 -8.115738815138549000e-01 1.143361252575022213e+01 -9.624709805473685265e+00 -5.004503992828990333e+06
1.401091654764024597e+01 -5.540088411596296725e-01 -6.142584115249211107e-01 9.986882160613212989e+00 4.126118756792391262e-01 -1.299980534086033757e+00 1.293430685774608158e+01 -9.410839522257447243e+00 -5.004503778958707117e+06
1.446529270689734759e+01 -3.275974633138829528e-01 -4.670737654517697068e-01 1.245329061789704106e+01 1.046068275407212589e-01 -9.859072498713012944e-01 1.118913981179559158e+01 -9.263933268375694752e+00 -5.004503632052453235e+06
1.362092665560349047e+01 -4.074131774766502900e-01 -7.220787067602846276e-01 9.846899092148065691e+00 4.048580385460025521e-01 -1.237680854026782074e+00 1.052195910636558374e+01 -1.186577998567372561e+01 -5.004506233899170533e+06
1.426191020945310584e+01 -3.948222380134043252e-01 -8.217544016923666872e-01 9.061026757500037832e+00 3.343818893541612991e-01 -1.873510599163488610e+00 1.027819956065622442e+01 -1.011471013631671667e+01 -5.004504482829321176e+06
1.334974136928415689e+01 -9.792051572526039305e-02 -4.775200698882545725e-01 9.789517380618494968e+00 1.754664951963236519e-01 -6.075000879655254593e-01 9.634440066303454842e+00 -9.939656582660973072e+00 -5.004504307775767520e+06
1.425551153502991397e+01 -4.063262402634592041e-01 2.624411244858397829e-01 1.230366579530888949e+01 3.505267307670657528e-01 -1.362063258491891471e+00 1.282181600440789637e+01 -9.239564239978790283e+00 -5.004503607683424838e+06
1.405024079698385542e+01 -2.326400953685878736e-01 -8.926891622543664528e-02 1.170796840688803542e+01 2.398794187328914806e-02 -9.906578072035239213e-01 9.321274885643934027e+00 -1.070088183879852295e+01 -5.004505069001023658e+06
1.412410105807785499e+01 -4.222777597084361179e-01 -1.265608414023994266e-01 1.099831591086196170e+01 1.711768750370610062e-02 -1.364692766713798910e+00 1.259164313049209483e+01 -1.284430163353681564e+01 -5.004507212420818396e+06
1.400895627592042381e+01 -4.865134957962606865e-01 -2.992100028518793753e-01 1.212516222316719094e+01 3.464673936769630761e-03 -7.059636742694430644e-01 1.289401410495784361e+01 -1.167630332987755537e+01 -5.004506044422514737e+06
1.432426539782520436e+01 -3.689724807656713512e-01 5.217560036724124828e-01 1.214843370282652479e+01 1.937340547759781040e-01 -1.304198770901954241e+00 1.036526326040370449e+01 -1.297808796260505915e+01 -5.004507346207147464e+06
1.390703811739470197e+01 -1.488235906936479225e-01 -1.188135091280418942e-01 1.087811614171544683e+01 1.328941792709910918e-01 -1.063157189860353125e+00 1.195142318284919725e+01 -1.027793781552463770e+01 -5.004504646057000384e+06
1.489692407308025857e+01 -5.819851909302847792e-01 -6.834793326062792440e-01 1.097177492453607961e+01 3.522282580738994029e-01 -1.747801604025586819e+00 1.182392631913270620e+01 -9.587325084023177624e+00 -5.004503955444268882e+06
1.466025241974596049e+01 -5.444375372942584779e-01 -8.523978739579246566e-01 9.944043819648173965e+00 3.058568780831160683e-01 -1.974350505266583955e+00 9.294511063982527688e+00 -9.898735939525067806e+00 -5.004504266855124384e+06
1.362569639513224473e+01 -2.448481027141550803e-01 -4.203877650286307333e-01 1.126396870169954489e+01 2.396562757684551070e-01 -7.691507504535521900e-01 1.224262011008991280e+01 -9.215353837236762047e+00 -5.004503583473022096e+06
1.335534432667494187e+01 -4.940652210678154188e-01 -7.509058478755188393e-01 1.130779358210406649e+01 2.903529638564898360e-02 -6.567243817682628659e-01 1.212518078704572488e+01 -1.130683063156902790e+01 -5.004505674949816428e+06
1.309335400678584804e+01 -1.201335648382390042e-01 -5.902928357253185432e-01 9.436308097341727930e+00 2.084307320087849247e-01 -8.730828128923668885e-01 1.328466124859671460e+01 -1.012331588100641966e+01 -5.004504491435065866e+06
1.399655106940834770e+01 -3.234832082831080036e-01 3.105143331701614162e-01 1.008858829508561605e+01 3.236525173186441950e-01 -9.757309019665587613e-01 1.026387678290526040e+01 -1.115163495857268572e+01 -5.004505519754143432e+06
1.387672096362369700e+01 -3.248182780185722152e-01 -7.690718215298103511e-01 1.103923030073173450e+01 2.246211891260984084e-01 -1.158341311114567507e+00 1.103709896643397137e+01 -9.421923604793846607e+00 -5.004503790042789653e+06
1.463172406040939677e+01 -4.406578143052484187e-01 -4.989238960055344396e-01 1.209982343741909894e+01 1.962416439132144974e-01 -1.748577530621266529e+00 1.117558932333673560e+01 -1.019648432824760675e+01 -5.004504564603513107e+06
1.464342829710997407e+01 -5.797210389756515259e-01 -8.476025058027881753e-01 9.681875637812728641e+00 1.068184502771688804e-01 -1.571549796961325907e+00 1.233123382162965953e+01 -9.781358938664197922e+00 -5.004504149478123523e+06
1.227631336960526731e+01 -3.903942732049645592e-01 -9.400248001794218045e-01 1.007053498652931367e+01 1.240548438525831271e-01 -7.358144120700034208e-01 1.214065659721344836e+01 -9.473597804084420204e+00 -5.004503841716988944e+06
1.452021107671011890e+01 -5.557283194455233666e-01 5.441363580785585352e-01 1.281165044292995425e+01 2.848026030789616025e-02 -1.398172261718641174e+00 1.051747909285452920e+01 -1.284501040540635586e+01 -5.004507213129590265e+06
1.417273332918401607e+01 -4.571701216559859171e-01 -1.131001914455143087e-01 1.096893885686002434e+01 4.538054851366142839e-01 -1.439611902137106991e+00 1.164457645737830660e+01 -9.253333361819386482e+00 -5.004503621452546678e+06
1.436542916969349015e+01 -3.188642635693283434e-01 -9.346444196441496821e-01 1.196521069766890299e+01 2.162089743250349416e-01 -9.769190180168916271e-01 1.200715084120797727e+01 -9.820582175627350807e+00 -5.004504188701360486e+06
1.460388335213407629e+01 -5.293391458469444144e-01 -9.583359801709785408e-01 9.085874281427416932e+00 4.100502183561920422e-01 -1.332977127878246293e+00 9.715984255374607415e+00 -9.732730780728161335e+00 -5.004504100849965587e+06
1.372506423193801695e+01 -1.671874277346739879e-01 2.065809882660563090e-02 9.130436396448615710e+00 1.598820684923015212e-01 -6.360953299768337121e-01 1.234944437675865281e+01 -1.035635584592819214e+01 -5.004504724475030787e+06
1.412337465414749360e+01 -4.934748785444004193e-01 -5.142902986956254807e-02 9.297494049937713001e+00 6.739505287118952026e-02 -1.411362276212635436e+00 9.608689723644394221e+00 -9.618169161491096020e+00 -5.004503986288346350e+06
1.403345819310615994e+01 -3.400986324078529299e-01 -1.541572073257005959e-01 1.210115659738539406e+01 4.272652403399087584e-01 -8.303951535150682073e-01 1.154207230110755233e+01 -1.110209812596440315e+01 -5.004505470217310824e+06
1.426600055333558004e+01 -4.813666089950466298e-01 -5.306556875185604039e-01 1.189474752501480559e+01 1.223830910699684645e-02 -7.824504626932604623e-01 9.507748908531509002e+00 -9.621485787443816662e+00 -5.004503989604972303e+06
1.316824030255173028e+01 -4.569897877066754210e-01 -8.186206928279629036e-01 9.197229713938432027e+00 8.030637213902476479e-02 -8.551032854621820611e-01 1.107486028976124359e+01 -8.818125118501484394e+00 -5.004503186244303361e+06
1.428025194017999411e+01 -3.206677813429353319e-01 -4.844929234400704443e-01 1.192417074244960951e+01 4.304566984396447360e-01 -1.480891378355183141e+00 1.253434796216301095e+01 -1.006090497225522995e+01 -5.004504429024157114e+06
1.341741379721391780e+01 -9.234411702700673352e-02 -3.716486798070184339e-01 9.595575513222522446e+00 6.439723913915888776e-02 -5.808079044325544782e-01 1.124546459262820441e+01 -8.247131203301250935e+00 -5.004502615250388160e+06
1.375089385965299726e+01 -3.376527145887375236e-01 -6.048239811458857584e-01 1.102735200637099311e+01 9.385807810869638279e-02 -1.313362017389201331e+00 1.282284538669727070e+01 -8.895781111903488636e+00 -5.004503263900296763e+06
1.402994620639912604e+01 -4.833712549674037406e-01 -2.970268593708976779e-01 1.164776751020509771e+01 4.603928128868221004e-01 -8.918750567320630207e-01 9.133864050884653807e+00 -1.086089250538498163e+01 -5.004505229011690244e+06
1.457818459426028213e+01 -3.689716368963896209e-01 -8.149413677041567050e-01 1.225374880728598193e+01 9.520734841801017923e-02 -9.815818544964869385e-01 1.009670981833991554e+01 -9.374216070398688316e+00 -5.004503742335255258e+06
1.419929930910768690e+01 -5.553398765786635716e-01 -4.063122042475290074e-01 9.113247405485465080e+00 9.217032620929924147e-02 -1.736415930271163477e+00 1.257078356008722864e+01 -9.854905756190419197e+00 -5.004504223024941050e+06
1.310106458928533435e+01 -2.103772724724859988e-01 -6.288175959034013607e-01 1.030857268100704438e+01 3.331575703594177318e-01 -7.500815152406614672e-01 1.193322355116316835e+01 -1.158846748154610395e+01 -5.004505956586666405e+06
1.368042696034416039e+01 -3.667348835906096283e-01 -1.737888596870046376e-01 9.959090142357720055e+00 2.496534194292469588e-01 -5.530103531868535427e-01 1.021886454210076067e+01 -9.391843727789819241e+00 -5.004503759962912649e+06
1.421637050429738913e+01 -1.707739335280523685e-01 7.671937078562485191e-02 1.272213193352767213e+01 1.890492060024228649e-01 -7.774276286701715666e-01 1.172417188790097953e+01 -9.351121985353529453e+00 -5.004503719241170213e+06
1.320378217140721411e+01 -2.469928900802962346e-01 -9.144504647444922085e-01 1.102035172595095602e+01 3.929506357886675127e-02 -7.889803307928093812e-01 1.030883733919107215e+01 -1.130129252094775438e+01 -5.004505669411705807e+06
1.401862743549481038e+01 -1.975986180317541030e-01 -1.874516830548234037e-02 1.109774098293051559e+01 1.823844564640110522e-01 -1.279425029475952158e+00 1.207805748402352819e+01 -1.048924017790704966e+01 -5.004504857359362766e+06
1.298792602977186661e+01 -3.805440760799287392e-01 -8.706234290100157702e-01 1.013265444365474011e+01 5.488292781233541223e-02 -6.127869685657454379e-01 1.118719124715321556e+01 -1.018550585769116879e+01 -5.004504553625042550e+06
1.271890973956201520e+01 -1.849066276061800407e-01 -8.818110960643397167e-01 1.058289389745301889e+01 5.963978685819185804e-02 -5.845306108448389271e-01 1.042513577123303570e+01 -1.128058958612382412e+01 -5.004505648708770983e+06
1.324164365431191470e+01 -4.354825925485705240e-01 -6.537875402066579689e-01 9.783625554917444234e+00 5.998462633598586335e-02 -6.719331997395079359e-01 9.045282167500152681e+00 -1.127372249122709036e+01 -5.004505641841676086e+06
